"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","RL1-A","RL1-H","RL1-W","RL2-A","RL2-H","RL2-W","VL1-A","VL1-H","VL1-W","YL2-A","YL2-H","YL2-W","Time"
551048,313588,108,361298,224207,119,136,71,0,-10,55,0,-12,97,0,3853,2350,37,39,74,0,1.66863
459053,332742,91,197120,144670,92,-14,47,0,-4,49,0,-44,53,0,35,83,0,59,60,0,1.66863
403674,277335,94,269336,189438,97,117,98,0,39,72,0,-3,36,0,-23,87,0,22,70,0,1.66863
304990,188595,95,279648,191035,94,5,46,0,8,60,0,19,61,0,-7,47,0,44,91,0,1.66863
435796,267504,113,335012,210652,103,92,86,0,156,99,0,-65,86,0,3982,2645,37,-9,57,0,1.66863
522736,326381,116,285760,202137,106,55,58,0,117,97,0,-20,40,0,184,102,0,28,47,0,1.66966
408820,245895,117,213311,127686,117,367,376,0,45,110,0,61,59,0,-4,53,0,-1,56,0,1.66966
395797,271087,109,192983,149741,92,94,100,0,21,56,0,43,101,0,50,55,0,-28,50,0,1.66966
354041,197526,112,285527,183480,101,-15,51,0,106,94,0,35,92,0,164,117,0,-12,76,0,1.6707
559065,391227,117,186486,130310,117,-286,4,0,-28,59,0,86,80,0,88,61,0,-25,36,0,1.67174
591532,365814,115,248238,159664,111,-959,0,0,50,65,0,31,59,0,-60,41,0,-271,0,0,1.67174
409158,234209,115,257495,171511,115,2180,2415,23,58,62,0,39,68,0,8808,5909,49,-127,55,0,1.67174
451640,337080,106,201326,150021,102,-343,0,0,18,66,0,53,85,0,2771,2145,28,-142,14,0,1.67174
363793,273794,97,115466,84143,95,-335,0,0,32,51,0,10,85,0,-9,64,0,-93,25,0,1.67277
368475,209596,112,238046,155981,106,-125,20,0,62,92,0,-12,58,0,49,83,0,-100,19,0,1.67277
286657,167695,108,279507,180443,108,-122,30,0,-40,47,0,15,58,0,3161,2125,32,57,72,0,1.67277
405502,261792,100,281688,192081,110,-228,0,0,12,64,0,21,111,0,161,77,0,-37,39,0,1.67277
356954,266257,91,114966,88912,90,125503,91461,93,314,240,0,259,282,0,20,127,0,40177,31731,84,1.67277
333332,261343,93,129614,101267,92,118985,91503,91,227,261,0,137,152,0,107,154,0,32612,27080,81,1.67277
553061,402191,96,169242,114629,97,-577,0,0,-24,56,0,5,103,0,49,74,0,-103,29,0,1.67277
482771,309359,99,358588,233918,112,-679,0,0,-20,42,0,23,77,0,41,93,0,-151,47,0,1.67277
417215,241007,100,304452,199723,101,-166,6,0,81,116,0,-24,50,0,34,94,0,-20,76,0,1.67381
407948,265184,95,282863,201814,97,-143,53,0,-3,53,0,122,128,0,-67,38,0,11,49,0,1.67381
404002,279249,109,189580,134698,109,-197,0,0,38,93,0,68,89,0,-20,51,0,-99,27,0,1.67381
324034,251416,88,165885,129488,89,-174,0,0,-31,47,0,7,61,0,2725,2164,27,-109,40,0,1.67381
381080,291020,87,198978,153367,91,-153,3,0,0,104,0,2,49,0,-18,67,0,-26,44,0,1.67381
238558,194165,98,229389,172361,98,-188,0,0,65,81,0,-28,43,0,-7,69,0,23,44,0,1.67381
479285,338600,94,187401,128194,95,-85,47,0,17,53,0,-29,20,0,-58,36,0,-34,36,0,1.67381
411793,309184,102,172182,130914,92,-14,35,0,61,140,0,32,47,0,72,57,0,-16,51,0,1.67381
465573,304054,103,221563,158046,96,-60,80,0,-4,63,0,43,85,0,-40,68,0,41,66,0,1.67381
361558,248922,99,220127,151414,97,-182,5,0,47,70,0,33,97,0,10,52,0,44,72,0,1.67381
325167,186411,115,272714,134908,112,54,71,0,128,85,0,-21,59,0,31,37,0,188,103,0,1.67381
296245,223757,90,136310,106193,86,206952,160439,93,155,146,0,123,134,0,93,226,0,29055,24988,81,1.67485
401501,254248,98,278295,197822,96,-1080,0,0,-14,56,0,86,84,0,4008,2772,36,-136,23,0,1.67485
351768,227194,101,353982,239097,98,-923,0,0,122,87,0,47,86,0,4718,3270,38,-176,10,0,1.67485
481357,300111,99,325833,223791,103,4382,4490,33,53,92,0,16,81,0,65,84,0,-114,36,0,1.67485
435080,338852,91,276967,226828,90,-795,0,0,41,104,0,-47,81,0,2108,1622,22,-77,34,0,1.67485
394583,297685,87,173326,139163,87,-1042,0,0,94,83,0,-46,22,0,58,73,0,-217,0,0,1.67485
446855,369255,87,130563,110382,77,-1151,0,0,-34,70,0,-20,51,0,2562,2103,25,-179,25,0,1.67485
422491,269330,94,245803,170788,94,-942,0,0,51,78,0,-10,51,0,60,74,0,-87,25,0,1.67485
503969,303407,98,347811,234412,100,-834,0,0,1,63,0,86,103,0,176,92,0,-126,23,0,1.67485
459002,297293,115,254573,184755,101,-169,13,0,-98,39,0,-34,60,0,33,58,0,-63,42,0,1.67588
370665,257195,107,176136,130188,94,287,348,0,66,70,0,58,62,0,-138,22,0,3,47,0,1.67588
310393,232188,103,107612,88095,88,-100,16,0,-14,74,0,-72,29,0,-124,26,0,-82,36,0,1.67588
235079,151837,103,212428,148521,103,-146,24,0,0,94,0,59,98,0,92,113,0,-16,103,0,1.67588
401969,276299,111,151140,110252,100,-241,0,0,-11,81,0,-114,42,0,1329,986,0,2,38,0,1.67588
290909,163410,110,266413,168736,101,40,55,0,-19,52,0,24,66,0,50,69,0,-153,5,0,1.67588
554277,340899,120,296488,197208,116,36,56,0,37,85,0,85,76,0,70,86,0,131,77,0,1.67692
517766,333428,119,211435,137284,119,-60,39,0,77,85,0,-18,76,0,317,129,0,-107,22,0,1.67692
391813,249439,114,179621,122793,114,-36,53,0,31,81,0,-64,47,0,1801,1223,15,54,49,0,1.67692
379491,270256,107,143788,110102,104,20,53,0,48,72,0,35,83,0,46,67,0,33,68,0,1.67692
380776,227833,112,319249,216936,112,-27,45,0,1,47,0,3,46,0,1105,798,0,79,70,0,1.67692
371038,246534,108,200155,144487,102,87,73,0,4,53,0,-24,55,0,27,51,0,53,73,0,1.67692
409890,233209,116,353384,228228,116,101,106,0,75,96,0,70,84,0,46,89,0,152,106,0,1.67692
406198,289348,108,155482,113344,101,54,87,0,-1,54,0,24,59,0,79,73,0,17,59,0,1.67692
390812,260909,110,201526,144212,110,332,279,0,54,93,0,5,65,0,105,79,0,107,82,0,1.67692
523883,321244,107,352105,256792,104,541,493,0,-101,35,0,9,96,0,83,80,0,84,77,0,1.67692
300115,241441,88,115141,93607,86,145,83,0,-1,59,0,78,78,0,32,45,0,92,89,0,1.67796
545295,353985,112,256484,163436,105,270886,178286,106,327,292,0,318,239,0,374,357,0,37356,27331,80,1.67796
367665,243272,110,158022,99911,110,17032,5494,110,31,66,0,98,121,0,65,59,0,2815,933,0,1.67796
512009,302611,109,222906,151571,106,1017,392,0,39,82,0,-43,55,0,3500,2269,33,82,83,0,1.67796
492726,325233,111,308966,201601,111,-2334,0,0,80,111,0,-5,55,0,201,100,0,-263,0,0,1.67796
259404,238636,53,97184,91141,52,-1711,0,0,-60,51,0,-84,10,0,2417,1843,24,-149,0,0,1.679
247059,168061,63,294926,208476,89,-1555,0,0,-26,70,0,60,65,0,2107,1389,22,-268,0,0,1.679
355784,207014,98,241938,164786,95,-948,0,0,27,93,0,29,76,0,-21,33,0,-213,3,0,1.679
378382,307165,104,139503,111727,104,-972,0,0,55,67,0,7,38,0,3308,2554,31,-83,57,0,1.679
347326,191408,102,245369,164957,92,-859,0,0,49,69,0,12,47,0,3691,2372,35,-75,59,0,1.679
253964,194009,99,225399,169862,92,-503,0,0,6,95,0,9,72,0,-135,17,0,-26,46,0,1.679
421751,297227,110,221935,148503,97,681,1064,5,-63,36,0,-22,68,0,-41,52,0,-50,65,0,1.679
496602,344825,113,244337,169390,113,-361,0,0,69,74,0,-9,55,0,71,57,0,-39,77,0,1.679
344188,187597,119,389426,208038,116,-276,0,0,94,79,0,124,108,0,21,52,0,-27,61,0,1.679
522866,369352,114,202697,151790,101,-289,0,0,-21,41,0,117,103,0,27,53,0,-65,32,0,1.679
