"FSC-A","FSC-H","SSC-A","B515-A","G610-A","V450-A","Time"
88583.5,66719,61456.2,100.62,81.54,1099.26,6.09288
82342.5,60098,93211.6,74.1,65.88,76.26,6.09393
159057,101842,122458,152.1,142.56,3392.64,6.10972
81841.6,55691,101843,125.58,97.2,1611.69,6.11498
95614.5,64538,105702,122.46,153.36,3557.25,6.12446
117096,78363,124191,113.88,120.96,3932.97,6.12551
130360,92780,112597,165.36,172.26,2913.69,6.12656
86083.9,62458,145864,164.58,137.7,3319.17,6.12972
105944,76349,111620,129.48,123.12,139.5,6.13182
133006,102993,117303,103.74,103.68,146.94,6.13603
60758.1,52278,84268.1,75.66,87.48,63.24,6.15287
75568.2,50411,80530.3,110.76,78.84,2380.8,6.15393
107088,66997,124717,152.1,151.74,4337.52,6.16445
132268,81423,134502,141.18,169.56,7196.34,6.16445
145337,102859,119891,127.14,156.6,89.28,6.1655
163199,100646,136832,262.08,26.46,1157.85,6.21497
119102,87871,93503.3,120.12,136.08,153.45,6.22234
96519.8,75947,90853.6,93.6,112.86,90.21,6.23286
78897.3,62471,61630.1,60.84,58.86,57.66,6.25497
108960,75525,101937,99.84,97.74,3666.06,6.27075
126236,93615,82918.7,113.88,107.46,86.49,6.30022
171005,121006,100923,131.82,137.7,114.39,6.30443
94974.6,61890,103221,102.18,109.62,1692.6,6.30759
85102.8,60538,76433.8,64.74,86.4,2047.86,6.31601
114174,79723,89588.5,136.5,133.38,2935.08,6.31706
140594,95495,99514,159.12,73.44,1317.81,6.33285
184592,126288,97503.9,124.8,111.24,91.14,6.36758
144540,99351,147825,140.4,157.14,113.46,6.396
93506.8,65283,124281,144.3,93.42,2615.16,6.40021
57414.8,39993,95160,89.7,110.16,86.49,6.41284
56969.3,40835,78283.1,74.88,101.52,2201.31,6.41705
143127,95081,146518,193.44,205.2,2656.08,6.42863
64999.6,47585,87413.8,95.16,57.78,1649.82,6.43073
177466,121948,144958,172.38,149.58,2496.12,6.4381
118496,76211,115623,159.9,143.1,84.63,6.44126
102194,72591,93721.7,123.24,162,5122.44,6.44126
118464,77382,77053.9,154.44,109.62,2312.91,6.44863
126386,90695,124028,170.82,95.58,2246.88,6.47283
80064.1,50467,84668.2,78,82.62,2200.38,6.47494
145119,106476,86352.2,141.96,127.44,2245.95,6.47915
141664,96977,121852,153.66,189,1719.57,6.48757
75265.7,41836,98255,101.4,70.74,2860.68,6.48757
105780,77670,91366.1,140.4,110.16,4550.49,6.48862
61161,44055,75748.1,92.04,53.46,1690.74,6.49809
93301.4,66629,77769.1,112.32,127.44,2909.97,6.5002
137769,88625,112169,160.68,122.58,1622.85,6.54545
106665,76690,98042.1,132.6,185.22,4619.31,6.54966
143585,104645,101234,111.54,106.92,106.02,6.56019
62753.7,42012,90899.6,98.28,155.52,2122.26,6.5665
117302,89561,78844.7,88.92,163.62,131.13,6.57387
113405,84698,84134.7,99.06,125.82,170.19,6.58545
189186,114660,125850,301.86,80.46,2264.55,6.59282
59427.8,47419,86761,119.34,136.08,1508.46,6.62334
81009.8,58898,78079.6,99.84,61.02,3317.31,6.62334
96292.3,67270,81093.5,96.72,103.68,130.2,6.6265
73163.5,54567,96325.3,93.6,109.08,2467.29,6.62755
73257.5,51735,78487.5,93.6,71.82,1408.95,6.64228
123944,75767,116307,105.3,171.18,191.58,6.66123
95808,67731,72501.8,92.04,91.26,52.08,6.66333
78973.9,57362,92972.9,117.78,96.66,2501.7,6.68544
82553.4,56796,73639,98.28,116.64,2230.14,6.68649
99066.8,69680,112365,141.96,117.72,3344.28,6.68754
115804,90977,74514.2,88.14,91.26,44.64,6.68754
102458,68529,85789.9,123.24,100.44,1519.62,6.6928
121382,87143,84889,127.14,114.48,1168.08,6.70228
117948,69523,129706,128.7,131.76,143.22,6.70859
130911,89054,126440,163.02,188.46,4640.7,6.72122
139922,89936,120029,187.98,128.52,2705.37,6.73596
142546,95598,117586,161.46,170.64,3332.19,6.73701
89598.6,67728,103338,81.12,120.42,2525.88,6.74859
99980,74282,123376,133.38,127.44,4498.41,6.78016
90490.6,62111,121542,120.9,115.02,157.17,6.78016
106163,73520,129655,152.88,136.62,3582.36,6.78648
165723,112399,155112,193.44,185.76,146.94,6.79489
89935.2,68782,84648.7,89.7,71.28,77.19,6.79595
112599,85343,86745.4,99.06,113.4,180.42,6.84226
153623,104234,131862,241.02,70.2,1724.22,6.84542
187437,122354,118051,290.16,90.18,2501.7,6.8612
93923.9,69313,139290,106.08,46.98,47.43,6.86225
110082,80062,87231.3,152.1,138.78,131.13,6.86962
115752,84494,75599.9,119.34,109.62,1847.91,6.87594
75178,52800,90920.7,90.48,124.74,109.74,6.90646
68065.6,50155,79068.6,81.12,63.72,113.46,6.90646
99367,72154,86534.8,93.6,112.86,69.75,6.91698
54666.4,40906,75160,77.22,43.74,26.97,6.9233
95914.7,68685,87703.2,92.82,110.16,125.55,6.94224
130055,94017,93969.7,157.56,160.92,2880.21,6.94224
178006,121325,123988,204.36,137.16,3240.12,6.96856
107866,67191,136067,137.28,102.06,3338.7,6.98434
97813.9,74279,57959.5,81.12,111.24,150.66,6.9854
171404,117163,135728,243.36,141.48,3864.15,6.98645
103207,66801,85081.6,80.34,108,123.69,7.00118
69870,49363,102770,150.54,92.88,2295.24,7.00645
79912.5,57658,103841,110.76,126.9,2483.1,7.00645
156569,115551,110464,148.98,152.28,186,7.01276
84690.4,54315,129996,177.84,164.16,2447.76,7.02434
143271,102818,80740.1,142.74,100.98,1656.33,7.03171
79624.1,60502,70171.1,55.38,77.76,76.26,7.04539
85642.3,58326,91708.5,111.54,122.04,2693.28,7.04644
184374,130635,95177.9,218.4,173.88,4085.49,7.0517
175226,117060,123617,145.86,89.1,56.73,7.06223
155410,110527,93745.9,139.62,85.86,88.35,7.06749
92799.7,59341,108707,170.82,109.08,1751.19,7.06854
88927.9,69043,53253.7,80.34,52.92,953.25,7.0696
97414.9,62629,113524,91.26,97.74,120.9,7.07065
101063,72727,103259,113.1,96.66,2564.01,7.07065
103251,73783,74061.8,90.48,74.52,40.92,7.0717
132718,90187,149301,150.54,89.1,71.61,7.07802
132902,99870,94046.2,148.98,107.46,1523.34,7.08117
115462,89975,90080.6,131.04,55.08,1825.59,7.08433
147450,103715,105644,151.32,111.24,2258.04,7.08538
122253,90822,78549.1,153.66,105.3,2444.04,7.0917
117739,84959,84637.8,92.82,137.16,121.83,7.0938
99296.7,67734,131978,651.3,1982.34,2308.26,7.09591
156150,117038,105121,113.88,140.94,155.31,7.11801
128986,99881,88445.8,103.74,118.26,79.05,7.12538
158009,110302,116067,171.6,113.94,1727.01,7.13485
98637,75066,81478,104.52,126.36,2045.07,7.14011
97387.2,69835,84156.5,97.5,112.86,4151.52,7.14011
83796.1,59644,88096.3,74.1,78.3,53.01,7.14538
90199,71515,57922,52.26,99.9,50.22,7.17274
101930,67557,126213,113.1,158.22,114.39,7.17379
143717,84868,162684,170.04,158.76,147.87,7.19168
93980.8,64154,97621.7,132.6,152.28,2735.13,7.21379
123601,95534,93752.9,108.42,158.76,119.04,7.21379
95644.5,67000,86529.3,107.64,54,56.73,7.21905
118637,84215,87307,115.44,110.16,3403.8,7.22536
116468,82527,74860.5,114.66,124.74,1960.44,7.24431
77880.6,61038,64972.4,69.42,104.22,2034.84,7.25273
130319,89822,100348,139.62,140.94,2396.61,7.25694
102095,70482,103699,88.14,157.68,113.46,7.27378
145199,97414,83723.6,131.82,113.4,74.4,7.27483
86403.1,65840,58570.2,91.26,88.02,1356.87,7.30325
104092,77365,92837.9,125.58,88.56,97.65,7.31377
164824,118358,112179,148.2,117.18,65.1,7.3243
160265,125835,103391,171.6,149.04,3262.44,7.33061
94256.5,70643,90091.6,69.42,115.02,108.81,7.33903
117282,81883,97777.7,170.82,120.96,1884.18,7.35798
86641.7,66163,73242.8,94.38,68.58,1815.36,7.3685
119815,85430,89852.1,113.1,92.88,3898.56,7.36956
118032,85194,68481.7,109.98,55.08,1080.66,7.37271
139274,96582,125401,154.44,167.94,144.15,7.40008
103529,81375,83990.4,81.12,105.3,3611.19,7.42113
161053,100410,134471,205.14,93.42,1555.89,7.43376
97422,67719,109393,277.68,543.78,42.78,7.45902
65216.1,48974,89527.6,98.28,86.94,2995.53,7.46218
113458,81907,84045,130.26,131.76,2240.37,7.46533
178180,113289,130786,214.5,110.16,1321.53,7.46849
80533.4,56282,83630,106.86,67.5,1703.76,7.48007
149404,103215,129543,129.48,139.86,2871.84,7.49165
153933,108706,112768,138.06,158.76,156.24,7.49901
117292,84882,95394,154.44,254.88,2481.24,7.51796
169449,113591,109783,158.34,187.38,107.88,7.53375
122898,88762,93633.5,124.8,136.62,2904.39,7.53796
180806,123663,126354,205.14,116.1,3071.79,7.63057
54525,35611,95785.6,115.44,56.7,1155.06,7.63163
107248,79335,103419,109.2,158.22,2420.79,7.63478
147568,108558,120481,159.9,113.94,3130.38,7.64741
82574,60351,102541,100.62,123.12,91.14,7.6632
108102,68459,145629,176.28,152.82,4683.48,7.69162
95477.8,69808,73402.7,79.56,65.88,57.66,7.70635
94227.2,69647,82092.7,98.28,84.24,151.59,7.71372
96969.3,70445,103774,127.92,58.86,1463.82,7.73688
154299,110294,102551,131.82,153.9,2156.67,7.73793
73946.4,46707,97516.4,106.08,132.84,1937.19,7.74424
85349.2,58896,92224.9,109.2,111.24,1483.35,7.74845
110012,77998,80447.6,95.94,131.76,125.55,7.75056
71279.3,50998,81851.6,88.14,87.48,2541.69,7.75161
193774,124042,138927,215.28,94.5,1062.06,7.75582
85269.4,62962,99457,94.38,128.52,2384.52,7.7674
96088.5,56998,117838,165.36,127.98,3174.09,7.78003
144435,105217,122784,136.5,159.3,4936.44,7.7874
89543.3,63147,92490.1,105.3,66.96,700.29,7.8295
125485,75999,161019,237.12,71.82,760.74,7.90633
156926,105390,128730,134.16,137.7,104.16,7.92422
145990,96151,95024.3,138.84,125.82,1838.61,7.92632
86090.2,59458,114628,175.5,69.12,1289.91,7.93685
88860,70777,54550.9,204.36,77.76,1746.54,7.93685
87460.9,62838,96767.6,118.56,147.96,1388.49,7.94106
166202,124777,108376,145.08,72.36,1618.2,7.94527
125567,91787,87133.8,145.86,142.02,3520.05,7.95685
112666,79356,102203,125.58,135.54,5327.04,7.98105
136363,86518,120673,181.74,245.16,4424.01,7.99158
108010,72307,104662,89.7,108.54,1750.26,7.99263
84580.6,64251,88077.6,92.04,70.2,57.66,8.00105
102530,77523,70074.4,92.04,59.4,2086.92,8.01789
112298,83450,120852,159.12,81,1235.97,8.03684
107096,77962,64407.7,80.34,76.14,1084.38,8.0421
115859,72560,110790,107.64,105.84,2923.92,8.05157
111579,77019,140964,194.22,127.98,3162,8.06525
62693.6,48059,67119,82.68,38.34,820.26,8.07052
142383,95750,121841,168.48,70.74,2063.67,8.07473
102407,76580,84339.8,142.74,124.2,3774.87,8.08841
96639.1,69927,83563,120.9,82.62,1395,8.09683
102456,67331,115906,117,128.52,3250.35,8.13261
110769,81805,137333,137.28,136.62,3858.57,8.13788
109637,77025,100117,121.68,141.48,2606.79,8.1463
109001,74394,71773.3,137.28,65.88,1306.65,8.1484
100249,68425,107476,145.08,158.22,4865.76,8.18208
167027,115843,118774,131.82,174.42,91.14,8.18208
172119,112576,162057,232.44,142.56,2622.6,8.21576
151022,107780,97546.8,144.3,183.06,3987.84,8.22839
89020.4,62962,82557.5,106.08,92.88,5739.03,8.22944
145030,101578,117863,88.92,73.44,125.55,8.23681
113810,84129,89640.7,122.46,124.74,2747.22,8.25049
72003.8,50273,71084.5,93.6,91.8,96.72,8.2526
139332,94227,113033,145.86,174.96,7641.81,8.30628
152660,110346,110960,132.6,141.48,82.77,8.33996
80294,59270,95845.6,86.58,122.04,47.43,8.34943
95114.4,67715,87624.4,135.72,77.76,1772.58,8.35574
74079.1,51111,92923,108.42,72.9,1291.77,8.38626
91798,61802,123294,138.84,194.94,151.59,8.39468
62127.2,47126,92422.2,60.84,83.7,67.89,8.39679
170883,118539,127854,185.64,95.58,1324.32,8.39679
129183,81162,126507,117,139.86,108.81,8.40942
160054,103882,145546,204.36,115.02,2015.31,8.42731
75117.1,54719,110689,92.04,69.66,1913.01,8.43784
171562,116695,114026,216.06,91.26,1783.74,8.45783
89504.6,62518,105713,120.12,160.38,1972.53,8.45783
108183,70754,88374,91.26,124.2,102.3,8.46836
148940,100766,133446,200.46,100.44,2842.08,8.47573
103171,83652,67570.6,131.04,83.16,2153.88,8.48625
101536,66664,97208.3,117.78,132.84,3070.86,8.51151
117608,85873,110177,102.18,141.48,146.94,8.51362
81877.2,58842,84510.7,121.68,48.6,1206.21,8.51572
116286,83655,92966.6,126.36,124.2,3438.21,8.51677
128353,100127,84552,107.64,146.88,3215.01,8.51677
123799,83728,118510,123.24,153.36,5129.88,8.51783
132012,84226,162866,212.16,271.62,7001.04,8.52414
102400,74163,114094,133.38,156.06,2943.45,8.52519
128277,91203,93827,138.06,77.22,962.55,8.54309
70101.4,47528,81404.7,125.58,45.36,1012.77,8.54519
131466,101276,94820.7,108.42,122.04,107.88,8.55045
95506.3,67624,118604,152.1,162,4865.76,8.60413
59430.1,40345,129957,119.34,118.8,3108.99,8.63676
59180.5,41151,100878,86.58,108,84.63,8.63992
135029,99557,125571,152.88,156.06,123.69,8.64623
120195,82218,106468,100.62,133.92,4012.02,8.64834
135137,99608,95965,145.86,105.84,1531.71,8.65254
143919,96251,104069,162.24,167.4,3788.82,8.65781
149283,98570,124468,165.36,187.38,5277.75,8.66097
83180.7,67755,53427.7,61.62,77.76,44.64,8.67675
129246,93666,107900,182.52,179.28,2349.18,8.69359
69042.8,49228,81497.5,104.52,87.48,1885.11,8.71148
134966,91927,83392.9,127.14,105.84,50.22,8.72412
183533,126207,100672,199.68,111.78,1840.47,8.72517
130999,100423,87784.3,139.62,90.72,2326.86,8.73043
106539,77015,100478,95.94,133.92,2075.76,8.74937
171503,115315,138182,248.04,179.28,3193.62,8.75674
111012,78294,77123.3,104.52,61.02,1232.25,8.76621
185246,116487,142130,178.62,129.06,135.78,8.81673
135198,94614,90425.4,113.1,131.22,2310.12,8.81989
112294,83229,90221.8,102.96,149.58,115.32,8.83357
125260,83390,132850,174.72,177.66,4150.59,8.84831
114484,81832,98996,166.92,136.62,3540.51,8.85673
82148.1,57949,96634.2,110.76,117.18,2497.98,8.85989
122544,82286,123249,159.9,142.02,3248.49,8.86094
86177.1,60510,79525.7,97.5,110.7,1880.46,8.87778
63173.1,53183,50709.4,53.82,68.58,28.83,8.89041
72835.6,56227,73672.6,77.22,41.58,2175.27,8.91041
156925,111777,111318,193.44,143.1,2805.81,8.91356
105337,72267,115204,170.04,105.3,2341.74,8.93146
93329.8,68653,101348,109.98,130.68,60.45,8.94409
126988,75297,157054,178.62,102.06,4251.03,8.94935
100336,73955,71153.2,77.22,81.54,47.43,8.95356
68082.2,51252,85147.9,67.08,93.96,2283.15,8.96093
70940.4,49784,110928,153.66,131.76,2763.96,8.97356
160467,110732,113223,143.52,97.2,92.07,9.00408
80125,57926,90765.5,95.94,95.58,2605.86,9.01881
108073,84397,63130.1,94.38,103.68,2426.37,9.03355
130669,87678,156016,202.8,135.54,2901.6,9.05039
117226,78982,65048.1,88.14,89.1,85.56,9.11038
122656,81143,78154.4,101.4,117.18,2072.97,9.11143
159093,110871,107065,198.12,158.22,2510.07,9.11459
108838,74274,123118,122.46,152.82,2158.53,9.1409
97681.9,66042,102529,95.16,140.4,2063.67,9.1409
175010,129137,98580.3,156,176.58,152.52,9.15248
181496,126771,115986,144.3,73.44,69.75,9.15774
83978.6,60096,77455.6,102.18,98.82,3593.52,9.15985
140219,92176,142608,207.48,40.5,620.31,9.16932
106438,80232,82432,85.8,123.66,1474.05,9.17669
91194.4,60891,94727.9,102.18,104.22,91.14,9.183
130190,93774,96245.8,109.98,68.04,641.7,9.203
111395,82764,79833,130.26,161.46,2364.06,9.203
159826,94504,161016,227.76,233.82,2404.98,9.223
86623.5,62669,88441.1,120.12,83.16,867.69,9.25036
118632,82894,88357.6,152.88,104.22,1607.04,9.25352
73416.3,48113,102286,79.56,88.56,61.38,9.25457
149024,109996,87115.9,150.54,95.58,2953.68,9.2872
75565.1,54044,123548,147.42,110.16,2275.71,9.29141
127499,91236,107062,110.76,151.74,133.92,9.29351
85879.3,56970,93919.8,93.6,102.6,1207.14,9.35351
119228,86766,81368.8,130.26,144.18,2167.83,9.37035
129231,100607,78898.6,87.36,119.88,142.29,9.38403
112385,78797,76205.2,105.3,79.38,29.76,9.39245
108273,83807,94497,134.94,184.14,118.11,9.39455
105561,78160,90938.6,112.32,118.8,1864.65,9.40087
193140,134678,121664,187.98,153.36,2385.45,9.42508
118400,80023,122256,95.16,154.98,113.46,9.45034
138645,96178,101522,156.78,182.52,191.58,9.46191
83845.1,62158,75461.9,92.04,130.14,89.28,9.46297
86527.1,66040,84227.5,99.84,86.94,108.81,9.46402
139001,93584,130684,132.6,156.06,167.4,9.47033
96891.9,74602,69186,87.36,84.24,1389.42,9.49454
141009,96499,96194.3,156,275.4,203.67,9.5219
164325,102726,137704,177.06,83.16,121.83,9.52611
134340,100367,108556,117.78,138.78,115.32,9.52717
144485,101938,137009,170.04,144.18,127.41,9.54295
107604,68442,132518,133.38,131.22,3227.1,9.54822
139590,106835,112282,152.1,87.48,1463.82,9.55664
69267.2,50734,58199.7,107.64,62.64,1317.81,9.56506
100655,72198,102409,120.12,163.62,92.07,9.59347
135615,90730,101921,147.42,58.32,1564.26,9.61873
116646,89847,69690.7,85.8,113.94,94.86,9.6461
122771,93754,91988.5,101.4,180.36,95.79,9.67136
88706.7,61780,119686,148.2,118.8,1998.57,9.67662
180259,124192,135984,161.46,184.14,195.3,9.67978
88455.5,58922,85491.1,104.52,109.62,2155.74,9.68083
121509,78397,138165,155.22,255.42,5035.95,9.68083
130860,93143,113913,117,91.26,122.76,9.68609
134356,91081,92441.7,126.36,211.14,921.63,9.69346
97207.9,70367,66962.2,83.46,122.58,1951.14,9.72083
155876,107991,105559,137.28,105.3,62.31,9.72609
106255,78910,82896.1,115.44,70.2,1302,9.76398
164793,104822,170860,170.82,179.82,73.47,9.76398
81554.1,64002,64490.4,60.06,88.02,31.62,9.77029
143564,105582,99134.9,174.72,126.36,3830.67,9.78608
158600,105010,130366,194.22,82.08,1906.5,9.80608
112503,77102,113244,91.26,144.72,222.27,9.80713
114916,81274,90497.2,122.46,144.18,3306.15,9.81555
82944.5,62738,92178.8,111.54,90.72,1793.97,9.8345
108016,74509,106827,141.96,123.66,3003.9,9.84713
96351.6,69821,92724.1,89.7,123.66,4305.9,9.85028
104458,81603,78429.8,112.32,127.44,3149.91,9.86923
102977,76653,131905,125.58,115.02,100.44,9.8787
92938.8,68591,88505.8,96.72,117.72,2999.25,9.88081
155081,101503,94723.2,206.7,68.04,1363.38,9.92817
89439.9,68878,73529,100.62,85.86,2434.74,9.93448
97876.3,71392,105942,114.66,121.5,2421.72,9.93869
119720,78474,92854.3,130.26,141.48,196.23,9.94185
72555.2,55508,115570,129.48,88.02,4186.86,9.94501
160870,102831,117385,124.02,150.12,146.94,9.94711
112771,78702,115595,176.28,181.44,4116.18,9.96606
140780,97493,114188,236.34,115.02,1423.83,10.0176
58674.9,44655,98754.2,80.34,61.02,65.1,10.0303
112427,80875,113491,109.2,96.66,57.66,10.0587
126619,84779,115668,112.32,138.24,116.25,10.0745
133599,83822,130211,140.4,93.96,106.02,10.0787
101779,75270,67516,83.46,80.46,47.43,10.085
87054.1,51047,141773,140.4,127.44,2744.43,10.0987
128996,77643,87643.1,92.82,152.28,166.47,10.105
210326,128849,136866,198.12,109.08,1709.34,10.1071
108190,70865,146331,176.28,124.2,2076.69,10.1124
125492,93810,97743.4,168.48,84.24,1977.18,10.1239
142736,102397,127754,131.04,149.04,2001.36,10.125
52226.9,37650,49044.1,72.54,67.5,1152.27,10.1271
91708.7,65659,69973,84.24,77.76,1436.85,10.1481
169036,113839,135937,159.9,91.26,138.57,10.1766
159059,119160,105637,141.18,125.82,93,10.1808
60420,41027,102499,99.06,144.72,114.39,10.1944
55872,42471,56328.5,85.02,47.52,965.34,10.2492
110332,78647,82358.6,91.26,119.34,2623.53,10.2597
82690.9,55683,85626.1,113.1,100.98,2418,10.2639
146444,97780,115496,155.22,176.04,5468.4,10.2808
93533.6,68647,67866.2,86.58,68.58,1172.73,10.2902
92204.9,68846,78665.3,90.48,109.62,2455.2,10.2955
99108.7,74478,76914.2,83.46,93.96,2520.3,10.3092
84510.2,62663,93513.4,109.98,92.88,2128.77,10.3397
80745.1,58566,90053.3,96.72,124.74,78.12,10.3397
123444,84055,85473.2,122.46,78.84,1046.25,10.3428
186456,119327,133474,191.88,179.28,156.24,10.3471
96937.7,72357,81903.9,98.28,102.06,108.81,10.3492
115683,83059,84690.1,83.46,68.04,53.01,10.3523
106548,77397,95237.2,95.16,113.94,1812.57,10.3723
200124,122469,151840,304.98,117.18,4019.46,10.3734
171655,118231,132946,162.24,125.28,3508.89,10.3828
103190,82377,70952.7,95.16,153.9,68.82,10.3955
102865,75434,85297.7,98.28,117.72,115.32,10.4102
137875,103030,84311,151.32,94.5,2570.52,10.4197
66041.6,41206,95737.2,101.4,119.88,1356.87,10.446
90867.4,67595,90448.8,85.8,82.62,214.83,10.4502
95124.7,66705,70583.8,99.84,55.08,1009.05,10.4523
103333,77171,71989.3,140.4,97.74,1674.93,10.4555
93201,71371,83786,68.64,121.5,88.35,10.4744
53608.6,37759,97525.7,141.96,252.18,5417.25,10.4913
98874,79310,71569.7,84.24,104.76,92.07,10.506
176556,116493,121517,232.44,54.54,1142.04,10.5081
185844,114723,128716,170.04,186.84,159.96,10.5091
97964.7,70182,106283,98.28,112.86,2328.72,10.5123
99583.5,71505,105483,85.02,132.3,79.98,10.5155
123226,90910,86848.3,125.58,108.54,3042.03,10.5344
55666.6,39552,113375,106.08,86.94,2030.19,10.5618
90673,61750,109159,113.1,124.74,139.5,10.5618
88589.8,64955,78430.6,112.32,89.64,1491.72,10.5639
71799.9,44416,113214,119.34,136.62,2016.24,10.5681
106430,79291,80493.7,124.8,89.1,2298.96,10.5912
96470.1,67012,110237,111.54,104.22,3320.1,10.6028
101250,73987,87236.8,114.66,124.74,3420.54,10.6133
121464,86523,143717,170.82,153.36,5605.11,10.6144
202322,131151,143091,170.04,199.26,117.18,10.6302
104975,82180,79533.5,133.38,94.5,2398.47,10.6618
92881.9,74181,58115.5,85.02,86.4,2029.26,10.6712
155461,105763,99804.9,172.38,120.42,2002.29,10.6775
57281.3,42228,79424.3,95.16,126.9,134.85,10.6923
168520,114678,103861,172.38,179.82,5367.03,10.6944
90654.9,59172,105518,117,120.42,1962.3,10.6965
106239,66893,90774.8,109.2,109.62,105.09,10.6965
154725,109924,80702.7,124.8,109.62,309.69,10.7112
126745,92682,93783.3,122.46,97.74,1466.61,10.7281
103244,73739,109563,194.22,214.38,3705.12,10.7449
81557.2,65255,71614.9,72.54,83.16,1944.63,10.7523
85494.6,65709,71590,85.8,70.2,2640.27,10.7712
108992,73552,98787.8,120.9,89.1,1625.64,10.7723
78583.7,56384,98695.7,95.94,120.96,104.16,10.7744
119156,82030,120802,166.92,138.24,3699.54,10.7775
115064,87978,109110,106.08,126.9,93,10.7902
96427.4,75257,84928,71.76,95.04,44.64,10.7902
94928.8,75559,73434.7,89.7,106.38,3892.05,10.8081
135323,97303,110061,123.24,173.88,143.22,10.8081
67944.7,49830,79898.5,71.76,83.7,62.31,10.8091
78278.7,57022,83330.5,97.5,112.86,137.64,10.8102
155037,107431,115294,119.34,131.22,79.98,10.8154
83178.3,63142,75494.6,97.5,112.86,2574.24,10.8165
147145,112233,87636.1,98.28,113.4,124.62,10.8249
90628.8,62610,76099.1,92.82,106.38,185.07,10.8312
175056,125516,103997,184.86,90.18,2225.49,10.8407
166244,115614,114697,130.26,96.66,39.06,10.8523
132784,85160,114376,195.78,92.88,1365.24,10.8533
92347.1,69401,96106.9,113.88,86.4,2724.9,10.8544
