"FSC-A","FSC-H","FSC-W","SSC-A","BL1-A","RL1-A","RL2-A","VL1-A","YL2-A","Time"
365256,236733,98,247251,104,-47,20,3604,60,38.3406
395854,269193,99,315981,22,-88,7,3924,-35,38.3406
359163,232397,98,288712,73,42,30,2683,86,38.3406
258137,190704,91,195903,55,-20,14,3077,19,38.3416
389355,265729,97,233021,51,47,28,3789,48,38.3416
269813,189496,91,213462,27,-26,-47,1478,-30,38.3416
359487,211702,113,253430,44,52,-24,5345,-35,38.3416
285303,196956,96,238180,47,-36,67,70,44,38.3426
420869,259623,116,297628,5,21,-4,7304,149,38.3426
400838,217309,111,278550,40,15,71,7683,51,38.3426
246308,149221,94,356730,47,64,24,7356,-32,38.3436
219787,137386,102,314373,85,58,23,4628,-31,38.3456
148485,92813,91,250756,23,-2,6,5356,86,38.3516
429308,202894,118,267594,-111,-26,-43,7736,26,38.3516
264687,202190,88,123888,96,1,21,3192,38,38.3526
333176,217456,109,202279,-58,-21,-35,2212,7,38.3526
176534,110832,88,288963,10,74,-66,4565,17,38.3526
247093,163048,95,185894,65,-3,-7,3861,-43,38.3526
201749,147855,85,248371,85,40,41,3576,49,38.3536
268299,197014,100,191253,-52,12,34,4640,-10,38.3556
351501,246815,106,285749,48,91,-7,4268,-6,38.3556
352678,215031,112,281489,131,-4,12,6606,12,38.3585
274714,202834,87,285068,38,57,25,2937,58,38.3585
322198,224381,105,255025,29,15,61,8811,-23,38.3615
298533,216313,92,200966,64,-99,96,3475,94,38.3615
383112,233922,104,331854,-24,123,29,8987,61,38.3625
342277,223660,99,302976,-9,-56,44,5461,-14,38.3625
426110,262023,113,266385,-12,-27,59,5615,6,38.3635
422319,219883,110,657781,14,44,7,9914,98,38.3685
294963,193176,92,372868,-8,-36,-16,4324,12,38.3685
363062,245104,93,274896,-24,10,-41,5428,-4,38.3685
316297,226069,93,219400,-50,39,27,5537,6,38.3695
425007,265640,112,302931,47,-81,26,4762,20,38.3695
256683,176176,90,292520,52,-24,-38,3534,165,38.3695
325214,178221,116,460008,-12,15,-43,3311,-11,38.3695
519449,308582,117,488531,37,98,-11,10356,29,38.3695
479134,232428,110,473273,275,71,89,8046,132,38.3695
301686,217795,103,193699,-81,-18,6,4490,27,38.3715
193490,143506,95,155499,14,-11,30,1116,70,38.3715
421678,230715,116,488420,41,24,83,6890,88,38.3715
334636,207848,112,232258,30,104,-76,8150,35,38.3715
318700,212890,105,263376,76,42,171,135,115,38.3735
437479,262394,115,252908,24,40,-3,6789,-14,38.3735
378846,252851,108,286388,97,61,36,6616,81,38.3745
461352,252567,109,431369,1,43,-48,6867,66,38.3745
156523,103634,95,249904,23,10,-36,3316,-143,38.3755
301213,188758,104,338492,15,36,23,4691,-26,38.3775
328928,222740,97,219597,28,-21,-13,115,65,38.3795
397030,255511,110,282999,63,33,43,7595,42,38.3805
451780,248054,117,422168,73,22,42,328,62,38.3805
331982,241921,100,213706,47,-9,15,1435,61,38.3805
296628,176776,102,343340,105,-19,-45,490,112,38.3815
346374,237951,97,220424,22,-17,85,3403,-7,38.3815
326303,211802,107,234922,40,29,-55,1893,33,38.3815
494088,268123,121,610997,156,99,48,7308,-30,38.3815
339553,216811,106,411420,55,-34,23,6539,82,38.3845
365444,226415,99,289476,-50,-23,52,4142,76,38.3845
383756,229724,104,493966,224,32,15,11980,0,38.3865
361087,233703,102,397633,49,49,-20,851,-95,38.3875
430123,274749,104,366001,76,6,-5,4147,38,38.3945
460788,268154,113,458241,6,80,68,4720,69,38.3945
509232,238075,119,585889,95,9,43,6962,19,38.3945
400733,260298,97,344614,-18,-30,29,3422,-12,38.3945
485871,246991,126,444623,302,146,111,6561,74,38.3945
445089,248767,117,341821,112,38,21,10900,73,38.3955
300389,199174,97,378934,22,34,65,5881,-28,38.3955
480472,281630,119,450008,144,18,14,5685,145,38.3955
345180,228574,107,292600,83,-19,19,173,157,38.3955
407914,266895,111,302460,59,36,17,3671,-5,38.3965
355985,244677,106,205670,-27,48,-18,2042,38,38.3965
333954,210183,100,489466,116,42,-18,88,-28,38.3975
301679,221366,92,165255,102,-43,-29,57,59,38.3985
444106,259158,112,338136,5,47,-29,5089,20,38.3985
438663,258122,115,293687,47,-19,-3,4999,80,38.3995
349453,239235,102,215010,92,-70,3,6655,14,38.3995
355655,230069,107,266449,89,29,43,4115,59,38.4005
401797,242148,112,268141,103,49,-29,1963,33,38.4015
302257,217261,96,355305,402,150,87,448,93,38.4025
295728,205026,94,263426,37,-41,-28,3695,82,38.4075
331628,232068,100,173938,58,66,15,4151,0,38.4085
385924,218835,114,386165,90,38,-49,9904,18,38.4085
424117,268599,101,317457,199,130,170,8080,150,38.4085
365499,244586,95,258487,2,21,14,6188,-45,38.4085
312761,222190,92,198061,-25,2,4,6689,-60,38.4085
390496,254195,95,271187,-66,16,39,-93,-21,38.4095
296834,204151,93,162501,31,65,29,3467,112,38.4095
466533,264040,116,445561,26,23,18,5190,-60,38.4095
272567,182331,96,296820,69,-72,52,2027,12,38.4134
346459,243718,105,198381,51,47,-11,2929,4,38.4134
308549,206081,107,184301,-40,23,4,3297,0,38.4164
415298,241984,108,405936,-2,50,68,10195,5,38.4164
437181,266436,108,272631,4,100,19,3294,1,38.4184
332324,238439,104,157724,-47,3,-16,2593,65,38.4194
242143,157879,103,239003,20,4,4,7052,3,38.4194
374238,246687,99,323344,-16,92,31,270,38,38.4204
341983,194530,101,272426,15,41,-51,5599,-65,38.4204
290334,204647,98,159451,-30,52,-1,422,24,38.4224
244482,151409,97,297436,0,10,37,5383,-61,38.4224
420470,252275,103,349859,-92,-50,-18,5923,83,38.4244
429996,256484,113,211341,64,-1,16,4500,-18,38.4264
335693,219799,107,237479,50,64,72,5417,19,38.4264
327487,188330,111,406624,56,-26,-6,4438,-35,38.4274
285156,215845,97,126495,73,-60,39,17,-51,38.4284
139100,95973,83,346639,95,-22,15,1676,-10,38.4284
454579,271330,104,323959,63,10,-53,9446,126,38.4284
499778,264287,112,507221,132,46,-24,12581,143,38.4324
305673,218142,93,196735,45,42,-70,2967,51,38.4324
335887,176809,109,194197,72,-6,41,4149,14,38.4324
384357,249407,109,347958,26,85,5,5269,-38,38.4334
390773,213787,117,523063,72,42,48,10804,81,38.4334
322835,187357,111,396284,34,33,83,9790,146,38.4344
359023,233468,106,307258,-64,25,9,5423,58,38.4344
294959,196394,105,287955,53,-99,20,5607,109,38.4344
375825,225084,103,323364,138,-11,22,5327,-44,38.4354
245473,181857,95,126469,62,56,-22,3194,-88,38.4364
292818,190546,102,337974,79,47,-30,3796,-58,38.4364
340300,176046,111,293435,15,50,-24,2813,-14,38.4394
388837,204105,114,307900,-9,-11,69,6188,51,38.4404
276603,200542,86,179124,99,-24,-71,4451,34,38.4514
415967,278012,100,245506,-21,-1,-36,5267,31,38.4633
353707,238027,95,218124,-13,9,-11,4086,16,38.4633
486653,270167,113,559286,74,50,13,6619,97,38.4643
314643,220926,99,153163,-81,1,-6,4441,25,38.4643
344725,204416,111,261160,1,16,71,3312,-21,38.4653
187813,131515,98,210585,92,44,-25,5038,51,38.4653
309724,173486,110,371004,45,11,-64,3517,125,38.4653
302914,198954,102,281398,86,-35,25,4783,26,38.4653
337409,216966,94,365693,42,24,-1,4333,-41,38.4663
299419,211604,89,213455,1,37,-21,4053,19,38.4663
572721,358183,108,404932,58,29,-93,5598,123,38.4663
343557,219587,108,237710,125,18,-36,4701,106,38.4663
280746,218761,87,207814,-83,-29,38,5054,-76,38.4663
410822,243283,113,500353,237,31,4,7458,130,38.4673
366457,242392,107,240898,100,56,60,195,28,38.4673
466951,258033,117,301087,63,38,76,11452,107,38.4683
375484,245422,110,285805,-40,74,-72,4920,-41,38.4683
407717,264081,97,358326,-3,-8,-47,8293,1,38.4683
355424,239654,94,359185,-68,-46,15,4786,-88,38.4683
378853,219711,100,365246,54,-34,7,4316,3,38.4683
284450,176034,106,325108,5,18,-53,4933,0,38.4713
405420,255011,111,327557,78,27,106,7610,91,38.4713
440805,225718,118,547913,144,30,10,16462,115,38.4753
269472,172681,95,291566,-57,17,36,6436,55,38.4753
233299,152389,104,327889,3,-26,36,5604,98,38.4763
350264,193337,115,585796,101,-30,98,11615,-3,38.4763
272495,177900,106,287152,82,-36,72,2649,32,38.4763
295149,195405,104,130358,69,-25,42,5778,11,38.4773
390028,238893,112,372289,71,59,63,7463,83,38.4773
364489,229006,111,215244,45,33,57,6693,51,38.4783
332899,221184,106,249737,13,27,-6,2460,-35,38.4783
347466,249177,91,136190,-38,73,-26,3996,118,38.4783
331728,228384,94,218564,16,28,-27,6984,55,38.4783
394189,243127,111,242983,63,12,-8,5099,4,38.4803
290422,197351,98,187442,3,36,21,7634,58,38.4803
313470,176822,106,419160,36,64,51,11950,234,38.4803
381460,189939,125,288045,63,2,56,4469,98,38.4813
239046,128851,115,449822,256,-12,28,5862,94,38.4813
220178,134985,93,272853,103,68,52,7783,85,38.4813
161121,99490,99,276769,13,-26,-43,1383,172,38.4813
399017,257481,105,269701,71,15,12,5002,-44,38.4813
291337,196102,98,241050,66,6,-29,42,-7,38.4823
383727,256943,108,253480,46,36,61,3949,33,38.4833
399437,264218,110,339270,97,90,72,2067,17,38.4833
377170,247693,101,199965,91,-11,26,2733,26,38.4883
214077,156378,94,154111,-23,-23,39,3507,-39,38.4883
259496,172418,96,240352,24,-52,-68,5113,101,38.4883
370098,234656,107,250300,66,21,5,4569,-1,38.4893
316694,221949,101,363499,-50,25,54,5174,107,38.4893
404134,254603,110,339420,61,-9,-30,4039,108,38.4903
333690,213785,107,300143,23,-46,126,6735,77,38.4903
364002,229077,105,215977,-10,33,57,885,5,38.4903
198865,166232,94,160714,44,76,75,-13,42,38.4933
329120,231603,103,280628,50,-7,49,2472,15,38.4943
421381,246385,112,253555,57,31,-5,3449,17,38.4963
177076,131856,86,244602,42,16,87,2044,122,38.4963
319883,213573,106,240169,60,6,94,3533,-89,38.4983
344067,216120,110,327812,116,22,34,6919,143,38.4983
348706,201993,100,304471,194,18,50,5262,67,38.4983
353769,218173,102,512085,-20,-5,44,7142,81,38.4983
365758,242461,97,245546,52,54,43,4270,66,38.4983
359387,255750,97,186063,37,73,-7,210,0,38.4993
172023,113952,96,199557,-12,3,55,3707,78,38.5003
332719,215292,110,218807,-13,97,15,74,-55,38.5003
399600,261602,111,212201,22,12,92,4776,-106,38.5063
394305,252947,108,270960,45,3,59,3332,-22,38.5073
254918,165527,97,156902,-10,5,-56,3999,0,38.5083
331638,234174,104,236964,22,14,18,1900,85,38.5083
250172,146988,106,392643,38,-34,47,7008,85,38.5083
377583,221383,112,313904,143,43,17,6120,-8,38.5103
358345,259353,101,180578,45,19,-37,4007,67,38.5133
301829,185425,97,331160,-32,67,45,3115,14,38.5133
282129,208941,88,252926,110,-15,-54,1453,-29,38.5143
297458,182439,104,301390,31,-24,12,180,12,38.5143
189337,124562,99,255414,92,41,24,5977,29,38.5143
435545,248239,114,368326,42,27,61,13607,98,38.5143
364837,235484,104,361062,15,80,-56,197,8900,38.5153
413808,242617,110,365912,88,53,23,-4,75,38.5153
380107,260812,101,201632,-48,23,12,4195,-31,38.5153
390696,267549,109,226025,-21,38,20,4367,16,38.5162
367585,236344,100,284397,85,5,50,4910,30,38.5172
323122,216485,95,184566,81,37,28,3663,-77,38.5172
207774,140642,93,357345,127,75,78,2947,29,38.5182
274763,171425,103,542082,37,-31,60,8483,19,38.5192
449988,250091,118,578690,90,59,71,4959,-89,38.5202
410772,243933,105,347614,7,-8,-10,3639,-43,38.5202
172224,113983,90,258745,26,11,24,2976,-7,38.5212
303960,208832,95,198592,18,11,-47,5008,35,38.5222
381537,240973,106,315625,-17,-36,-15,8242,-55,38.5222
351531,216499,101,325856,105,70,76,5259,-33,38.5222
408998,260278,108,270181,36,92,85,5405,1,38.5232
358728,238359,109,236573,-53,-68,-43,6173,91,38.5242
446044,233392,121,237555,57,38,0,8294,142,38.5242
404428,242148,112,290077,-13,-2,13,6108,-26,38.5252
472857,275948,118,325809,-59,29,-17,4155,58,38.5262
256228,168817,96,272244,19,23,2,3181,-10,38.5262
471468,274413,116,449042,79,-45,64,8131,124,38.5282
249891,133944,109,296885,-4,37,-28,3471,-3,38.5282
388256,242807,106,268082,33,72,-4,6626,32,38.5292
247957,153654,97,313421,173,68,110,4981,161,38.5292
287785,191935,94,249780,91,21,33,4922,62,38.5302
357825,238486,108,205577,143,88,22,2352,-5,38.5322
158362,90305,93,296911,57,3,21,20,-58,38.5332
398104,225415,105,470004,22,16,-9,7404,21,38.5332
409885,257621,102,284011,55,77,25,1886,142,38.5332
366517,221543,98,232978,112,4,-65,2978,-13,38.5332
389452,252032,102,230403,35,-4,0,3011,-100,38.5342
290553,175052,105,252132,97,1,84,18307,-9,38.5352
316706,213143,100,247915,-10,-14,-58,3772,51,38.5362
383498,203626,117,421684,103,47,-65,10722,-13,38.5362
428131,251591,113,374307,159,3,11,10491,70,38.5362
323424,203529,105,206418,52,-9,0,40,94,38.5372
397740,235608,112,376446,25,10,-40,185,-23,38.5382
201939,137670,99,397922,88,-10,3,1944,-1,38.5402
326408,223158,100,305019,127,-2,16,7861,107,38.5402
323017,234664,104,201033,52,22,26,4188,-34,38.5402
360294,224393,103,394919,4,43,79,5413,36,38.5412
379962,227907,107,344947,52,-17,-32,5822,5,38.5432
417083,221073,117,428185,114,25,46,11168,-1,38.5442
398375,256621,111,357272,116,-42,2,3790,20,38.5482
276893,186395,96,373225,124,71,-18,2906,104,38.5492
407225,255053,108,381731,33,-19,-2,9198,-14,38.5492
333953,192686,112,513886,40,8,-15,5002,-9,38.5502
335836,235952,95,185126,-70,-20,29,3814,7,38.5502
325187,204036,99,509287,-45,0,0,212,-30,38.5502
406823,245150,112,274492,79,-21,30,7954,121,38.5512
271987,166249,96,256931,24,-41,18,3643,66,38.5522
163497,101974,92,303181,12,-29,-58,3180,22,38.5522
459428,269555,114,301032,70,49,-2,10098,62,38.5532
218510,160051,87,136733,-47,-71,27,3057,19,38.5532
302866,212118,99,196142,46,59,32,4109,-96,38.5552
345209,231911,95,295155,138,8,61,5083,94,38.5562
425371,248497,115,446515,-20,74,-24,3347,-57,38.5582
450236,270275,115,321394,82,74,-23,5394,-25,38.5612
395515,246398,111,316931,101,20,34,-5,82,38.5612
383994,228195,106,275477,40,33,25,5070,-90,38.5612
489846,259544,119,498529,35,55,7,8802,-9,38.5642
352439,238827,99,178999,35,-118,2,2765,80,38.5662
504463,251461,133,370032,39,21,7,14732,-8,38.5672
457547,259170,119,368356,-6,-1,-11,9818,8,38.5672
353999,227354,97,320667,5,12,16,51,36,38.5672
256453,136497,109,403998,-42,87,7,8346,-6,38.5681
522051,284990,121,453997,129,130,102,14283,89,38.5681
339992,189704,114,443591,48,6,-2,4369,64,38.5691
491470,287158,116,467802,126,68,73,203,91,38.5691
410410,238569,113,365203,64,1,21,6928,115,38.5721
385100,282275,91,281782,53,19,77,5660,3,38.5731
442588,244962,117,484122,85,-45,25,19,151,38.5741
206837,122551,103,269880,51,59,90,3130,-23,38.5741
312690,196573,107,460271,-52,32,27,2202,-114,38.5751
415908,252087,107,434749,183,48,49,378,156,38.5751
310415,200676,96,253232,77,-28,85,2375,209,38.5751
406297,249134,104,407607,64,-29,58,5294,89,38.5751
272603,197301,89,189756,75,33,-13,3473,61,38.5751
396059,223554,114,274554,26,-22,-11,7125,106,38.5761
301698,203385,97,183705,-55,-77,-43,3149,-55,38.5761
366890,236442,108,193410,142,12,-9,3406,28,38.5771
351222,202391,111,386270,147,10,10,2066,72,38.5771
395081,254506,105,204594,-1,52,2,6408,4,38.5801
380204,231077,113,564578,111,17,2,6717,56,38.5811
303747,199838,94,259017,62,19,88,2718,59,38.5831
363863,236145,94,290232,26,-5,55,5326,-47,38.5901
325829,186558,113,412979,223,46,87,5276,21,38.5911
353864,224133,103,291083,83,-23,-59,6815,43,38.5911
339232,216470,103,194896,153,-31,10,10905,84,38.5911
349996,234705,106,225335,60,25,-22,4725,176,38.5911
333347,189054,105,401647,69,126,21,5758,12,38.5911
449946,257647,111,330571,20,30,32,146,-16,38.5921
177557,120778,96,367143,-11,13,-31,8,-47,38.5921
404026,247173,105,294179,91,-14,15,8900,47,38.5921
312971,212266,104,238528,80,-3,64,90,33,38.5931
342444,238775,105,192687,36,61,63,4785,4,38.5951
398655,265152,110,281290,41,68,62,187,51,38.5951
234206,164652,90,194862,18,6,54,3157,12,38.5951
393122,254154,98,268712,173,77,21,3452,-8,38.5951
394450,257432,103,234453,59,9,3,8311,81,38.5961
318123,225724,93,295013,-45,20,-28,2445,26,38.5961
157739,96100,100,231802,40,13,-14,-5,-65,38.5971
435926,250854,116,352856,25,77,98,129,41,38.5981
406197,238817,106,306113,55,99,14,6271,25,38.5991
312822,194576,98,197408,21,48,-31,4582,-6,38.6021
382371,232854,109,380234,74,40,-34,72,20,38.6021
277566,160878,107,415022,116,54,33,10074,34,38.6031
439851,251389,115,444747,78,-22,13,5200,20,38.6031
458352,272847,114,291976,18,21,43,8647,35,38.6041
497971,274013,124,491815,74,0,-41,6922,-11,38.6041
330258,216257,106,201710,80,34,16,3718,-11,38.6041
328265,217658,95,146939,-37,15,-52,2027,25,38.6071
284027,195663,103,133984,48,53,-29,2142,-26,38.6071
384383,244729,110,268703,107,-4,65,6869,-26,38.6071
295585,216066,101,189936,-11,-32,-13,7975,30,38.6081
416811,230111,109,582139,99,-12,19,6353,-15,38.6101
333268,215701,97,307935,69,63,14,4631,75,38.6101
395999,219357,106,514305,128,-2,50,4293,79,38.6111
446518,225267,119,518044,-107,-34,67,4628,97,38.6121
250900,164837,92,369683,55,27,-2,5919,30,38.6121
316841,223993,92,149580,-31,-21,-46,6720,-51,38.6121
357509,243934,98,214162,37,25,-16,117,108,38.6141
380309,238474,110,194823,-77,-58,-36,3107,116,38.6151
455118,260202,111,306722,88,6,-77,2796,-74,38.6151
310578,205101,97,190466,62,39,40,2278,14,38.6161
309656,219311,103,200345,142,-95,50,4439,24,38.6161
245460,154546,104,283025,164,25,46,2933,152,38.6171
354834,240637,97,243601,97,-34,53,83,5,38.6171
417750,271442,104,286626,5,1,17,5079,69,38.6171
157815,111558,86,265234,67,-16,-70,5032,-116,38.6171
305349,203222,96,175198,10,2,12,5295,-26,38.6211
218847,144983,93,213710,87,81,14,4197,-32,38.6211
204720,159491,85,229920,90,34,26,9528,4,38.622
396093,253233,102,264654,-18,38,55,137,-65,38.622
421824,271898,106,372122,85,30,40,4366,-17,38.623
321002,207332,106,231744,44,65,-23,5713,60,38.624
464644,272663,106,668135,63,82,59,9434,27,38.624
357108,244684,100,197518,6,-75,129,4968,-32,38.625
217115,135794,92,387420,-117,-59,-19,6991,127,38.625
329448,200195,110,212030,114,34,-42,7236,81,38.625
361935,247565,107,378902,-31,-3,118,2868,36,38.625
344425,206800,106,347732,-21,11,16,4910,36,38.625
355386,239987,102,184311,-56,-111,17,3863,-10,38.626
253334,160025,103,233926,140,-12,-1,4859,42,38.626
168632,114076,96,237530,-32,58,16,3694,-36,38.627
268169,164147,107,268272,161,50,16,1419,115,38.63
313626,233655,96,154684,35,96,84,3056,46,38.63
324646,234202,99,264021,-44,-3,36,6067,-118,38.63
326985,217234,98,215176,-53,-20,-12,5176,-30,38.63
334611,223119,99,369148,153,53,38,4746,-102,38.63
498630,253874,120,381509,179,6,60,9421,107,38.632
338582,197417,114,367411,202,-6,-43,5992,126,38.634
413761,246950,113,508896,55,58,2,5484,69,38.635
522123,283831,122,386911,-38,1,-11,11540,182,38.636
347538,243354,105,230868,26,-19,-8,71,-7,38.637
369034,219799,105,419201,-8,54,27,311,82,38.637
315591,227508,97,221909,15,-21,32,3498,97,38.637
210221,128300,100,301959,80,-3,-57,65,-57,38.638
451639,256187,110,496428,-31,21,62,5269,88,38.638
392310,236741,111,349205,156,47,39,9598,-18,38.638
311141,226429,92,154482,43,32,-15,3324,-46,38.638
159959,109986,97,314373,80,-26,-35,4286,39,38.639
380016,241602,108,215951,41,-32,6,5049,-52,38.639
378567,227125,110,325876,226,-128,1,7581,143,38.64
410217,265795,114,375687,38,-6,74,5727,76,38.64
254333,185604,100,192533,-1,64,67,1738,23,38.64
338044,229865,98,264826,122,-9,30,4008,82,38.641
452405,256674,120,264055,117,-30,-72,16,94,38.641
226547,166284,89,158840,123,61,-9,1841,13,38.641
299169,209836,104,162392,-83,44,-17,1897,128,38.642
388092,245249,101,290567,4,-18,64,7623,126,38.642
351039,220635,101,324217,-59,-12,87,5070,30,38.642
382795,242700,102,431165,143,60,-3,7184,76,38.643
494216,247030,121,334578,97,38,12,10449,73,38.643
373520,237141,110,223757,-84,-29,-27,6055,36,38.644
317563,223406,102,198151,29,10,-44,4897,34,38.645
419898,247013,106,399099,6,42,69,8418,97,38.645
365583,234222,102,274122,-60,-26,-31,4391,-57,38.646
297178,202382,96,261247,71,-14,-56,3176,170,38.646
292322,194472,99,197049,-39,31,-13,5308,106,38.646
212099,142533,100,220813,29,-64,-3,1719,50,38.647
374002,232007,106,258589,10,-91,41,6824,45,38.647
383901,254515,106,256076,103,31,14,5557,89,38.648
444713,239127,134,475519,-37,41,-15,7090,105,38.648
366030,221918,107,149950,-54,-10,-7,3294,26,38.648
318236,208636,108,259939,-55,17,-51,4986,54,38.657
250054,164213,102,342790,25,28,19,2648,30,38.657
362992,209439,112,262896,22,11,21,17765,20,38.657
409070,252788,113,367890,124,15,-6,3903,91,38.659
198180,136454,91,434625,20,3,17,6311,55,38.659
403611,236501,107,420160,70,-34,20,7832,36,38.661
302983,206004,104,231212,61,14,-33,3158,1,38.661
335292,163906,116,600927,235,82,226,6475,107,38.661
309973,212028,97,226393,12,99,36,2927,136,38.662
375134,242290,98,402083,95,45,-8,8261,59,38.662
227143,165378,87,173053,39,11,14,3344,1,38.662
307566,199046,94,285407,46,-2,120,8325,16,38.662
407641,258421,102,385499,94,40,24,8090,-44,38.662
344963,230289,106,198938,51,19,-54,3445,-7,38.662
326177,214427,99,237510,-50,16,13,5244,58,38.662
134033,90078,84,220598,-55,-28,-22,2696,49,38.663
156398,102357,86,237126,72,5,107,3627,76,38.663
380870,240403,110,374575,27,19,94,115,41,38.663
343720,196165,112,405105,27,52,66,242,57,38.664
364495,209699,114,489460,164,21,-8,9604,59,38.664
317057,193951,110,369093,182,55,141,6185,154,38.664
339023,217570,107,442972,19,37,29,12869,89,38.664
392140,238542,111,305822,-88,73,-28,4421,99,38.664
311591,212102,93,260526,141,21,-28,-57,8201,38.664
354052,235301,97,280269,-39,38,-53,3027,25,38.664
346203,227918,107,242798,26,30,-36,114,0,38.665
387902,249553,102,332128,-98,11,29,5232,-72,38.665
248838,144398,107,349022,13,26,18,5246,234,38.667
353669,236339,97,303424,16,19,21,3020,22,38.668
346058,216130,109,275473,45,44,32,6484,162,38.669
293669,214055,92,197848,135,89,-1,2664,90,38.669
480098,262379,111,369584,62,-8,27,16924,66,38.669
363184,235831,98,234739,87,33,66,7027,34,38.671
407201,222079,109,203635,-11,64,4,3153,47,38.671
422779,253211,114,357732,-13,48,-37,349,75,38.671
242249,185996,83,188857,74,65,-13,2797,-11,38.672
263028,197979,86,204315,24,-5,35,3921,-8,38.672
238229,144289,105,275581,60,5,41,5797,152,38.673
401890,234136,103,503195,-5,77,81,10104,63,38.6759
320685,228076,104,266215,76,35,-8,6228,135,38.6769
352431,235715,103,199508,-13,38,37,48,10,38.6779
445159,260909,107,509756,303,65,158,7070,137,38.6789
327698,214797,105,176589,98,-66,25,1547,24,38.6789
485003,267792,117,405921,34,94,135,8326,12,38.6809
353571,230281,100,275086,32,-14,2,3268,23,38.6809
271526,193737,102,207669,110,5,-2,161,-24,38.6809
345519,231146,97,208589,24,31,7,-29,64,38.6829
440303,248375,116,301889,48,9,50,4533,47,38.6839
351675,191323,114,595645,68,51,17,19765,-5,38.6839
245648,161905,104,243475,106,-4,-31,2619,40,38.6839
390804,235561,112,232762,-63,47,28,130,150,38.6859
355787,237651,100,265087,160,61,69,5262,87,38.6859
339662,217500,104,206818,86,-25,51,2570,-14,38.6869
287954,210538,92,186237,76,7,-27,4140,95,38.6869
302227,181613,106,269059,-53,-8,-14,5936,8,38.6869
538855,318322,111,340702,39,-63,-32,9827,113,38.6869
432231,243096,115,390447,-40,-38,-6,4909,-11,38.6899
380073,229616,100,294082,56,39,48,6677,9,38.6919
269063,171804,96,214249,-27,66,-21,103,74,38.6929
416836,262717,101,376156,-4,33,59,4463,-51,38.6929
380981,239895,103,379605,16,-43,83,6846,2,38.6939
359044,262863,95,252940,-16,40,7,5056,10,38.6939
416987,272675,110,260265,42,31,14,1718,-5,38.6939
138935,91985,90,261090,-41,-47,36,4429,-66,38.6939
363899,236680,108,242924,14,63,-36,1623,-6,38.6939
390607,254213,107,297854,10,87,46,8362,76,38.6959
332579,231938,97,171334,66,28,8,3822,7,38.6969
335011,193058,100,317359,76,93,-24,9982,-61,38.6989
189316,128346,87,227808,-19,-32,84,1572,6,38.6989
232840,149360,104,297652,51,34,-38,3030,72,38.6989
346158,240417,94,229858,-81,8,35,4143,-118,38.6999
338679,215979,97,341785,-27,10,60,4057,32,38.6999
240365,184014,85,259463,30,39,5,7967,38,38.7009
319558,205146,107,299870,70,46,26,4960,-13,38.7009
271075,199931,90,239722,-139,53,-102,2699,-10,38.7029
288067,196566,95,241476,92,-81,1,8051,-3,38.7069
360971,237271,99,188039,8,66,-31,-18,-48,38.7069
355433,222251,99,215309,148,71,-14,5089,48,38.7069
375563,211720,108,315614,-32,103,65,10807,-12,38.7099
315644,187946,108,461943,92,25,60,6142,-12,38.7109
362859,220186,104,234876,103,49,-13,5937,95,38.7119
378184,234921,103,334761,75,-13,89,12375,-22,38.7119
171723,128128,95,257478,41,55,6,1656,59,38.7139
298992,220626,92,214172,19,45,61,4016,-52,38.7139
420053,251776,104,322496,-101,14,-22,5764,83,38.7139
388632,247348,98,414385,-43,65,-55,33,65,38.7139
173226,104806,95,360027,52,12,56,2936,40,38.7149
370018,248698,97,261964,1,79,-31,159,99,38.7149
268564,181564,104,267598,-31,-80,-10,3887,-14,38.7159
165409,99705,97,257691,74,38,-42,2821,22,38.7169
297242,207289,95,189121,-59,-34,7,3608,46,38.7169
365094,241990,106,201685,33,8,22,3124,0,38.7189
373651,233177,100,335938,33,-43,-10,8244,50,38.7189
353530,243249,98,189444,46,23,6,2094,51,38.7209
409331,244141,112,273371,102,88,-88,8737,9,38.7259
288452,164811,111,406394,64,70,1,4701,53,38.7268
349136,244673,104,207715,68,-4,-62,2706,-47,38.7268
478123,290022,104,353131,196,39,105,5625,64,38.7278
411938,263464,103,338872,-28,41,5,3146,-15,38.7278
492430,230013,138,311974,185,155,-31,7193,156,38.7278
299950,209435,98,201994,-1,-57,70,4188,-37,38.7298
543661,269436,130,512005,-31,-4,7,13960,47,38.7308
310928,196943,108,341929,88,2,2,5540,104,38.7328
310430,224121,95,216627,-11,18,17,2530,19,38.7328
390941,220531,105,516074,-40,49,50,7404,-24,38.7338
491414,281097,113,474520,67,-54,31,5863,30,38.7358
320835,224863,97,205665,91,56,-7,2238,-80,38.7378
322367,209579,99,150472,43,-8,-3,5492,40,38.7388
431420,272068,103,459494,58,92,30,6156,85,38.7388
291699,127058,109,366904,-35,43,40,6874,93,38.7388
393642,223361,102,426872,67,-7,41,3613,-45,38.7388
408383,260906,97,287850,66,-57,-9,4037,-95,38.7388
233138,154814,102,185859,32,88,24,3774,16,38.7398
380235,236126,107,279114,55,-68,21,9171,69,38.7408
293314,216785,102,218964,28,-32,-24,119,17,38.7418
261527,187688,98,169425,94,-13,76,15163,76,38.7418
432649,260135,105,310953,-1,82,39,5938,-57,38.7438
370075,235408,101,359569,143,-30,-72,5117,41,38.7438
263495,194473,91,171202,-69,38,-37,3692,-15,38.7438
