"FSC-A","FSC-H","FSC-W","SSC-A","BL1-A","RL1-A","RL2-A","VL1-A","YL2-A","Time"
207301,128782,100,468681,72,22,-27,4759,71,42.6853
215576,147047,101,312914,30,46,-19,6838,-2,42.6955
251575,196336,98,211728,-44,-8,17,1164,-21,42.6965
407008,248572,111,216661,138,14,-65,6192,30,42.6985
329682,223254,98,182613,10,67,35,6292,103,42.7026
528672,276894,124,427678,102,22,25,16384,167,42.7036
365167,232523,109,279167,23,-71,12,3629,98,42.7077
347381,218093,100,296023,93,25,88,8947,86,42.7098
305173,192943,104,332966,29,63,-35,3264,78,42.7108
339461,202469,110,255249,120,91,76,1652,300,42.7138
345496,241241,95,178634,4,19,39,3855,-38,42.7138
343858,228001,106,240221,106,29,5,5074,83,42.7149
411184,230994,109,385333,27,57,-59,7491,13,42.7149
385487,250727,109,267774,115,67,-59,6539,108,42.7159
310810,210810,99,235453,-16,-25,-2,2121,40,42.72
301193,218553,97,138733,-48,36,-30,3225,-18,42.72
444513,268631,109,337214,5,16,25,4321,-82,42.721
395868,261838,109,306549,87,23,-12,7725,36,42.7251
406887,237590,110,283172,52,21,45,49,14,42.7261
378289,237345,110,325925,-66,46,31,8798,12,42.7261
386567,238003,110,299109,88,53,86,12885,47,42.7271
295784,200437,95,274434,85,21,54,4681,40,42.7271
355474,208718,109,242897,-41,10,-29,3344,26,42.7312
372088,227315,112,328208,-2,-58,-24,6085,47,42.7312
143573,98842,94,182196,-4,32,31,1631,10,42.7343
379493,245888,109,175408,78,16,65,5580,14,42.7343
314640,226344,103,230832,2123,108,134,117,11268,42.7465
355989,202360,111,404048,130,51,24,6324,55,42.7475
144195,108966,87,333205,47,-20,-34,5051,-11,42.7475
412554,261354,103,414995,53,26,18,6189,51,42.7475
392948,195320,118,584150,125,36,43,11923,-88,42.7506
173108,111416,93,376953,-59,24,0,12956,39,42.7557
402483,235383,108,373823,44,119,36,7507,22,42.7577
307857,218752,104,181541,45,38,23,4756,77,42.7577
291753,178621,106,297687,-18,-31,30,6582,41,42.7598
414448,256677,110,264236,-30,31,-49,8297,-81,42.7608
342796,189951,114,504847,90,109,101,8393,76,42.7618
313913,220002,94,187647,57,8,41,6386,29,42.7618
303160,192260,96,294439,64,0,9,4641,37,42.7618
411030,251272,112,522651,-1,39,79,7759,-34,42.7639
341228,236122,95,248034,-15,-87,-34,5346,38,42.771
412611,262591,102,330693,-2,50,3,5020,70,42.772
424805,248792,106,311006,1,4,-70,9234,310,42.772
405758,217292,117,361719,74,-17,55,333,-23,42.773
333850,227489,97,222924,-58,0,-58,3844,39,42.773
210393,142936,98,251556,134,6,41,4015,-46,42.7751
446527,277837,110,366319,-21,52,-95,3771,20,42.7781
266927,198206,89,173817,-50,37,-2,5242,10,42.7781
337136,224023,100,216964,2263,185,109,113,14460,42.7792
330484,223597,105,183525,16,-17,-35,4959,-133,42.7802
240740,133555,109,274870,7,-1,-26,3313,56,42.7822
383369,250650,105,260802,66,58,-7,163,94,42.7822
193826,150131,87,130589,3923,167,70,68,19748,42.7822
280521,158015,107,372696,9,36,52,5576,-57,42.7822
528260,281373,124,462760,72,14,42,3750,45,42.7843
383924,250580,95,266634,41,30,33,5986,-35,42.7843
238774,169516,93,160026,4848,213,141,43,31575,42.7853
432727,244538,107,391542,70,0,44,333,-47,42.7904
412139,263458,105,249345,-59,67,29,2065,140,42.7904
160366,125217,89,207230,93,19,-1,1468,117,42.7904
360538,231868,108,301767,104,-40,69,42,43,42.7924
428122,257425,108,250683,5,-17,17,5683,2,42.7934
271761,148477,102,487148,96,-18,-55,5312,5,42.7975
374545,252529,102,235718,-16,-28,6,25,17,42.8006
188246,143516,95,225481,-6,23,-3,5711,54,42.8037
333892,220598,106,195849,-62,-16,41,82,-43,42.8037
402035,242337,103,267775,13,50,97,7544,21,42.8037
347491,231334,97,189995,145,-28,-3,5185,36,42.8077
197139,164648,81,128446,-45,-60,-14,4910,91,42.8077
308195,199911,100,281064,100,21,72,5170,-38,42.8098
313118,221027,92,189623,-12,90,-59,118,-77,42.8098
282348,194067,97,188515,-16,1,21,1993,39,42.8098
196187,119838,104,396514,80,31,-14,3321,-10,42.8108
374948,223333,104,314107,-95,17,30,8038,68,42.8169
227474,175338,90,295522,105,-33,8,3589,18,42.8169
234229,151142,94,292380,36,22,55,110,21,42.823
282824,198638,102,175326,30,-23,9,3282,56,42.8241
260534,183544,93,202566,53,-31,-65,3639,89,42.8292
360666,219443,104,397055,42,-8,89,7900,49,42.8322
367283,250773,97,222441,66,43,-38,4610,10,42.8363
376127,253569,109,245127,71,14,15,88,-34,42.8414
444849,264592,113,429847,46,153,132,9061,116,42.8414
306567,183289,109,374767,-35,20,14,4051,114,42.8424
357553,214166,113,242735,59,31,-88,4373,-52,42.8424
517096,247765,126,376506,84,-10,34,12021,133,42.8455
434303,241803,115,408186,157,45,144,12755,97,42.8465
370397,249467,103,278954,-39,2,43,111,172,42.8465
439454,260851,108,299144,17,5,21,5379,-43,42.8486
380825,213768,111,284102,22,-32,-26,5233,-25,42.8506
424712,250198,110,249148,38,-66,79,116,20,42.8506
471772,264874,109,383517,-44,73,24,7769,72,42.8557
265088,199552,92,209738,31,37,8,87,-115,42.8557
396723,208311,113,496614,26,9,22,11431,31,42.8567
239138,169334,100,124017,125,105,17,3282,-49,42.8567
284296,171471,103,428879,-20,29,78,3323,16,42.8608
368317,239570,103,283664,-24,-2,16,7862,-129,42.8608
254735,173601,95,317594,16,-26,62,3536,83,42.8628
233983,150469,92,158082,-23,2,38,4665,64,42.8628
447229,253383,111,368141,66,1,55,10394,74,42.8731
209403,145459,99,216665,16,41,-1,3239,-61,42.8741
412774,244057,111,226296,-54,-133,12,2739,78,42.8782
251987,167367,94,239672,45,-77,-3,3200,-40,42.8782
237151,139403,111,489567,69,82,19,3179,42,42.8822
417330,248635,109,392144,31,94,37,94,1,42.8833
274001,157180,105,461700,-17,47,11,4289,65,42.8833
260681,152850,102,294491,-12,-6,-23,2763,0,42.8843
357887,241171,96,242615,134,34,48,3798,-19,42.8843
403703,249235,111,284051,197,-5,14,11654,-46,42.8843
335915,196700,106,329877,4017,220,123,371,28342,42.8863
201327,121686,103,267014,73,9,-6,155,-33,42.8884
351015,237077,98,213260,48,13,-21,5487,19,42.8884
388232,243442,100,298833,-17,-10,47,7577,-13,42.8894
278112,194121,92,189671,21,44,-16,4380,-36,42.8914
315939,207024,92,180911,47,-2,-42,2302,3,42.8924
518608,291450,120,476864,67,105,13,10428,-12,42.8935
244584,165206,97,281744,11,1,8,105,43,42.8945
432135,237383,111,399170,21,-5,-97,17791,78,42.9006
407121,243500,112,295686,4929,219,193,162,31848,42.9006
341585,214714,97,338040,-10,54,22,2789,-115,42.9006
294647,199959,93,250994,29,55,-41,-37,-44,42.9006
259042,169464,94,221239,42,-29,-14,5115,8,42.9026
393779,248787,102,267193,39,24,-36,4587,-19,42.9026
279882,204412,101,169156,62,16,6,2280,1,42.9037
297757,196936,96,183146,-82,49,-2,2690,6,42.9037
321095,210809,106,170749,50,107,68,113,-38,42.9067
364059,238766,94,228413,78,-37,36,5980,-136,42.9067
319587,215255,98,207878,98,42,-40,129,-18,42.9077
332255,226465,93,244936,13,118,-23,4024,114,42.9139
449507,284046,116,220586,-36,24,-62,9280,85,42.9149
499986,306113,104,389173,68,133,13,17583,21,42.9149
397943,266811,98,309283,84,19,0,5212,23,42.918
318824,216728,104,236393,-24,-9,-15,5285,78,42.919
463371,262219,107,460438,-18,55,-29,12858,49,42.92
456091,277240,108,381812,82,70,76,9438,27,42.9231
503252,282942,111,434074,41,92,-5,11016,67,42.9231
340245,238418,99,197673,-4,32,-11,266,58,42.9312
325718,223399,92,249802,155,7,49,9159,19,42.9312
276995,173363,94,317290,-7,-71,16,2321,63,42.9312
415651,271025,113,240119,96,37,67,4652,-46,42.9312
358729,241824,107,219502,-1,73,2,3836,-45,42.9312
173724,108672,99,291918,63,-49,40,2946,122,42.9322
375340,237543,111,304963,35,11,-12,4679,40,42.9333
360961,248612,107,191333,34,23,-23,73,-115,42.9353
420981,227685,116,505446,178,8,-11,6948,102,42.9414
395683,243914,102,261535,50,75,0,4795,-26,42.9414
301194,189532,110,315942,130,43,14,112,45,42.9476
287344,186654,105,368830,40,49,49,2875,84,42.9486
356496,239368,98,212587,61,17,35,234,-45,42.9486
244812,180675,90,126507,3,13,38,1817,30,42.9486
290977,194213,104,232664,178,68,50,2151,1144,42.9537
372922,247281,108,192757,23,-22,-32,3824,-6,42.9547
392156,244010,118,231699,23,-55,-44,2513,-43,42.9547
388467,249234,109,235054,-47,-39,43,3674,37,42.9547
326078,211000,96,268237,108,4,52,4403,31,42.9547
406610,233821,108,383367,30,36,-20,4715,44,42.9557
196023,132258,92,219624,98,5,-27,8,7,42.9588
292924,204789,95,235370,2837,299,142,86,37628,42.9618
343695,231145,101,271601,3505,282,93,104,22890,42.9639
226867,146935,103,342369,88,13,10,4763,38,42.9649
258697,162191,104,283306,-23,-41,-4,5219,-15,42.9659
358634,191015,106,460064,9,43,-23,128,-20,42.9669
272993,192407,95,139606,-41,86,38,101,-66,42.9669
384062,240701,97,330747,-46,10,56,5396,22,42.968
314927,199871,106,354017,1926,136,96,63,14085,42.97
423109,265807,112,394266,0,120,36,9049,21,42.972
252013,170242,92,245853,-55,39,-37,4516,32,42.972
363129,227242,98,301444,123,-9,7,4697,27,42.972
351356,237999,97,262837,-11,12,41,299,10,42.9731
345282,233977,108,251193,115,66,22,2386,181,42.9731
241037,146133,94,47567,-23,48,55,3000,-171,42.9792
269109,156800,107,454956,70,17,15,5153,-72,42.9802
415270,242320,112,290082,13,23,-53,2497,-34,42.9802
316340,198331,107,311816,39,49,-20,7371,-51,42.9833
362845,246230,99,278664,28,-67,-13,9509,52,42.9863
459893,278930,108,286795,-47,43,0,14407,-24,42.9863
345453,241775,104,217662,93,35,23,5428,80,42.9863
460926,256850,112,495055,4,-54,38,13870,10,42.9904
380581,236440,105,369758,74,38,31,6584,-44,42.9904
366901,201870,115,461295,18,8,26,1844,27,42.9955
272451,171361,96,245392,48,32,3,2714,-5,42.9965
412736,222696,115,353088,11,24,18,3743,29,42.9965
286352,191710,97,263546,-1,-35,18,7823,-42,43.0006
227550,153549,94,371018,54,55,-48,1367,-27,43.0006
325356,196117,102,591213,104,-1,13,5061,6,43.0006
327963,189897,111,468877,204,24,30,6109,97,43.0047
348225,224908,103,285745,29,12,-25,4199,60,43.0057
366803,228496,109,306690,89,118,16,3966,-74,43.0067
499804,303698,116,337063,118,63,98,4473,64,43.0139
303527,211316,90,207380,31,0,-6,2280,83,43.0139
266093,175518,104,216103,53,-7,-33,2227,27,43.0149
271312,114774,118,119265,-103,-21,-66,2322,17,43.0149
532460,269327,122,485028,42,-35,15,8513,116,43.0149
305559,209829,95,199301,-67,28,36,7056,45,43.0159
440612,280397,113,423116,171,145,49,7578,174,43.0159
366262,228727,95,269925,38,-50,-33,4554,-42,43.0159
331835,224413,106,254264,-20,4,3,71,125,43.018
336602,218667,97,253132,42,44,50,4437,62,43.02
197113,121891,93,391266,11,9,-17,5042,121,43.02
352860,218085,106,350202,148,56,47,1546,12,43.021
320082,228424,104,195315,-112,12,15,30,-149,43.0231
288559,212005,91,175578,28,59,86,4562,-56,43.0231
313244,194906,109,298687,-74,42,120,5808,45,43.0292
313328,230865,92,161650,-3,-85,38,3758,-6,43.0292
381594,247983,108,304364,52,45,18,8632,24,43.0374
183989,99098,101,297936,-9,5,-13,2749,-30,43.0384
429994,252868,115,415823,125,13,-8,13467,95,43.0414
321951,173865,110,557061,-7,80,89,4884,68,43.0455
382215,259680,105,243155,99,39,-6,5558,84,43.0527
313475,207619,109,418946,158,17,7,3917,45,43.0547
404772,265732,101,471802,26,9,20,7106,38,43.0547
357386,235693,108,273562,18,2,-63,5343,-7,43.0557
279837,205312,101,170080,-43,36,76,2003,87,43.0568
307706,208021,99,242077,89,43,-16,2120,4,43.0598
389498,247093,111,295851,66,-45,-45,5454,35,43.0639
307710,206065,96,236718,91,45,12,2831,-56,43.068
149665,107689,86,222210,-72,36,1,-12,-25,43.0772
401326,185627,122,397557,47,-22,-30,5,53,43.0782
170389,104850,99,288698,66,-18,-16,1849,73,43.0792
249841,168958,92,211569,-22,44,-47,5635,-46,43.0792
382770,238971,102,310438,49,-4,-39,6148,4,43.0802
293330,209590,91,166611,17,46,-59,1219,33,43.0802
350908,217602,112,231932,86,22,-22,2390,5,43.0812
317083,203622,109,209652,49,-35,-28,3679,-13,43.0812
362703,214536,105,223727,3007,194,129,125,22138,43.0812
375045,226011,110,293984,63,-15,-5,4075,196,43.0812
312184,205500,104,269361,78,75,-10,5023,16,43.0823
402559,239851,103,363062,48,12,12,10324,-19,43.0843
313892,219026,98,155942,33,-4,47,7091,41,43.0863
413461,272407,108,246392,14,3,31,254,-49,43.0874
369378,249289,97,249826,-21,54,39,4345,50,43.0914
367298,241325,96,230911,-116,-60,-9,3797,60,43.0914
398100,262469,98,272255,15,34,9,5100,76,43.0925
324777,234810,95,267957,63,62,29,6898,2,43.0925
469803,254261,112,265339,65,9,7,4955,-9,43.0945
360341,224546,104,220549,58,-50,-27,8071,57,43.0976
366461,249813,98,289722,83,15,26,6113,38,43.0986
341812,235818,95,192543,3820,211,141,29,25683,43.0986
405318,250028,112,421802,155,70,26,7221,84,43.0996
265282,188835,100,203414,-38,-40,-31,6339,48,43.1006
371265,221530,103,503186,69,76,72,8478,-11,43.1037
224424,153785,92,300556,2455,73,69,225,19425,43.1037
361567,240998,106,318047,38,10,93,3905,68,43.1159
359373,239212,98,266102,-25,24,31,6856,70,43.118
403145,232821,107,305803,269,5,24,366,222,43.118
350478,219924,102,219547,-83,-24,-48,9948,-36,43.12
358584,249806,97,287921,110,-36,-43,5634,29,43.121
447903,256878,114,364911,45,-7,24,8843,11,43.1241
433564,225964,118,533991,22,-12,13,172,175,43.1272
280861,207008,93,143924,3,55,-45,3194,0,43.1282
484609,273338,117,471397,59,6,76,12760,22,43.1323
359842,211659,111,475299,131,54,10,5607,17,43.1323
431863,253456,106,328670,-26,41,20,10815,-119,43.1333
314433,213813,93,190798,-50,-39,44,3943,4,43.1333
338469,217922,100,237373,74,21,69,2436,-5,43.1333
318130,222948,102,235092,-13,29,-33,1366,90,43.1364
385996,217916,111,370306,-35,33,59,3522,79,43.1394
398634,263909,102,260620,-41,100,-12,9613,-44,43.1404
414899,267476,110,305052,102,21,19,5813,21,43.1415
318674,226775,97,192586,-83,-10,-1,3569,-59,43.1445
249451,148937,98,459927,88,10,-61,3407,29,43.1608
351851,212672,100,302613,-28,22,77,145,71,43.1629
275368,200991,101,155419,12,42,-11,4200,-22,43.1639
398984,229510,114,479032,-29,56,36,5195,-67,43.1649
462671,251579,123,275531,-77,19,27,4676,-4,43.1649
336629,218367,108,268606,-72,33,19,2495,-49,43.169
324734,216227,106,262893,-25,26,19,4224,-17,43.17
421627,274559,102,235714,92,-11,81,6631,44,43.1711
353861,236987,107,231648,25,-25,7,6615,28,43.1741
316476,221086,100,207917,49,42,10,3328,42,43.1751
518789,263022,115,429375,205,41,29,238,-45,43.1782
323262,208323,98,194782,-8,1,10,1591,-20,43.1782
195454,125543,93,345957,28,32,-1,117,37,43.1792
322217,202928,113,351817,49,76,110,5447,-14,43.1792
469260,276415,114,379514,6,75,-15,9039,-52,43.1823
301447,201686,95,392532,-25,36,8,2378,-16,43.1823
478650,295583,98,463901,90,30,6,8357,142,43.1915
228900,140667,100,299504,79,26,0,6225,36,43.1925
295632,187470,100,277318,9,-15,-18,2830,50,43.1925
374760,204128,101,279590,6,73,24,-22,48,43.1935
259812,199423,88,131196,-26,-12,-23,2073,-3,43.1935
338380,226703,96,201945,-43,-8,-6,2032,35,43.1935
238271,161646,88,191768,-29,12,50,3993,62,43.1945
242823,173464,90,169301,74,21,39,2409,9,43.1955
282638,159558,101,242339,27,43,-18,3714,-114,43.2006
449430,266624,110,534304,173,63,58,7573,92,43.2017
393012,235376,102,317549,42,70,-17,5412,38,43.2017
275153,207834,100,183760,30,42,40,175,23,43.2027
284897,195112,96,275874,114,52,-3,4024,70,43.2027
453259,257845,113,213405,-90,21,2,5301,81,43.2068
383680,257804,108,299949,69,-23,-46,2697,37,43.2088
348151,241259,104,180659,63,3,52,-32,-72,43.2088
337013,208386,98,424123,2,51,25,3424,9,43.2139
393772,252419,106,376594,37,-12,3,7293,-85,43.2149
406371,255580,108,336311,-39,-21,-72,3591,72,43.2149
461458,245034,115,545094,74,53,6,9316,111,43.216
315200,219437,95,260627,69,53,-36,6370,-29,43.216
340932,178500,106,603262,3,68,28,15134,65,43.2241
438661,255192,116,406220,54,-76,-34,4481,88,43.2251
201437,140462,92,199192,131,27,1,-10,30,43.2251
397027,233110,107,406227,-4,-48,-26,9640,-19,43.2251
389939,238971,105,338357,-66,125,-32,6192,16,43.2282
290319,216598,94,134435,54,72,2,2848,-21,43.2282
406238,250764,103,276478,22,38,-19,3071,9,43.2302
376847,221921,103,249797,-19,4,-3,5130,48,43.2313
336023,218160,101,222424,97,46,84,3907,166,43.2353
316734,210984,107,310241,128,62,9,5941,-41,43.2374
297650,219053,102,192578,-41,4,24,3264,117,43.2374
420150,263931,104,293006,106,58,69,9526,35,43.2384
268763,174143,104,331432,16,39,11,5616,106,43.2394
374010,202123,104,370752,-56,20,54,3561,100,43.2394
430856,269701,102,244592,157,78,54,6734,44,43.2496
258816,121907,109,341454,-22,41,64,434,-62,43.2507
349985,245060,106,277930,129,55,23,1675,3,43.2517
164587,111964,95,385325,59,20,-33,4336,47,43.2517
267303,185545,94,170032,-187,106,80,6707,23,43.2527
354221,228504,104,225771,37,124,76,5847,6,43.2588
312196,219909,94,207007,-9,-10,85,4806,57,43.2588
331701,203615,98,303833,14,8,24,250,67,43.2588
444731,279942,102,397291,-2,-39,-6,7874,46,43.2588
353041,215927,105,233531,-30,19,19,12402,-18,43.2609
338863,234937,94,275369,-82,8,-5,1675,107,43.2609
359194,214811,103,333704,37,-34,5,4249,4,43.2629
197357,154171,94,173288,727,110,231,5139,370,43.266
407827,242363,113,315296,136,3,-35,4233,109,43.267
391394,240310,104,255931,-23,-1,30,1296,15,43.269
338286,188118,109,407677,63,13,64,1692,70,43.2721
360040,218837,104,331493,43,-75,-64,4921,102,43.2731
331348,218821,103,178980,87,-26,3,3210,-70,43.2741
307877,199699,105,262215,87,-45,-25,4353,-55,43.2772
154713,104884,85,213746,28,22,-21,3613,-33,43.2772
305505,217966,93,177785,9,6,51,2856,-25,43.2782
368917,236822,110,318029,144,27,32,4897,-81,43.2792
429782,236263,105,381551,81,-34,-87,2008,-2,43.2823
442039,281635,104,303094,63,19,-46,5668,64,43.2823
322232,215366,97,240186,21,67,76,94,0,43.2833
417379,258385,112,378673,12,-13,88,83,-14,43.2874
400369,238469,109,230825,48,-2,59,3893,22,43.2874
449061,266785,101,313122,107,-24,50,9251,50,43.2874
325996,232295,96,158807,7,-41,-33,3194,-40,43.2894
293027,200458,102,197350,-71,13,23,4964,-58,43.2894
216727,136323,94,313975,-8,34,49,4600,-69,43.2894
265408,206959,90,137329,42,17,27,1812,-20,43.2894
317562,181710,106,256610,56,70,75,6430,100,43.2945
357938,251823,106,179229,-49,19,-50,5550,48,43.2945
337901,218416,107,366746,3031,106,69,35,20903,43.3017
286217,200970,98,175061,39,2,17,6471,-58,43.3017
483056,239533,124,573432,57,59,27,23262,127,43.3078
314464,221237,96,169899,8,4,-4,2719,70,43.3078
320774,215919,97,220409,154,-86,76,6212,-44,43.3088
254844,181458,88,162902,59,27,-7,2095,-121,43.317
232631,132033,104,472043,15,18,33,6259,-9,43.32
173612,108019,97,266373,110,-29,-30,3946,-30,43.3211
245059,157101,100,286038,-71,34,-106,3575,65,43.3231
405164,251536,112,333739,38,-16,57,6714,28,43.3272
270722,119363,122,202365,92,39,-116,4589,51,43.3272
342725,232047,97,201715,74,30,69,4780,24,43.3313
333800,208734,108,237285,44,52,56,6484,46,43.3323
308108,203314,107,220342,42,-37,-24,6378,-1,43.3323
401210,254157,103,373552,7,45,16,5428,-16,43.3435
381458,246751,108,278980,256,27,48,3390,67,43.3435
371087,229957,103,213743,32,40,65,2619,-59,43.3435
440619,269714,104,344064,-27,37,-18,5164,-4,43.3435
306194,194464,105,308649,13,4,15,4653,8,43.3445
516460,261407,130,425146,114,67,96,32887,111,43.3466
417610,281478,105,437397,68,33,57,8888,2,43.3476
347365,229576,109,187915,-20,-21,103,25,72,43.3486
370017,248764,101,206454,-40,-66,-17,3660,-144,43.3507
425116,259438,106,428419,67,109,77,4799,25,43.3507
337525,229067,105,231973,17,87,-13,5254,40,43.3517
282738,164128,109,383839,48,24,15,3212,-23,43.3527
265376,165379,101,304548,-26,-25,-87,3415,34,43.3527
170344,97572,102,464997,16,50,-66,4423,30,43.3547
394151,247260,102,261817,56,-37,128,4693,-61,43.3558
448613,262097,113,402689,33,54,71,4333,-25,43.3599
260374,184296,93,307075,37,75,-38,113,-44,43.3609
292740,218429,91,207036,72,22,65,6818,-11,43.3639
281114,208012,97,206239,-11,6,6,-37,28,43.365
421746,238251,108,315462,25,-19,1,6574,21,43.365
249884,161045,95,294540,-61,-46,43,4493,43,43.365
391233,221550,110,476650,83,39,85,5387,160,43.368
270292,194178,92,190046,110,0,31,3424,14,43.3721
477476,290406,108,314207,-20,-53,28,13549,12,43.3741
364780,202868,109,257566,5,6,-33,8461,84,43.3823
479987,247231,122,346680,81,52,49,7913,130,43.3854
205414,129489,96,292700,59,-41,6,5503,-48,43.3905
316494,220542,97,152232,-16,74,38,4727,32,43.3946
249677,162238,93,372826,28,22,95,4383,39,43.3997
452134,277287,109,540365,2154,169,137,137,15858,43.4007
425953,270379,112,370703,113,107,35,6567,42,43.4007
349672,181747,113,294687,-12,22,-25,34,-70,43.4017
256574,182545,92,177448,74,15,14,6937,1,43.419
186972,116415,89,452002,30,-16,-40,-88,-31,43.419
323584,204622,112,258883,81,83,-27,5572,9,43.419
393713,256424,94,370004,41,-38,-57,7197,-5,43.4201
333034,187861,111,437997,28,-30,16,14459,22,43.4201
303404,128677,114,333185,2733,105,74,757,18337,43.4211
295970,206649,95,153381,-59,-24,6,302,-66,43.4231
380358,219488,108,363519,53,-13,13,8030,-57,43.4231
389775,260156,103,203445,116,15,-47,6189,83,43.4241
342051,196601,101,332216,23,99,14,8141,-8,43.4292
251363,164141,91,301853,-6,69,15,3770,-2,43.4292
325013,228319,104,169120,-23,-1,-17,3799,50,43.4303
407640,233346,107,468490,80,-39,27,6987,-23,43.4333
174459,116275,96,364153,106,-13,100,3763,-50,43.4354
294116,190014,98,324415,17,-2,-46,3228,120,43.4374
442087,265755,108,341172,75,21,76,11347,-72,43.4374
283804,196093,92,161096,135,39,-27,52,79,43.4405
444509,271017,105,245260,-18,6,-9,9337,79,43.4405
371412,245096,106,293541,267,133,177,9583,209,43.4405
377751,192451,115,455658,63,-10,3,171,53,43.4425
366312,246727,102,300330,14,40,2,83,-24,43.4456
392147,259859,101,257655,100,54,-46,4272,26,43.4456
327973,202829,108,237797,52,-10,-74,3996,1,43.4466
309749,216868,94,203877,-21,17,70,169,78,43.4476
307629,166828,109,439522,-28,62,25,-14,24,43.4486
229843,139890,102,445595,36,-16,2,3107,59,43.4486
351016,231139,103,220603,101,54,50,309,98,43.4497
309885,232417,94,156748,-18,-69,18,-20,12,43.4548
425049,277562,109,266042,61,25,99,5942,-41,43.4548
369005,227730,103,472303,-113,58,130,1757,-13,43.4558
416006,252447,112,290550,70,80,-3,8127,65,43.4588
396815,241018,103,321157,47,5,53,4524,69,43.4588
357272,246486,99,289820,30,-21,44,3694,131,43.4629
289178,187476,106,221688,-3,5,-16,2256,56,43.4752
327333,223153,98,173589,129,-22,-64,16,176,43.4752
417573,228711,117,515805,7,-31,134,6419,-57,43.4782
321209,221018,94,212320,35,46,29,7930,2,43.4823
404632,265905,107,221049,-11,45,95,4530,106,43.4823
385454,242434,103,335545,75,-5,92,7187,50,43.4844
421623,251461,108,354542,21,-93,-21,10117,-42,43.4874
410762,251602,101,351704,49,13,15,8791,174,43.4874
324432,218481,103,270105,62,106,2,3813,147,43.4935
396234,247786,108,329174,38,61,51,8011,23,43.4946
431031,203469,140,479972,-23,-3,-26,8996,81,43.4976
348397,219821,110,221051,14,91,-7,3706,-11,43.4986
389316,240543,109,214792,-10,-8,10,6606,-81,43.5068
319575,215015,97,217262,-38,52,-5,5344,9,43.5109
366955,238972,102,307352,36,82,25,90,48,43.5191
477466,295163,120,284692,-2,-10,160,7879,47,43.5191
445528,251131,115,199960,71,112,-4,9112,94,43.5231
344528,236297,95,256798,80,50,1,4493,27,43.5231
196529,121180,106,383790,93,-16,41,4882,142,43.5262
377727,244460,101,232311,57,15,-14,6044,33,43.5303
277114,190823,96,152307,-63,27,92,9504,22,43.5364
556575,275193,120,436411,84,111,43,10039,36,43.5364
226532,146599,96,399329,38,26,58,121,-15,43.5415
279845,201043,93,209592,47,18,29,1879,-25,43.5446
295657,195230,100,273300,-48,-3,10,3391,-48,43.5497
409984,238399,113,379205,-70,31,74,5515,-21,43.5538
497154,249556,128,398282,-14,22,-9,9697,-42,43.5558
351907,253916,94,195426,34,53,37,2144,-51,43.5558
311860,213426,104,194495,69,8,-8,4207,-12,43.5568
376494,236091,98,282815,96,25,-4,7064,63,43.5619
441087,265827,114,266534,42,-21,-17,8699,28,43.5629
248151,177011,92,222445,73,74,5,4453,-53,43.5711
325893,213986,106,283309,60,2,70,4655,129,43.5711
453951,272336,117,459532,-42,-14,48,5171,148,43.5742
246919,159802,103,368643,53,52,-27,4198,39,43.5752
327742,220331,97,235833,56,75,31,42,-36,43.5803
375118,220563,109,245673,15,-11,97,5380,-97,43.5854
335033,221967,99,219222,48,6,1,4183,76,43.5895
385067,273677,101,192615,-34,-51,26,2548,108,43.5915
334584,230161,98,250638,-62,-10,27,4933,11,43.5946
186016,123460,92,260731,32,-45,-29,3905,-88,43.5966
421548,223543,118,454695,32,53,6,6533,-26,43.5987
353203,243990,107,194873,67,81,22,3187,92,43.6007
365280,227411,105,323685,39,61,46,6532,42,43.6017
428289,262362,105,304099,12,42,-85,193,-56,43.6058
378793,263974,98,326869,-48,-13,24,127,0,43.6058
400601,258907,110,286403,49,-22,106,3602,95,43.6089
435815,248299,107,442687,74,19,-48,6652,17,43.6109
342712,228580,101,252262,5,6,27,2735,76,43.6119
347430,203082,112,310944,48,23,72,4337,-14,43.6119
317641,217516,99,222203,26,4,27,1820,23,43.6211
355101,229040,98,301099,95,-22,65,5639,80,43.6211
180847,111346,103,351010,55,-42,57,5580,93,43.6221
357698,244803,103,252013,-29,-7,62,3757,21,43.6221
221691,129165,107,306410,73,34,34,3578,60,43.6242
368610,235920,112,299338,2,156,-49,4613,93,43.6262
412381,250896,113,248038,54,4,-11,3797,-65,43.6283
369327,236092,109,252860,66,38,-17,4675,-42,43.6323
480424,250665,131,529005,49,32,44,2748,-22,43.6364
483785,270192,119,477568,75,21,4,10618,74,43.6405
339284,220023,106,228625,-11,-99,48,4741,-17,43.6415
336728,195772,108,226554,26,55,1,4276,91,43.6436
413638,219542,118,603784,224,9,-18,7481,53,43.6466
262258,185665,96,220181,-54,6,15,20,-11,43.6466
315024,195219,100,311008,61,-11,65,53,4,43.6476
365689,248334,102,200419,49,11,-18,4307,-9,43.6517
220312,178599,86,93173,-38,79,60,144,30,43.6517
442379,277500,106,408756,94,143,37,4928,50,43.6568
429195,235556,110,599718,-8,-9,36,11301,14,43.6568
363306,236264,109,226549,16,-25,52,6159,135,43.6579
384584,204263,114,362229,99,41,46,10795,71,43.663
326197,205764,108,232318,-23,61,-54,3317,54,43.666
449515,253164,110,367139,24,13,62,9927,85,43.667
