"FSC-A","FSC-H","SSC-A","B515-A","G610-A","V450-A","Time"
105048,85589,65267.3,1256.58,10999.3,170.19,7.16797
105633,78740,90564.2,2247.96,15686.5,168.33,7.16797
105736,83894,85910,3397.68,22175.1,256.68,7.16964
112003,86310,71653.1,2546.7,19847.7,170.19,7.1713
107434,79327,105468,507,8843.58,185.07,7.17296
116497,88642,84516.1,60.06,169.02,200.88,7.17296
111404,86748,76749.7,3157.44,24743.9,209.25,7.17296
84114.5,63863,66193.9,1067.04,11024.6,142.29,7.17463
118105,90133,94106.2,2167.62,15344.6,206.46,7.17463
111791,87162,66727.4,2208.18,12915.2,102.3,7.17463
114849,88510,74314.5,3978,18577.6,85.56,7.17463
179362,115727,123085,3315.78,14926.7,266.91,7.17463
104030,83008,75568.7,3205.02,30875.6,172.98,7.17629
168703,122331,112481,4176.9,28752.3,273.42,7.17795
109837,85006,64377.3,2463.24,17424.2,196.23,7.17795
105856,79154,77179.4,2710.5,23955.5,177.63,7.17795
143398,109959,80888.3,3513.9,27781.9,192.51,7.17795
88349.7,69249,63423.4,1552.2,12380.6,156.24,7.17795
149612,113646,83891.3,113.88,258.12,172.05,7.17962
119338,92350,82389.8,711.36,7089.12,132.06,7.18294
108737,86495,73427.6,736.32,6608.52,89.28,7.1846
89195,72990,56314.4,1042.86,8222.04,134.85,7.1846
73674.6,55942,78875.9,2196.48,23139.5,62.31,7.1846
97895.2,68783,84944.3,687.96,10330.2,149.73,7.1846
99639.5,80089,75720.8,738.66,6950.88,135.78,7.18627
117195,91671,76210.7,1482,10376.1,151.59,7.18793
80185,67015,61341.5,2488.2,18462.1,77.19,7.18959
98011.4,78318,58808.1,911.82,8346.24,175.77,7.18959
107694,82906,62855.5,2270.58,13003.7,86.49,7.18959
91737.2,69205,86610.4,4286.88,30271.9,192.51,7.19126
114824,84905,83604.3,1003.86,10173.6,159.96,7.19126
82054.1,63456,63377.3,2067,16405.7,200.88,7.19126
100049,79501,73013.5,3224.52,25233.1,164.61,7.19126
107442,85865,63836,3199.56,24560.8,232.5,7.19126
114869,90708,96737.9,2374.32,19265,132.06,7.19292
99229.5,76989,69103.3,1221.48,12032.3,79.05,7.19458
179161,114700,90017.5,4131.66,14146.4,121.83,7.19458
160880,114488,77773.8,2574.78,10886.9,101.37,7.19625
94711.5,71895,62975.6,2682.42,19873.1,118.11,7.19625
148532,102359,133846,4412.46,27630.7,410.13,7.19791
110179,88324,68900.5,2397.72,19113.3,136.71,7.19791
129968,102077,94824.6,2278.38,20596.7,158.1,7.19791
151356,111918,99060.8,939.12,10107.2,106.95,7.19957
133732,103935,104441,2772.9,21008.2,101.37,7.20123
151114,109526,152427,4211.22,22967.3,248.31,7.20456
93311.6,71368,62507.6,1039.74,9358.2,159.03,7.20622
117411,89290,83275.1,4226.04,30849.1,233.43,7.20622
140709,95913,104005,883.74,6671.16,198.09,7.20789
101628,82135,97288.6,2685.54,18708.3,118.11,7.20789
155319,118755,93672.5,1870.44,8042.76,165.54,7.20955
139042,95450,102633,4721.34,30450.6,271.56,7.20955
86529.5,68325,60979.6,2283.06,19232.1,132.06,7.20955
108717,83731,62657.4,2739.36,16054.7,81.84,7.20955
133801,104008,96183.4,2829.06,20407.1,172.05,7.20955
102348,76115,91248.3,2159.04,12321.7,133.92,7.21121
116850,93911,74759.1,2102.88,15451.6,179.49,7.21121
126154,96823,96642.8,1582.62,14549.8,132.06,7.21121
159066,113750,116968,2447.64,13619.9,93.93,7.21288
111721,86163,79151.3,2767.44,19780.7,240.87,7.21454
100030,79756,58585.8,510.12,4856.22,159.96,7.21454
115662,90546,67537.9,1457.04,9040.68,88.35,7.2162
85832.7,63663,95041.4,787.8,4975.02,226.92,7.2162
106857,83184,79087.3,1257.36,12138.1,139.5,7.2162
89748.7,73319,53529.8,2445.3,16484,124.62,7.2162
141496,114387,118068,4223.7,35915.9,163.68,7.21787
97321.7,77625,86069.1,1184.04,16913.9,93.93,7.21953
125065,95169,71976.1,2308.02,17518.7,237.15,7.22119
85423.5,69411,54476,2085.72,15365.7,178.56,7.22119
150218,111697,113584,7199.4,42441.3,155.31,7.22119
107564,75072,71700.7,3182.4,22597.4,200.88,7.22286
108078,82073,88547.9,609.96,5315.22,252.96,7.22286
129671,91176,115987,1921.92,19406.5,154.38,7.22286
92648,71569,65723.6,2157.48,5498.28,58.59,7.22286
87110.9,66553,61884.4,648.18,7978.5,123.69,7.22618
159762,106259,137835,3405.48,16787.5,107.88,7.22618
105056,77943,79446.9,2503.8,17254.6,156.24,7.22618
100626,83159,63551.3,347.1,2709.18,99.51,7.22784
99518.7,73630,58230.1,1220.7,10680.1,180.42,7.22951
98989.4,75004,71214,2184,17659.6,147.87,7.22951
95683.2,74950,56941.6,3627.78,24654.2,202.74,7.22951
163720,114126,105402,1837.68,7494.12,97.65,7.23283
158455,117391,106061,1818.96,9298.8,112.53,7.23283
113145,88475,89559.6,2758.08,23412.2,169.26,7.2345
147626,107759,86827.3,113.88,228.42,74.4,7.2345
94244.6,75068,66775.8,1138.02,14732.8,160.89,7.23616
94010,76987,70061.9,108.42,1097.82,166.47,7.23782
175333,119829,103940,3903.9,20974.7,297.6,7.23782
137501,107218,102980,3284.58,15347.3,182.28,7.23782
118755,90703,97691.9,599.04,7273.8,206.46,7.23949
160598,119819,93258.4,6438.9,53557.7,283.65,7.24115
87180.5,68938,63864.1,2499.12,17746.6,130.2,7.24115
99412.8,78438,81254.2,946.92,7350.48,141.36,7.24281
121771,89767,96624.1,3507.66,24733.1,149.73,7.24614
82716.2,66900,50003.5,1098.24,9177.3,94.86,7.24614
84819.1,66925,53614.1,1886.82,25812.5,146.01,7.2478
141345,104365,101509,4084.08,16366.9,75.33,7.2478
109287,86349,68236,1589.64,16554.2,225.06,7.25113
95069.4,76987,61057.6,1974.18,14719.9,131.13,7.25445
119078,94254,54317.6,1177.8,6921.18,207.39,7.25445
108957,88962,67286.7,1015.56,8547.66,172.98,7.25612
137750,104494,92814.5,3039.66,20184.1,136.71,7.25612
94601.7,75566,75744.2,453.96,5151.6,112.53,7.25612
144918,102698,122217,4603.56,34920.2,249.24,7.25612
82284,66770,75394,1290.9,9498.06,205.53,7.25612
89690.3,70638,60747.2,1170.78,9525.06,210.18,7.25778
105719,80513,80801,1434.42,9681.12,118.11,7.25778
97601.3,80138,61935.1,1199.64,8863.56,130.2,7.25778
105608,88401,60957,1325.22,13240.8,129.27,7.25944
93930.2,70833,66179.1,1802.58,15723.7,144.15,7.25944
59462.5,42058,110176,1612.26,14643.2,103.23,7.26111
97496.3,74070,125054,2977.26,22531,446.4,7.26111
139702,102134,105310,3216.72,14646.4,125.55,7.26111
92896.1,74474,132388,1008.54,9863.64,239.01,7.26111
180499,128783,121162,184.86,239.22,183.21,7.26111
113343,84714,72277.1,1197.3,6705.18,131.13,7.26277
128475,100782,77028.9,402.48,3525.66,173.91,7.26277
110506,89266,76204.4,3343.08,21218.2,125.55,7.2661
103654,83995,74533.7,1026.48,9580.14,177.63,7.2661
107631,80718,72140.6,2903.16,15326.8,64.17,7.2661
112490,83583,68076.8,1573.26,10150.4,307.83,7.2661
186577,131498,118806,3565.38,15643.8,157.17,7.26776
126375,98123,82493.6,1178.58,4983.12,180.42,7.26776
91437.8,71655,63027.9,2144.22,14420.2,191.58,7.26942
108093,84019,70352.1,2452.32,18250.4,194.37,7.26942
130897,99226,92914.4,875.94,7521.12,225.99,7.27109
155598,115263,86861.6,225.42,1370.52,280.86,7.27275
109478,84734,76635.8,1792.44,12083.6,210.18,7.27275
78477.8,61627,57957.1,2280.72,20307.8,126.48,7.27275
104773,83102,63622.3,2203.5,14171.8,153.45,7.27441
148165,105475,130087,2248.74,14488.7,118.11,7.27441
140620,106157,84769.6,2034.24,12044.7,282.72,7.27607
105231,81448,64577,694.98,5856.3,104.16,7.27607
95012.5,74344,63201.8,2506.14,18214.2,166.47,7.27607
114763,91105,72160.1,1833,11094.8,133.92,7.27607
92623.6,64577,88836.5,3271.32,26987.6,68.82,7.27607
143077,104230,96249.7,3521.7,14746.3,124.62,7.27774
161054,113008,108665,1007.76,7758.18,218.55,7.27774
109260,81580,106207,2395.38,19948.7,262.26,7.2794
136909,105323,120476,1833,16147.1,160.89,7.2794
111710,88038,77597.5,654.42,10209.8,169.26,7.28106
110789,87999,79834.6,1994.46,15998,153.45,7.28106
98264.2,80391,66185.3,1159.86,8952.12,81.84,7.28106
114417,90551,78971.9,407.94,6130.62,211.11,7.28106
145729,109539,95772.3,2882.88,19735.4,147.87,7.28273
141131,109658,89991.7,147.42,222.48,189.72,7.28439
136503,102634,99500.7,99.84,202.5,260.4,7.28439
117061,87082,95011.8,3575.52,26964.4,238.08,7.28439
139019,106492,121022,2492.1,21520.1,178.56,7.28439
147748,112570,90680.5,187.98,1624.32,197.16,7.28605
130665,99004,82736.9,171.6,780.3,183.21,7.28938
79656.5,64624,69770.2,1860.3,13565.9,210.18,7.28938
119203,87090,99419.6,1650.48,11269.8,165.54,7.29104
106302,85546,65470.9,3441.36,24946.4,129.27,7.29104
115846,80935,92021.3,1577.16,14360.8,144.15,7.29104
117711,94398,79230.8,716.04,8286.3,197.16,7.29271
101058,79274,92004.1,2361.06,17890.7,185.07,7.29271
173895,123079,87952,1143.48,7720.92,132.99,7.29271
76938.9,62187,46470.8,916.5,7164.18,128.34,7.29271
97578.4,77450,62197.2,88.14,242.46,148.8,7.29271
133749,101262,82476.4,2007.72,12941.1,116.25,7.29437
101020,77411,78192.7,2027.22,17654.8,110.67,7.29437
112009,84702,79292.5,2068.56,16748.6,142.29,7.29769
113440,81205,112481,2890.68,31105.6,225.06,7.29769
122042,87195,104169,1682.46,15670.3,183.21,7.29769
98226.2,79035,62824.3,1297.14,11956.7,108.81,7.29936
127995,94090,117562,1365,12752.6,256.68,7.30102
133835,92600,99397,2606.76,17511.7,231.57,7.30268
112357,87352,79214.5,3155.1,22143.8,166.47,7.30268
93027.2,73844,61993.6,2198.82,16175.2,142.29,7.30268
113636,87904,82243.2,2140.32,19103,224.13,7.30268
133501,94950,80732.3,2421.9,16054.7,157.17,7.30268
109605,83513,76872.1,473.46,4660.74,146.94,7.30268
110853,86265,78519.5,2874.3,21414.2,153.45,7.30601
83091.4,65023,129450,2108.34,12026.3,536.61,7.30601
114383,78960,104700,4832.1,32633.8,189.72,7.30767
93731.9,74950,61478,1676.22,13743.5,140.43,7.30767
125865,94764,73139.8,1010.1,4584.6,137.64,7.30767
109942,86510,76377.6,2067,17611,118.11,7.30934
106001,88022,64559.8,70.98,110.16,76.26,7.30934
140027,101838,97266.8,2120.82,17799.5,268.77,7.30934
139827,107709,88700.8,2622.36,15070.3,85.56,7.31266
120354,95215,63419.5,1147.38,7789.5,170.19,7.31433
113124,86084,65357.8,2219.1,17723.9,130.2,7.31433
136217,102154,88913.8,2042.82,18577.1,159.96,7.31599
91027,72570,69072.9,2347.8,19434.1,146.01,7.31599
94975.4,74719,72253.7,1900.86,13361.8,94.86,7.31932
137142,102443,80648.1,2656.68,11292.5,78.12,7.32098
138993,100762,131009,2762.76,22590.4,219.48,7.32098
148287,108435,121048,2030.34,27437.9,301.32,7.32098
113701,90623,66614.3,1975.74,16970,129.27,7.32098
145663,108362,97721.5,1092.78,8871.12,243.66,7.32264
75144.8,63069,57716.9,2265.9,34708,76.26,7.32264
96696.8,74891,62088.8,1085.76,8630.28,197.16,7.3243
160718,121634,111382,5176.08,29332.3,127.41,7.3243
143884,106782,113393,1109.94,6403.32,170.19,7.32597
183180,109323,99401.6,3479.58,15811.2,196.23,7.32597
133053,98722,80786.2,2034.24,10701.2,143.22,7.32597
80975,66322,56623.3,2253.42,15497.5,165.54,7.32597
169227,123821,136503,3371.16,37519.7,287.37,7.32597
108971,81995,103398,2724.54,22841.5,216.69,7.32929
159652,118396,104678,2234.7,17374,170.19,7.32929
152777,115680,110431,1705.86,10889.6,168.33,7.32929
106279,80524,65514.5,1813.5,15677.8,146.01,7.33096
164826,118765,135178,3702.66,31927,376.65,7.33096
152865,102961,76393.2,2869.62,2322,41.85,7.33096
136833,91310,108849,1182.48,14851.6,386.88,7.33096
125500,92925,88080.7,3923.4,27517.9,172.05,7.33096
80507.3,65450,57809.7,63.18,56.16,68.82,7.33262
112911,90886,72040.8,1577.94,11259.5,218.55,7.33262
99461.8,79941,58952.4,795.6,7911,148.8,7.33428
95666.6,76750,72252.2,1464.06,12380,148.8,7.33595
84067.1,66573,60725.3,2432.82,13375.8,93,7.33927
91968.6,70813,66655.7,2183.22,15994.3,134.85,7.33927
129287,96916,79902.4,2231.58,13252.1,83.7,7.33927
126574,83674,108466,4337.58,33777.5,178.56,7.33927
107179,84126,99919.6,4038.06,32742.9,127.41,7.33927
131096,95857,98888.4,3506.88,29525.6,258.54,7.34094
158959,109533,126780,1973.4,17280.5,183.21,7.3426
154887,110570,124527,144.3,514.08,425.94,7.3426
48471.2,35488,82763.5,1453.92,8373.24,381.3,7.3426
96534.1,76766,59215.3,1939.86,19227.8,172.98,7.34426
173264,119522,104543,1011.66,9537.48,192.51,7.34593
95191.1,74287,74252.1,3876.6,25117.6,123.69,7.34593
84930.5,68131,62642.6,1169.22,10365.8,108.81,7.34593
119913,85042,99944.5,1681.68,11551.7,163.68,7.34759
139860,106026,106837,3187.86,23509.4,259.47,7.34759
91591,74509,63117.6,1891.5,11897.8,130.2,7.34925
100391,81178,64381.2,2098.2,14361.8,144.15,7.34925
110380,87688,69257.8,2675.4,21519.5,212.97,7.34925
140379,100766,101618,3314.22,30002.9,222.27,7.34925
108288,82363,60720.7,98.28,1089.18,167.4,7.34925
174726,122888,117221,3758.82,20183,176.7,7.34925
103162,80522,76347.2,2531.1,18368.1,158.1,7.35258
84316.7,67780,59137.3,393.9,3118.5,121.83,7.35258
81146.4,62505,77355.7,3076.32,23868,169.26,7.35424
136137,89007,161109,4839.9,67275.9,290.16,7.35424
96421.1,62747,80424.2,2735.46,19718.1,157.17,7.35424
96343.7,78031,69892.7,1559.22,12112.7,140.43,7.35424
101994,76034,73567.3,1352.52,11490.1,156.24,7.35424
98881.9,77062,74939.3,1701.18,13181.9,156.24,7.35424
154654,109826,106110,3201.12,40714.4,288.3,7.3559
91488.3,71284,69842,2499.9,17513.3,146.94,7.3559
113239,89789,74241.2,692.64,4799.52,87.42,7.35923
122849,92312,92166.4,1815.84,12566.3,226.92,7.36089
103664,79988,73749.8,810.42,6437.34,130.2,7.36256
104174,76335,75980.6,2195.7,16926.8,124.62,7.36755
142330,98963,81823.6,1095.12,2473.74,37.2,7.36755
99280.9,74757,96009.4,966.42,11526.3,145.08,7.36921
119566,95397,76830.8,3499.86,24919.4,138.57,7.37087
86004.1,66055,63439,1495.26,10647.2,114.39,7.37253
91143.9,70864,76178.7,868.14,6537.78,182.28,7.37253
203295,144695,141997,4563,44059.1,372.93,7.37253
118675,82959,135345,534.3,6274.8,251.1,7.37253
124619,97671,82071.6,2408.64,10308.6,138.57,7.3742
124591,96942,82306.4,542.1,4823.28,170.19,7.3742
111097,86226,87256.3,1088.1,9802.08,96.72,7.3742
125061,98878,76286.3,1340.04,8152.38,88.35,7.37586
139645,100483,102295,4407,20949.8,197.16,7.37586
143253,105884,113694,1627.08,13897.4,187.86,7.37586
123853,88143,93250.6,3648.84,22634.1,180.42,7.37919
73435.2,57483,58532.8,2475.72,19093.3,93.93,7.38085
117476,95742,61531.9,2864.94,18766.1,157.17,7.38085
123271,91542,91390.3,2265.9,17719.6,160.89,7.38251
164980,117219,115366,2290.86,9622.26,121.83,7.38251
148316,108495,96696.6,2556.84,13509.2,119.04,7.38584
124022,80085,96672.4,1512.42,8676.72,155.31,7.38584
140132,104895,99521,2140.32,18058.7,214.83,7.3875
96923.5,74584,71153.9,2440.62,18656.5,149.73,7.3875
107837,86420,80138.8,1555.32,11530.1,154.38,7.3875
94826.9,72905,75064.1,1848.6,12359.5,230.64,7.3875
102835,80065,64443.6,1751.1,13151.7,185.07,7.38917
109280,86444,72177.3,2317.38,16499.2,106.95,7.38917
101246,78205,77269.1,1672.32,13065.8,109.74,7.38917
148101,107936,82983.4,1324.44,7672.86,201.81,7.38917
93536,75060,71195.3,1302.6,17104,157.17,7.38917
150359,112291,108488,4024.02,26820.7,172.98,7.38917
128273,97688,85119.1,3259.62,17328.6,159.03,7.39083
111761,83431,65832.8,3373.5,28008.2,116.25,7.39249
92659.1,76805,73805.2,436.02,3722.22,120.9,7.39416
86682,72775,77907.2,525.72,3956.58,108.81,7.39416
184753,123006,113924,3356.34,13750,119.97,7.39582
181447,128815,83577.8,2093.52,8606.52,153.45,7.39748
96024.5,76579,76016.5,1378.26,10415.5,185.07,7.39748
149173,102974,83113.7,2100.54,16210.3,280.86,7.39748
92772.1,71647,68410.7,832.26,7182.54,181.35,7.39748
146219,102007,93749.8,160.68,533.52,336.66,7.39914
123375,93810,77815.1,102.96,349.38,175.77,7.39914
153104,104743,147977,5321.16,45087.3,385.02,7.39914
107062,81708,64718.9,3635.58,25371.9,172.05,7.39914
161884,115165,112074,152.88,312.66,140.43,7.40081
127418,98614,82086.4,3868.8,22336.6,162.75,7.40247
79090.9,62547,52554.1,1131.78,13554.5,113.46,7.40247
112267,76213,149060,1371.24,15137.8,252.03,7.4058
109380,81842,82489.7,924.3,8726.4,129.27,7.4058
120683,92057,80134.9,1469.52,11283.8,92.07,7.4058
121113,90855,97867.4,3112.2,25019.8,117.18,7.40746
117110,88394,95305.9,1204.32,10128.2,296.67,7.40746
114306,86103,75509.5,772.98,7119.36,273.42,7.40746
184106,128823,89670.4,4391.4,31902.1,199.95,7.40912
74179.4,58602,45425.6,2293.98,13339.6,82.77,7.40912
114622,83674,98570.2,2800.2,21772.3,160.89,7.40912
164706,120042,89328.7,251.16,3472.74,252.03,7.40912
93637.9,73194,65587.9,2350.14,17328.6,211.11,7.40912
98966.5,78299,77758.2,2802.54,23302.1,202.74,7.41079
130280,100247,75634.3,2722.2,17873.5,258.54,7.41245
75642.5,61517,56736.4,1606.02,11721.8,132.99,7.41245
125687,96606,84727.5,2542.8,14649.7,127.41,7.41411
106150,76572,85076.2,2954.64,24442.6,180.42,7.41411
161757,117000,112488,3103.62,7400.7,91.14,7.41578
74602.1,56946,71520.5,479.7,9614.16,56.73,7.41578
180270,122837,131419,4545.06,38694.2,300.39,7.41744
167898,120271,134128,2141.1,30399.8,288.3,7.41744
167256,119043,111230,3868.8,23304.2,202.74,7.4191
122332,97295,75653.8,1074.06,7993.62,67.89,7.42076
134927,99759,87164.2,759.72,5925.96,286.44,7.42076
97394.4,78063,65257.1,985.14,5742.36,106.02,7.42076
155542,117686,105490,3333.72,18893,112.53,7.42076
134480,97529,107670,3405.48,28743.1,181.35,7.42243
170711,123153,101455,4487.34,21484.4,93.93,7.42243
93013,74282,73707.7,854.1,18309.2,192.51,7.42575
134193,93203,83625.4,2830.62,15023.3,90.21,7.42575
118931,91174,72549.4,1549.86,10301.6,201.81,7.42575
158763,111970,145017,4581.72,34131.2,350.61,7.42742
84462.9,67663,59549.9,2559.18,17968,135.78,7.42742
116586,88034,90585.3,3372.72,24352.4,214.83,7.42908
117864,93002,74667.1,2265.9,16192.4,172.98,7.43241
97346.2,80160,60801.8,1064.7,10376.1,103.23,7.43241
97128.9,79175,60638.8,3479.58,24330.2,89.28,7.43573
130059,102047,79085,1706.64,12745.1,161.82,7.4374
119559,95480,100789,1637.22,15787.4,87.42,7.4374
185448,128378,112635,2715.96,13206.2,132.06,7.43906
115919,90765,73404.2,2942.16,22010.9,120.9,7.43906
113286,83838,99072.5,944.58,9327.42,294.81,7.44072
109093,83160,84241.6,3311.1,47320.7,146.94,7.44072
101192,83573,74114,2776.8,20332.6,153.45,7.44238
140499,100193,116817,2815.8,19149.5,178.56,7.44405
127110,102623,90384.8,3085.68,20408.2,146.01,7.44405
112464,89809,86800,1265.94,7652.88,160.89,7.44405
101335,79675,89763.2,2694.9,21300.8,160.89,7.44737
147379,109683,106825,3630.12,24319.4,214.83,7.44737
99651.4,78291,84727.5,1444.56,23068.8,127.41,7.44737
98665.5,79934,66819.5,1857.18,15857.1,98.58,7.44904
91196,71986,71452.7,2640.3,20769.5,140.43,7.4507
91759.3,74297,53421.4,691.08,5876.28,179.49,7.4507
124537,100506,92553.2,1756.56,11035.4,122.76,7.45236
109129,82303,90279.5,1738.62,14710.7,153.45,7.45236
92686.8,72178,72034.6,866.58,4963.68,54.87,7.45236
141829,100118,96972.7,2079.48,18539.8,239.01,7.45403
104207,75718,79007,1992.12,16498.1,164.61,7.45569
117140,91385,73419.8,1362.66,9266.94,53.01,7.45569
128429,93886,86509.8,2087.28,13290.5,129.27,7.45569
79532.5,57548,60139.6,609.96,3457.62,90.21,7.45569
79594.9,60210,59754.2,1960.14,17660.2,127.41,7.45569
117307,87376,98527.3,2458.56,17866.4,192.51,7.45735
80143.1,64755,55258.3,2140.32,13386.1,106.02,7.45735
99773.1,82166,64331.3,1814.28,12574.4,84.63,7.46068
125287,97306,80049.8,1169.22,15359.8,267.84,7.46068
91025.4,76374,57239.5,1735.5,11976.7,59.52,7.46068
111414,88685,100502,1571.7,13891,146.01,7.46068
140759,108691,86875.6,4032.6,24583,183.21,7.46234
99565.3,77475,68452.8,1842.36,17226.5,102.3,7.46234
94229.6,72020,65038,2188.68,14941.8,99.51,7.464
159566,119051,100716,1623.96,13198.7,306.9,7.464
121856,85290,134513,720.72,6402.24,188.79,7.46567
92314.7,70951,96019.6,672.36,7914.24,197.16,7.46567
151993,111222,90362.2,771.42,3772.44,132.06,7.46567
74308.2,58251,55774.7,1457.82,10564.6,196.23,7.46567
136739,100964,91580.6,729.3,8241.48,214.83,7.46567
64416.6,51740,57098.3,2576.34,22216.1,127.41,7.46567
96090.1,71699,108939,2405.52,1227.96,132.99,7.46733
148379,105034,110014,2054.52,16407.4,375.72,7.46899
113931,87400,93942.4,82.68,145.26,115.32,7.46899
125307,92292,109436,2364.18,32272,216.69,7.46899
102170,72880,91646.9,1827.54,11389.7,134.85,7.47066
98657.6,76845,63657.4,2552.16,18834.7,136.71,7.47066
110910,89433,72008,2805.66,14601.1,186,7.47066
124674,94445,86115.1,2759.64,18498.8,205.53,7.47232
109324,85968,63524,1350.96,10804.9,115.32,7.47232
127282,103339,75987.6,2184,15831.7,114.39,7.47565
105460,81719,77939.2,2656.68,19551.2,135.78,7.47565
124206,86282,119522,2559.96,35647.6,316.2,7.47565
126951,99733,82370.3,3357.12,21108.1,173.91,7.47731
115154,91071,74862.1,2116.14,13603.7,105.09,7.47897
96750.5,75084,74740.4,2178.54,14914.8,141.36,7.48064
127843,100274,87450.5,3305.64,22013.1,146.01,7.4823
100220,78215,64945.9,1375.92,10769.2,127.41,7.4823
98618.9,79394,66969.2,399.36,4895.1,167.4,7.4823
214871,134394,133677,3339.96,10002.4,199.95,7.4823
153242,108119,128427,5548.14,41920.7,185.07,7.4823
157439,117322,96797.2,1679.34,7146.36,106.95,7.4823
91560.2,71746,95064.1,4064.58,35941.3,119.97,7.48729
147515,112891,106199,96.72,745.2,224.13,7.48729
132392,99757,93984.5,2719.08,18333,140.43,7.48729
133218,108026,84914.7,881.4,8365.68,258.54,7.48729
84904.5,68085,57565.6,2912.52,22305.2,106.02,7.48729
197521,127630,159790,229.32,900.72,285.51,7.48729
88113.4,69088,71731.1,2315.82,19416.2,172.05,7.48895
143274,108457,82935.1,2722.98,13124.7,194.37,7.48895
186426,140299,98728.5,4304.82,32558.2,259.47,7.49061
117885,92108,75556.3,3247.92,24683.9,245.52,7.49061
117687,83827,82664.4,1904.76,15258.2,298.53,7.49061
101926,79318,73573.5,2676.96,21961.8,156.24,7.49228
124544,96164,66764.9,1035.06,9084.96,127.41,7.49228
106593,84234,89430.9,3091.92,13739.2,133.92,7.49228
109617,85362,68152.5,2251.08,13160.3,137.64,7.49228
149378,111782,123518,1563.12,10633.1,116.25,7.49394
117995,88709,78916.5,1491.36,21853.8,151.59,7.49394
88535.3,71128,59776.9,2227.68,11678.6,116.25,7.49727
135335,99840,107139,3663.66,29170.3,229.71,7.49893
100646,79780,74000.2,975,10541.9,140.43,7.49893
104519,78937,99143.5,3053.7,21008.7,135.78,7.50059
101133,78118,75518,1171.56,10709.3,161.82,7.50226
116158,92726,86953.6,3821.22,30748.1,125.55,7.50226
91255.3,72643,63434.3,2078.7,15545.5,95.79,7.50226
152620,107059,120762,4169.88,12546.4,123.69,7.50226
91501,75614,64585.6,71.76,639.36,56.73,7.50392
137764,98409,102997,2749.5,18303.3,347.82,7.50392
77520.3,62273,62620,1453.92,17878.3,96.72,7.50392
91647.1,73778,52529.9,212.16,872.64,229.71,7.50558
113280,86714,85240.7,97.5,332.1,178.56,7.50558
145966,106739,77914.2,5649.54,32904.9,283.65,7.50891
123777,89326,93308.3,1384.5,13250,219.48,7.50891
95372.8,71527,90697.6,932.1,8418.06,260.4,7.51057
99013.9,81702,57814.4,1524.12,13887.2,93,7.51057
86584,67455,56555.5,2272.92,18384.8,101.37,7.51057
111354,89763,98178.6,300.3,10933.9,227.85,7.51057
140299,97930,114057,3891.42,31781.2,213.9,7.51224
147852,112835,90994.8,4977.96,36424.1,222.27,7.51224
100639,73483,58641.2,2871.96,15995.9,128.34,7.5139
98796.6,75694,71668.7,2701.92,17874,114.39,7.51556
128488,97614,91890.2,842.4,6612.3,133.92,7.51556
89347.4,70402,75380.8,1764.36,14253.3,109.74,7.51556
100431,81325,71855.9,1012.44,8356.5,89.28,7.51556
163203,116730,80770.6,2887.56,18086.2,196.23,7.51556
165518,124315,102912,3903.9,32300.6,175.77,7.51722
113515,88819,135266,2602.08,13939.6,332.94,7.51722
88798.4,72222,58695.8,1628.64,12205.6,80.91,7.51889
112647,81973,75537.5,2142.66,17654.2,194.37,7.51889
112723,89023,87515.2,582.66,9588.24,249.24,7.51889
111597,89011,67880.3,2345.46,17200.6,103.23,7.52221
141425,106645,70056.5,2687.88,19707.3,223.2,7.52221
159749,114470,117594,3944.46,36959.8,215.76,7.52221
119992,95077,89554.9,1843.92,15031.4,110.67,7.52221
121586,95217,99107.6,2452.32,18299,147.87,7.52388
81505.1,66938,56004.8,1202.76,4929.12,124.62,7.52388
77268.3,64585,59784.7,60.06,340.74,145.08,7.52388
91572.1,69889,77455.6,1350.96,9063.9,129.27,7.52554
103225,83589,61591.9,2117.7,16218.4,148.8,7.52554
52238,35101,94986.8,1546.74,9416.52,586.83,7.52554
109906,84972,89963.6,2932.8,24185.5,123.69,7.52554
135002,104280,96323.8,439.92,3558.06,146.94,7.52554
106461,80940,70986.2,1204.32,9436.5,229.71,7.52554
90080.5,72173,73202.2,2453.88,12523.1,229.71,7.5272
159302,116958,112365,2954.64,21034.6,201.81,7.52887
148516,111326,90133.7,150.54,424.98,107.88,7.53053
112674,89411,74250.5,3517.8,20875.9,60.45,7.53053
203758,135442,134620,457.08,1179.36,185.07,7.53219
98245.2,80339,64515.4,180.96,1871.1,185.07,7.53219
127701,98727,103911,2395.38,26296.4,273.42,7.53219
123224,93724,86699.3,2620.8,23494.3,155.31,7.53386
124370,96290,83264.2,3375.84,24991.2,131.13,7.53386
117622,92703,87051.9,2170.74,18295.2,145.08,7.53386
84699.9,60523,70884.1,1678.56,5162.4,75.33,7.53552
110181,83042,114406,4501.38,38181.2,478.95,7.53552
87868.5,72419,71796.7,2372.76,18499.3,170.19,7.53552
142076,105166,107511,3358.68,24500.3,259.47,7.53718
188699,131539,133410,4466.28,29696.8,332.01,7.53884
140919,107590,102047,3811.08,29007.7,172.05,7.53884
101498,81323,83689.3,1902.42,25981,185.07,7.53884
97761.7,76735,63376.6,709.8,5349.78,279.93,7.53884
86938.7,71539,54682.7,3820.44,27605.9,99.51,7.53884
122771,94475,93652.3,1819.74,17606.2,139.5,7.53884
