"FSC-A","FSC-H","SSC-A","B515-A","G610-A","V450-A","Time"
55959.7,42010,96145.9,23.4,68.58,-9.3,9.9322
43276.2,37974,71827.1,20.28,57.78,7.44,9.94029
149001,108284,109694,134.94,15934.3,345.03,9.95647
173566,121263,97709,195,6281.28,223.2,9.96109
86033.4,68936,82829.8,83.46,557.82,232.5,9.97958
141121,99179,125588,131.82,3336.66,364.56,9.98421
109265,67487,116437,171.6,9447.84,392.46,9.98536
124333,95335,95423.6,94.38,1880.82,291.09,9.98883
164733,118727,123829,158.34,38132.6,509.64,9.99114
55612.8,46503,93252.1,16.38,38.34,-9.3,9.99807
121957,90850,87168.9,121.68,1020.6,345.03,10.0039
98324.2,76886,62289.2,67.08,3886.38,96.72,10.0281
129168,93644,108159,117,171.72,277.14,10.0316
109071,79650,81918.7,118.56,85.86,164.61,10.0385
109184,76625,101420,148.2,351,258.54,10.0535
67027.6,53083,78915.7,104.52,6400.08,80.91,10.0559
119397,93722,82305.6,290.94,3998.16,303.18,10.0605
52949.8,43943,90774.8,21.06,38.88,8.37,10.0686
199580,124460,134618,209.04,5754.78,189.72,10.0697
167930,119175,145492,199.68,15715.1,570.09,10.0697
99560.5,75173,121124,116.22,22655.7,284.58,10.0697
90370.5,70226,61847,85.8,424.98,162.75,10.0744
68068.8,52542,80257.3,75.66,8465.04,135.78,10.1044
109053,78688,94124.2,101.4,14354.3,245.52,10.1056
176074,119398,164175,241.02,42248,664.95,10.1102
46426.7,41786,89117.3,35.1,72.9,19.53,10.116
115368,90359,73848.8,107.64,136.08,245.52,10.1206
150334,107835,138133,180.18,36401.4,391.53,10.1298
43769.2,38606,84649.5,21.84,54,20.46,10.1321
123241,93819,89754.6,1734.72,11364.3,199.02,10.1379
84040.2,68000,75911.2,243.36,3763.8,202.74,10.1437
101482,73213,90074.4,111.54,1152.36,148.8,10.1437
96595.7,70546,81192.5,101.4,19901.2,287.37,10.1529
114055,82670,143945,173.94,181.44,251.1,10.1564
108460,84873,78145.9,83.46,107.46,184.14,10.1657
110104,90461,75164.7,108.42,4723.38,290.16,10.1657
95947.9,74138,75505.6,75.66,14023.8,235.29,10.1784
127827,92460,146250,152.88,302.94,435.24,10.1795
103933,82846,78163,95.16,12154.3,268.77,10.1818
114113,82513,101390,101.4,3623.94,346.89,10.183
104798,82214,66364,83.46,964.98,185.07,10.1899
122561,92578,93703,138.84,7290.54,373.86,10.1899
143526,106486,120924,93.6,18289.3,219.48,10.1969
63863.6,43954,131804,27.3,104.76,-2.79,10.2096
79332.6,60112,63863.3,88.14,121.5,265.05,10.2546
135982,108322,102194,140.4,2238.3,187.86,10.2743
50460.5,44824,106305,14.04,16.74,-0.93,10.2801
124131,95973,100871,109.2,10294,300.39,10.2824
148810,108339,89675,184.86,980.1,192.51,10.287
105656,77382,74724,92.82,169.56,220.41,10.2905
75915.1,60894,55867.5,86.58,4034.34,89.28,10.2939
141992,90425,139713,176.28,572.94,478.02,10.2974
150357,102975,146395,151.32,7131.78,399.9,10.3032
113580,87243,86816.3,95.94,3150.36,237.15,10.3066
113017,84105,95318.3,122.46,2946.78,302.25,10.309
133591,100186,91898.8,102.96,5481.54,251.1,10.3171
171328,122579,119323,186.42,13176.5,270.63,10.3194
93178.1,71341,107305,649.74,10964.2,177.63,10.339
103885,81383,79022.6,92.82,219.78,231.57,10.3506
63162.9,44135,108595,42.9,96.66,1.86,10.3656
96019.8,74717,65283.7,64.74,127.98,212.97,10.3748
43364.7,37868,69857.6,10.14,39.42,-12.09,10.3795
52785.4,41575,92338,95.94,788.4,193.44,10.391
170585,120134,134425,403.26,15468.8,489.18,10.3933
81278.4,58975,135016,164.58,6200.28,175.77,10.4049
103470,78486,96440,111.54,4068.36,253.89,10.4072
82358.3,62928,88040.2,92.82,11678.6,148.8,10.4118
120437,94631,94254.4,123.24,1198.8,192.51,10.4292
123818,89309,78907.9,108.42,193.86,404.55,10.4315
91394.3,72382,65757.9,70.2,9973.8,177.63,10.4372
115867,89932,90140.7,404.82,11180.2,267.84,10.4569
78518.1,58268,97908.7,16.38,63.18,-3.72,10.4615
128045,98758,90963.6,92.82,228.42,261.33,10.4846
111680,84468,87401.3,124.02,4802.76,138.57,10.4916
100148,79725,88713.3,163.8,2884.14,253.89,10.4927
151520,107694,114991,135.72,9006.66,132.06,10.4997
49354.5,41122,113719,47.58,130.14,9.3,10.5031
45993.8,41222,88345.1,0,11.88,5.58,10.5077
117813,82521,98957.8,130.26,512.46,327.36,10.5077
112415,91007,58387.7,77.22,428.22,251.1,10.5424
43411.3,37120,71697.6,16.38,54,-3.72,10.5493
114116,87912,85542.6,124.8,3586.68,234.36,10.5644
137368,112301,74959.6,99.84,10058,207.39,10.5655
74606.8,57619,85356.2,93.6,1439.64,212.97,10.5667
96994.6,65129,120409,159.9,953.64,252.96,10.5667
54996.6,44830,117669,35.88,85.32,18.6,10.5748
76632.4,65674,129565,50.7,157.14,11.16,10.5794
140824,96545,100185,2097.42,28262.5,373.86,10.5956
79311.3,54854,125966,158.34,2792.34,174.84,10.5967
116813,79883,110346,99.06,16169.8,353.4,10.6002
130374,91067,102395,421.2,18594.9,514.29,10.6014
81939.6,57779,101460,1545.18,13256.5,166.47,10.6037
48768.3,41590,101304,62.4,164.16,14.88,10.6071
97548.4,77023,72366.8,117.78,297,225.06,10.6152
107412,86194,81013.1,106.86,153.9,308.76,10.6222
154195,102071,156962,140.4,1875.96,247.38,10.6383
73175.3,56998,132437,20.28,39.96,13.02,10.6395
100921,80903,72206.2,152.88,5178.06,279.93,10.6476
170062,117463,105073,185.64,8076.78,432.45,10.6511
73451,60037,47054.3,43.68,11657.5,100.44,10.6649
96753.7,71746,63013.1,86.58,209.52,166.47,10.6661
122655,89595,124063,116.22,7606.44,318.99,10.6719
58103.7,48847,116000,18.72,93.42,-4.65,10.6788
50187.9,41660,94734.9,21.06,72.36,4.65,10.7042
135655,100616,90277.2,118.56,740.88,209.25,10.7088
176669,122802,127062,173.94,177.66,363.63,10.7088
95995.3,71533,84096.5,149.76,7599.42,272.49,10.7227
147434,108247,87862.3,131.82,2492.64,310.62,10.7354
73112.1,59777,59400.1,88.14,1536.84,284.58,10.7354
148981,102633,105926,241.8,3230.28,460.35,10.7366
119164,91508,81797,119.34,332.64,230.64,10.7377
71493.4,56390,80561.5,304.2,3969.54,217.62,10.74
46854.9,38799,95003.2,24.18,49.14,10.23,10.747
89328.5,69867,77846.3,74.1,100.98,148.8,10.7493
144621,105635,132477,159.9,27199.8,358.05,10.7551
132210,94257,100213,121.68,320.76,150.66,10.7574
144937,93802,111538,138.06,405.54,507.78,10.7689
77462.7,59679,69198.5,1247.22,18403.7,217.62,10.7689
129966,99235,90653.9,125.58,8000.1,249.24,10.7701
106144,68523,121816,134.16,7062.66,548.7,10.777
143643,106396,90866.1,991.38,12484.8,248.31,10.7793
117549,86406,99043.6,95.16,15751.3,277.14,10.7886
43505.3,38694,92759.2,148.2,294.3,49.29,10.7909
103720,77499,100711,1163.76,18635.4,310.62,10.8036
61086.8,45763,133844,16.38,60.48,-8.37,10.8094
125892,95566,70005.8,1465.62,12995.1,176.7,10.8152
145140,109026,81949.9,113.88,7902.9,365.49,10.8221
118282,92050,95707.6,125.58,1239.3,252.96,10.8568
131033,102901,77609.2,118.56,151.2,261.33,10.8614
100588,75033,105957,122.46,3722.76,351.54,10.8649
88294.4,71929,63996.7,67.08,405,85.56,10.8729
105487,82587,91467.5,454.74,7191.72,237.15,10.888
44689.5,36147,77668.5,13.26,66.96,-7.44,10.8903
135106,96596,82740.8,109.2,4450.68,240.87,10.8903
45173,39487,99173.1,3.12,37.26,22.32,10.8972
118763,82702,95998.5,155.22,3963.6,381.3,10.8995
45203.8,38214,56713.8,10.14,58.86,0.93,10.9065
93392.2,77356,60696.5,110.76,3076.92,275.28,10.9146
109703,89106,78149.8,101.4,6054.48,198.09,10.9169
95181.6,71599,66807,81.9,527.58,143.22,10.9261
104997,77282,80971,97.5,3436.56,136.71,10.9261
111169,84128,96039.1,119.34,1463.4,225.99,10.9307
106677,76380,73243.6,156.78,706.32,343.17,10.9319
89232.9,72962,65076.2,550.68,5934.6,134.85,10.9423
143330,103067,121228,166.92,392.04,361.77,10.9596
68727.6,50099,76675.6,91.26,703.62,211.11,10.9758
44853.8,41331,83158.9,18.72,29.16,4.65,10.9816
71410.5,55533,87037.1,64.74,14446.1,170.19,10.9862
71353.6,62398,44714.3,49.92,27015.7,93.93,10.9978
62372.9,49747,66612,65.52,3640.14,153.45,11.0059
110199,86855,65818.7,106.86,749.52,163.68,11.029
56181.6,45946,117840,49.14,135.54,12.09,11.0452
61820.7,48784,93473.6,17.94,43.74,-8.37,11.0556
107954,83105,78496.9,1767.48,706.86,298.53,11.066
86003.4,59280,136350,194.22,4654.26,378.51,11.0694
51147,42054,97983.6,10.92,42.66,13.02,11.0983
107205,81709,74834,87.36,1408.86,269.7,11.1052
131525,94435,115802,150.54,3446.28,386.88,11.1191
82355.9,61026,92928.4,86.58,1974.78,209.25,11.1214
53581.8,43578,108647,36.66,107.46,5.58,11.126
66254.1,49247,91254.5,449.28,8416.98,191.58,11.1318
121342,85547,109801,155.22,18634.9,252.96,11.133
56883.2,44775,63831.3,6.24,19.44,-2.79,11.1353
75196.1,57754,91175.8,182.52,7093.44,156.24,11.1573
94247,74283,88572.1,105.3,28175.6,264.12,11.1584
48342.5,41031,109506,39.78,57.78,6.51,11.1942
141589,106480,86345.2,122.46,459,266.91,11.2012
148769,111406,126057,152.1,231.66,491.97,11.207
94559.8,74137,65745.4,209.04,6198.66,199.02,11.2197
98573.8,69140,101950,176.28,11375.6,280.86,11.2578
121716,96122,78289.4,74.88,221.94,210.18,11.2728
124848,96635,75699.8,86.58,13495.7,206.46,11.274
96684.9,78282,65435.8,103.74,2729.7,179.49,11.289
73997.7,52171,90629.8,376.74,7251.66,241.8,11.3029
107471,81142,109059,130.26,20277,295.74,11.3133
52538.2,40773,121309,30.42,48.6,13.95,11.3133
105007,81931,68984,60.06,1593.54,200.88,11.3295
90368.9,72436,84477.1,85.02,23666,306.9,11.3375
86023.1,66214,60957.8,67.08,1567.08,169.26,11.3387
117486,85551,105874,123.24,1772.28,289.23,11.341
49178.3,41862,101998,19.5,102.06,6.51,11.3468
129216,96674,92643.7,113.1,1675.62,255.75,11.3468
122216,91182,97875.2,248.04,4201.2,265.05,11.3479
162279,98761,172954,230.88,21772.8,838.86,11.3526
65714.6,48477,104692,31.2,127.44,7.44,11.3572
110113,83175,91653.1,123.24,1107.54,379.44,11.3595
131040,100783,87475.4,106.86,124.74,164.61,11.3607
102214,81265,79245.7,801.84,8921.88,136.71,11.3722
62978,48463,64316.5,93.6,1547.1,245.52,11.3734
59318.7,53078,120642,85.8,1367.28,14.88,11.378
126243,86395,80925.8,1159.08,8817.66,367.35,11.3884
52900,39968,61951.5,60.06,63.18,134.85,11.3907
67323,50934,85597.2,60.84,800.28,93.93,11.4127
100034,76255,75633.5,87.36,110.16,409.2,11.4265
124041,93910,74476,102.96,6575.58,292.95,11.4265
101401,82088,65988.8,87.36,813.78,152.52,11.4277
89787.5,62494,108502,133.38,2358.72,171.12,11.4358
45013.4,40662,87062.8,21.84,56.16,5.58,11.4381
65054.9,52455,120099,30.42,163.08,2.79,11.4658
69898.4,57021,43779.1,67.08,16807.5,117.18,11.4728
117539,88050,100655,123.24,28436.9,158.1,11.4797
163615,95270,157853,149.76,32314.7,420.36,11.4809
88527.4,67830,73298.9,65.52,9014.22,190.65,11.4832
52255.3,42966,87790.6,15.6,25.38,6.51,11.504
110955,78869,107124,110.76,191.16,272.49,11.5074
119288,94947,91043.9,110.76,3838.32,249.24,11.5074
115056,91231,76318.3,85.8,562.68,183.21,11.5259
135678,105923,92319.2,97.5,187.38,150.66,11.541
131279,92778,120276,164.58,16042.3,363.63,11.541
84891,65840,77887.7,754.26,5970.78,209.25,11.5433
111440,77584,142845,148.2,329.94,326.43,11.5467
55842.7,47829,54117.2,10.92,23.76,6.51,11.5641
74852.5,58545,113080,84.24,186.84,17.67,11.5791
167222,116556,115255,135.72,704.7,305.97,11.586
71942.1,49883,86275.8,99.84,2694.6,219.48,11.6149
132974,94390,114609,589.68,9754.56,338.52,11.6184
131718,94991,83056,99.84,6053.4,285.51,11.6299
159797,121491,104627,127.14,7030.26,263.19,11.6369
147057,102780,148554,351,14698.3,362.7,11.6369
44764.6,37970,83233,10.92,86.94,13.95,11.6635
121574,90031,100210,1063.92,16635.2,307.83,11.6658
137007,104914,87861.5,112.32,946.08,149.73,11.6819
85644.7,62876,96819.8,69.42,226.26,139.5,11.6843
72532.3,57908,57482.9,59.28,3231.36,136.71,11.7016
71301.5,55231,125042,27.3,58.32,3.72,11.7085
75782.3,53767,65635.4,89.7,19753.2,160.89,11.7293
55596.2,46538,91313.8,11.7,83.16,20.46,11.734
157095,116499,95837.8,139.62,144.18,206.46,11.7478
116524,89871,92748.2,263.64,3582.9,332.01,11.7524
107408,83879,83256.4,109.98,848.34,260.4,11.7594
45195.9,38326,82662.1,78,13.5,184.14,11.7987
111203,81817,90868.4,94.38,13192.7,228.78,11.8125
131214,98524,80410.2,103.74,9649.8,254.82,11.8368
58297.3,47637,119121,17.94,54.54,6.51,11.853
82615.8,62021,73505.6,98.28,10452.8,177.63,11.8541
131842,99564,99542,646.62,15940.3,347.82,11.8588
169533,111486,121888,180.18,859.14,441.75,11.8784
139264,103365,87873.2,119.34,9634.68,305.97,11.8784
125146,94392,83036.5,670.8,10048.9,172.05,11.8992
147344,109710,97361.9,1995.24,25827.1,286.44,11.9004
120284,97887,68941.1,107.64,7955.28,239.01,11.9038
118099,87685,85402.2,107.64,750.6,248.31,11.9062
139512,109603,95566.4,100.62,11827.6,225.06,11.9142
45566.4,41118,98049.1,18.72,38.34,-0.93,11.9177
166827,112940,105195,195,19191.1,268.77,11.9246
44172.9,39765,102497,12.48,78.84,-2.79,11.9339
103166,73052,88110.4,96.72,530.82,221.34,11.9501
134941,89408,66473.2,115.44,265.14,169.26,11.9524
80753,61338,99751.9,122.46,24159.1,252.03,11.9524
83272.3,69577,59283.1,79.56,17609.4,149.73,11.9547
166108,119518,121955,156,3069.9,412.92,11.9605
112476,84579,103057,140.4,91.26,172.05,11.9778
58170.9,49338,45318.8,2.34,13.5,0,12.0044
178467,125520,108381,181.74,302.4,344.1,12.0044
115776,89938,93414.4,110.76,306.18,208.32,12.0044
126656,95143,86434.9,137.28,1029.24,330.15,12.0148
91132,71078,77667.7,78,1488.78,195.3,12.0159
158698,117682,129836,145.08,12896.3,255.75,12.0287
141509,103650,78057.7,106.08,248.94,221.34,12.0344
104041,81340,75996.2,70.98,178.2,172.98,12.0344
111922,84258,84957.6,103.74,24575.4,239.01,12.0391
43867.1,40754,71856.7,3.12,44.82,-5.58,12.0495
174282,103903,163142,181.74,473.58,326.43,12.0506
126783,91611,131758,134.16,210.6,268.77,12.0529
89115.2,67242,57897.1,86.58,4295.7,192.51,12.0749
116240,88335,93216.2,251.94,3451.68,183.21,12.0772
147802,105822,128277,121.68,7146.9,360.84,12.0784
158866,112461,135344,209.82,1839.24,463.14,12.0784
81208.8,66745,60460.1,56.16,3872.34,112.53,12.083
160137,113733,118931,191.1,292.14,397.11,12.0876
108137,82045,97025,102.96,1301.94,267.84,12.0899
116312,90215,98560,140.4,674.46,263.19,12.098
130909,85019,126314,3725.28,28919.2,232.5,12.1038
107429,80932,74581.3,88.92,826.2,234.36,12.1038
107105,84402,81028.7,101.4,23612,345.96,12.1049
94062.9,76499,67435.7,81.9,128.52,179.49,12.1142
162106,116023,111456,212.16,3059.1,473.37,12.1281
74657.4,50845,80216,120.12,586.98,226.92,12.1304
49789.8,42703,104485,24.96,127.44,27.9,12.135
117208,90202,88979.3,918.06,13242.4,242.73,12.1616
42779.3,37639,89154,17.16,106.38,0.93,12.1835
125971,99326,84449,106.08,14945,214.83,12.1835
99947.6,57318,137416,95.16,20932,206.46,12.1939
77085,48997,136177,47.58,146.88,12.09,12.1939
96696.8,74785,66984.8,85.8,3249.18,225.99,12.1986
174415,105943,167002,143.52,3203.82,371.07,12.1986
102317,72803,106989,418.08,5416.2,248.31,12.2032
127222,90273,100262,135.72,5026.86,379.44,12.2032
86363.6,70058,67324.9,100.62,98.82,248.31,12.2101
62538.8,46684,80017.9,77.22,9140.58,76.26,12.2136
142670,95130,99246.4,131.04,157.68,490.11,12.224
96105.1,74174,72786.5,88.92,952.56,84.63,12.2274
99959.5,76971,73931.5,108.42,13403.9,265.98,12.2274
50878.4,44165,112457,6.24,44.82,4.65,12.2321
121949,97103,85682.2,125.58,3699.54,282.72,12.2448
96139.8,74247,71292,558.48,8108.1,299.46,12.2517
47758.7,32854,69656.3,9.36,57.78,8.37,12.2633
59991,45082,133149,33.54,130.68,2.79,12.2644
114021,91040,72234.2,87.36,8054.1,155.31,12.2702
76577.1,53501,78101.4,78,102.06,202.74,12.2748
87403.2,66753,56270.8,330.72,4248.18,167.4,12.2748
74979.7,59663,74444,91.26,13843.4,172.98,12.276
101750,75979,74759.9,94.38,18634.9,211.11,12.2783
121193,87355,151418,164.58,228.96,384.09,12.2933
45691.2,38351,103415,14.04,40.5,7.44,12.2968
102479,76400,67275.8,113.1,13226.2,265.05,12.3037
155718,116326,98723.8,134.94,21154,139.5,12.3049
115852,62222,151862,402.48,2881.98,271.56,12.3072
106276,73168,80251.1,116.22,132.84,297.6,12.3072
79653.3,59293,94017.3,10.14,35.64,7.44,12.3315
48667.2,40391,98268.3,6.24,37.8,-4.65,12.3442
125014,95100,79555.3,480.48,8806.32,235.29,12.3488
63926,49685,136697,31.98,100.44,14.88,12.3499
92935.6,73419,75668.6,72.54,157.14,203.67,12.3615
110651,82607,108202,129.48,18007.9,219.48,12.3777
91535.7,60901,101131,462.54,4760.1,263.19,12.3985
123694,91739,144128,120.9,3723.3,185.07,12.4054
152809,99791,159408,145.08,4264.38,259.47,12.4158
158390,107314,133580,1290.12,24477.7,413.85,12.4309
144517,100203,116451,175.5,17748.7,481.74,12.4413
73383.1,47750,77588.9,91.26,5567.4,224.13,12.4505
79542.7,59579,84960.7,81.12,115.02,144.15,12.4517
90826.3,67332,80857.9,86.58,15035.8,252.96,12.4632
109105,81644,84532.5,100.62,12578.2,278.07,12.469
126626,95163,82286.1,122.46,14261.9,227.85,12.4782
117000,91762,80190.2,99.06,118.26,202.74,12.4794
45771,39816,105919,107.64,340.74,39.06,12.4956
131244,98431,94011.8,694.98,4407.48,184.14,12.5083
79423.4,50334,97460.2,2.34,34.56,0,12.5175
145536,102057,129158,162.24,570.24,558.93,12.5175
50370.4,41495,83381.2,273.78,3400.92,99.51,12.5187
86321.7,67935,75627.2,85.8,9669.24,140.43,12.521
69094.2,47505,105930,122.46,3632.58,74.4,12.521
162352,108933,123902,138.06,561.6,429.66,12.5222
136988,101123,97694.2,109.2,7696.62,295.74,12.5279
51165.1,43563,109705,17.16,31.86,-6.51,12.5302
106531,71619,104203,127.92,29116.3,313.41,12.5545
70957,52368,99558.4,616.2,9554.22,184.14,12.5557
109542,87983,73370.7,191.88,4919.94,231.57,12.5695
136262,99839,84623,99.06,1360.26,247.38,12.5707
107894,77986,99953.9,106.86,415.8,284.58,12.5742
48532.1,41530,110991,17.94,107.46,22.32,12.5799
43456.3,40594,61191,31.2,61.02,24.18,12.5822
158860,105454,109286,161.46,18391.3,407.34,12.588
67433.6,54962,128979,50.7,132.3,17.67,12.5926
50285.9,35007,112194,17.94,91.8,14.88,12.6088
53661.5,43206,115272,24.18,41.58,11.16,12.6111
130251,97699,68745.3,117,152.82,169.26,12.6135
81133,60807,78587.3,78.78,1351.08,213.9,12.6146
100889,79864,64067.6,99.06,9886.86,298.53,12.6146
108176,81224,64022.4,98.28,261.9,308.76,12.6146
95503.1,60423,135757,196.56,12870.9,170.19,12.6227
140415,98790,105418,140.4,21344.6,373.86,12.625
121499,93888,76716.1,112.32,13994.6,291.09,12.6354
115658,88863,86143.2,101.4,12289.9,255.75,12.6389
90381.5,69442,100924,215.28,12211.6,315.27,12.6458
86010.5,66510,76539.1,193.44,3065.58,320.85,12.6458
121889,92887,84294.6,109.98,1934.28,323.64,12.6504
93583.4,71418,80027.2,124.02,8344.62,200.88,12.6527
138838,107172,96260.6,125.58,13505.4,240.87,12.6655
92234.9,68816,82294.7,72.54,1506.6,146.94,12.6666
93771.4,74862,65077,63.96,250.56,146.94,12.6712
53129.1,39976,84071.5,102.18,115.56,214.83,12.6735
123155,83304,160655,127.14,10652.6,236.22,12.6886
94823.7,77444,71421.5,58.5,6515.1,149.73,12.6955
79824,61558,76515.7,496.86,6219.72,136.71,12.7001
122068,94826,94060.2,106.86,158.76,220.41,12.7036
50387.8,44146,84915.5,13.26,45.36,8.37,12.7036
179512,125139,131704,212.94,199.26,439.89,12.7036
196780,123411,141548,206.7,3425.22,352.47,12.7117
88204.3,69329,76284,86.58,281.34,111.6,12.714
117448,86467,89567.4,131.82,670.14,326.43,12.7429
138819,96405,96291,99.06,16410.6,317.13,12.7533
44956.5,38599,96365.1,34.32,76.14,7.44,12.7556
99126.8,79051,70768.6,92.04,142.56,177.63,12.7591
117796,88891,78794,120.9,1116.72,297.6,12.7683
104604,86032,68353,81.9,11882.7,142.29,12.7787
131514,95335,95223.2,113.1,624.24,311.55,12.781
101133,80302,79757.3,386.1,2820.96,227.85,12.7822
109252,85538,86025.4,87.36,1861.92,291.09,12.788
110646,88536,66632.3,83.46,213.84,183.21,12.788
148710,106064,124206,153.66,6535.08,197.16,12.7914
104626,86081,75970.4,81.12,243,173.91,12.7914
141954,101946,153978,194.22,5418.36,335.73,12.7972
47701,39739,81299.4,17.16,32.94,-7.44,12.7995
51180.2,41000,79996,17.94,49.68,9.3,12.8099
134438,98928,136037,524.94,7602.66,348.75,12.8122
104445,82798,66204.1,97.5,5679.18,158.1,12.8169
172716,129869,98194.2,135.72,326.16,285.51,12.8261
127086,94936,96578,1665.3,18005.2,248.31,12.8284
85499.3,68191,56543.8,54.6,4382.64,134.85,12.8353
107626,83955,76375.3,87.36,10349.1,222.27,12.8469
133707,92307,120783,149.76,2043.36,488.25,12.8515
70020.9,48086,109473,154.44,1116.72,94.86,12.8527
101528,75827,81195.7,95.94,6194.88,257.61,12.8527
132312,88678,130222,141.18,5868.18,297.6,12.8527
113501,83462,107449,141.18,743.58,135.78,12.8538
47595.1,41890,70293.6,-3.12,58.32,-9.3,12.8562
73304.9,56876,97036.7,92.82,14825.7,172.05,12.8654
98390.6,75236,83422.6,97.5,4182.84,221.34,12.8666
76334.5,54376,89023,91.26,119.88,188.79,12.8666
110995,85036,94204.5,125.58,141.48,314.34,12.8666
142142,94194,117452,159.9,12993.5,486.39,12.8816
157718,110742,130935,159.9,2703.78,385.95,12.8908
72070.1,58238,124987,31.2,97.74,26.97,12.8943
51404.5,36783,108726,38.22,65.88,2.79,12.8954
156600,113868,81114.5,159.9,221.4,228.78,12.9024
165421,118692,101471,137.28,7616.7,141.36,12.9024
105437,84894,76827.7,60.06,381.78,189.72,12.9058
145729,104957,109253,154.44,23045.6,449.19,12.907
107698,77187,144316,134.16,594,300.39,12.9139
116403,95477,82770.5,125.58,1717.2,338.52,12.9186
118087,93771,84893.6,99.06,3143.88,165.54,12.9186
101983,74297,82509.2,120.9,8239.32,319.92,12.9232
117054,87995,90096.2,1030.38,7470.9,338.52,12.9232
83819,67055,57926.7,81.9,834.84,230.64,12.9243
109707,85254,71944.9,108.42,2279.88,121.83,12.9371
45045,36838,88143.9,27.3,108,-13.02,12.9498
102113,81063,73812.2,434.46,12959.5,343.17,12.9509
104461,82179,84140.2,81.12,2150.82,244.59,12.9602
89184.7,59776,93566.5,111.54,422.28,287.37,12.9625
53016.1,45436,122153,19.5,108,-8.37,12.9636
70916.7,59514,93210.8,343.98,1094.04,156.24,12.9671
110822,83206,84463.1,99.84,200.88,251.1,12.9694
85103.5,64930,94231,101.4,672.84,207.39,12.9694
62641.5,47694,91032.2,-2.34,34.56,-12.09,12.9763
114766,82567,136103,1402.44,10382,211.11,12.9821
164917,113791,88630.6,162.24,5357.88,104.16,12.9856
59747.7,49151,117335,17.94,31.32,-13.95,12.9867
50583.7,42293,66738.4,56.16,102.06,15.81,13.0006
77241.5,63691,64122.2,49.14,16439.2,120.9,13.0052
104173,79799,101356,123.24,3774.6,331.08,13.0064
75667,60139,82699.5,103.74,426.6,144.15,13.011
140583,109707,80325.2,659.1,12822.8,189.72,13.0133
145806,101227,159542,1224.6,20614.5,493.83,13.0156
105514,80783,97742.6,148.2,229.5,191.58,13.0272
109212,84946,64709.6,105.3,756.54,121.83,13.0295
116964,85219,76317.5,90.48,97.2,224.13,13.0353
140721,106290,102717,145.08,254.88,445.47,13.0376
106844,81894,60611.5,71.76,8806.32,159.96,13.0457
49090.6,38475,104997,28.08,50.76,21.39,13.0515
139777,94342,134475,227.76,110.16,162.75,13.0526
108144,84004,76739.5,868.14,10364.8,226.92,13.0584
130103,95371,119369,192.66,270.54,200.88,13.0665
91928.4,70919,58788.6,108.42,389.88,197.16,13.0688
86657.5,70843,53622.7,538.2,3718.44,114.39,13.07
167218,118027,92206.1,894.66,9782.64,185.07,13.07
171063,114020,119142,156.78,248.94,612.87,13.0769
107901,81781,59670.8,118.56,2215.08,140.43,13.0792
45473.2,36354,97712.9,24.96,116.1,-0.93,13.0804
74434.6,58263,128363,45.24,104.76,9.3,13.085
82209.8,60526,107590,446.94,6360.12,219.48,13.0931
112524,71743,126027,126.36,13678.7,161.82,13.1035
52256.9,44379,112666,10.14,31.86,7.44,13.1058
93538.4,77842,51614.2,78.78,5505.84,225.06,13.1104
57814.6,45790,127638,34.32,86.94,7.44,13.1127
84214.8,56149,128964,106.86,2243.7,188.79,13.1185
46072,38286,56760.6,21.84,42.12,6.51,13.1266
96456.6,72217,71977.6,76.44,3396.6,193.44,13.137
166297,114147,133632,851.76,13258.1,625.89,13.1416
136177,95831,105075,106.08,6759.18,308.76,13.1439
44274,40140,95265.3,16.38,52.92,-3.72,13.1451
55892.5,45591,125458,21.84,54,-3.72,13.1497
85196,67335,58929,58.5,246.24,124.62,13.1578
125201,95122,93766.9,134.94,3222.18,454.77,13.1578
116106,89611,83960,850.98,13370.9,400.83,13.1647
60300.7,49407,90166.4,39.78,66.42,0.93,13.1694
53219.9,48232,45191.6,71.76,1666.44,135.78,13.1728
84831,69542,82800.9,89.7,426.06,130.2,13.1751
94203.6,70149,66260.2,99.06,9325.26,242.73,13.1878
106582,82333,81335.3,118.56,915.84,172.05,13.189
82726.4,64081,61726.9,89.7,165.78,106.02,13.1902
78511,63273,59536.6,68.64,174.96,177.63,13.2144
137473,100751,96923.6,151.32,5223.42,179.49,13.219
72514.1,53010,83091.8,122.46,3451.14,229.71,13.2214
178791,126915,104374,156,227.88,266.91,13.226
99054.2,57935,88030.8,105.3,3778.38,209.25,13.226
122102,90507,90224.2,120.9,22523.9,213.9,13.2375
122457,80910,71941.7,92.04,138.24,313.41,13.241
89507.8,67631,86426.3,124.02,11325.4,224.13,13.241
98346.3,70486,58677.1,88.92,2292.3,207.39,13.241
123596,90457,88434.8,192.66,6739.74,332.94,13.2456
42651.3,38344,98769.1,22.62,84.78,-10.23,13.2479
97435.4,72268,89254.6,113.88,14826.8,64.17,13.2537
103751,81991,76808.9,74.1,16070.9,252.96,13.2572
146360,107863,88312.4,135.72,9472.68,131.13,13.2607
124487,84234,95050,109.98,9079.56,294.81,13.2618
101267,80592,84520.8,94.38,2936.52,262.26,13.2664
133212,98275,110106,123.24,12711.6,348.75,13.2815
117686,83784,123562,125.58,15574.1,233.43,13.2861
80252.9,62980,75745.8,78.78,747.9,218.55,13.2884
56887.9,43698,122882,35.88,95.58,18.6,13.2907
