"FSC-A","FSC-H","FSC-W","SSC-A","BL1-A","RL1-A","RL2-A","VL1-A","YL2-A","Time"
424110,223254,117,598042,59,68,96,24533,31,23.3359
348530,201006,112,513731,31,35,112,2572,235,23.3369
142778,77074,95,485215,28,29,30,5675,35,23.339
414636,255287,109,586654,71,63,83,2282,48,23.342
254842,145187,108,560484,-36,60,2,108,24,23.343
132415,85680,91,383320,171,103,34,5587,56,23.346
191437,110963,99,440922,-35,60,14,4668,-62,23.3471
231044,151762,98,325705,-47,43,48,-17,55,23.3511
242088,146982,105,386074,133,51,8,2844,92,23.3511
176339,98959,103,346159,99,51,21,4621,51,23.3541
101791,71117,80,295674,54,0,1,-48,-8,23.3552
237176,131931,106,340996,107,-9,-20,4254,-73,23.3582
223921,144171,102,320565,-38,-15,-95,3701,-4,23.3592
157145,88113,93,456941,48,10,47,2678,59,23.3592
180711,107031,98,524505,34,28,24,4055,-62,23.3663
338502,219985,97,288000,187,14,-2,6120,77,23.3744
169745,91722,99,524883,-51,-10,29,5801,85,23.3764
376953,227402,102,273695,161,78,46,2095,-175,23.3764
160413,92252,95,475319,26,2,38,2165,51,23.3785
134303,99856,86,194580,-40,-26,-43,2436,90,23.3805
132605,82067,96,372375,56,12,28,416,-6,23.3805
116866,84809,91,450169,59,49,77,112,17,23.3825
292737,162588,108,500098,86,67,73,4464,23,23.3866
119658,80516,84,310177,-8,0,-1,2482,-98,23.3896
246265,159046,104,281201,-18,-34,28,5171,-3,23.3997
187254,107693,100,316066,131,4,-52,3025,-55,23.4048
139336,92142,88,374656,29,75,-6,1851,-17,23.4048
159783,99921,95,355939,-1,-24,9,3803,-10,23.4078
195284,95564,103,782476,194,62,59,8386,98,23.4109
192776,105507,106,528558,92,-7,64,6912,124,23.4109
235885,139735,95,459994,122,149,54,5975,161,23.4109
236601,118828,102,693252,20,58,49,3784,133,23.4109
222326,122248,99,528001,-91,10,-44,9330,25,23.4119
306784,206095,91,331055,-57,-33,-9,-50,-10,23.4119
341168,232070,99,296580,71,114,36,6220,3,23.4129
222982,143490,98,361959,1,81,58,4491,21,23.4129
211228,133389,104,449656,89,17,-62,4183,27,23.4129
257287,179997,101,335834,78,58,19,3781,77,23.4139
236152,139627,107,360660,67,82,70,4131,76,23.4149
204032,128108,94,293900,47,46,-42,9073,-13,23.4149
152723,88963,100,388129,70,52,36,2604,-16,23.423
208389,147221,88,843791,71,74,66,8981,115,23.424
230664,129088,106,485037,59,-9,18,7920,-78,23.4271
181318,100997,106,730324,162,28,89,9451,24,23.4271
123017,67037,101,457019,88,72,36,5851,60,23.4281
151365,91895,97,401551,42,4,12,7731,-2,23.4281
264235,132165,114,431122,119,-54,-23,4955,-6,23.4281
215605,138084,104,434640,28,25,0,3557,24,23.4281
203289,125334,102,329505,3,134,-22,4417,-7,23.4291
180472,111883,100,492036,51,51,48,3176,-45,23.4291
263218,165682,106,367844,85,31,86,3901,48,23.4301
186333,107786,97,677515,87,156,58,6842,12,23.4301
333098,183995,114,426562,51,-29,50,6112,-64,23.4311
327439,171627,103,597752,18,0,23,40689,91,23.4321
175207,106361,100,342928,61,17,6,107,7159,23.4341
279757,163189,109,371202,-37,100,72,27,-19,23.4341
151137,95587,98,383198,55,-20,-62,4910,-85,23.4341
368603,223828,113,480421,126,44,18,211,488,23.4453
154276,91014,94,443779,-113,8,2,4436,-67,23.4453
174065,111580,93,311948,66,-9,-34,77,-81,23.4453
247587,184181,100,236722,-47,31,-21,4742,-22,23.4514
152071,93418,97,338735,52,58,27,3399,-26,23.4514
250149,150077,107,320706,-73,-20,-73,5472,23,23.4524
190758,131702,99,338778,68,52,33,4996,45,23.4534
200931,124652,93,356814,-14,13,-26,4269,-1,23.4544
237029,174382,95,371681,41,117,122,881,17,23.4554
208525,119384,95,328157,139,39,-24,4864,51,23.4554
326377,169680,116,470016,-9,-18,20,250,-74,23.4574
132319,84021,92,458080,-6,-41,44,3901,19,23.4584
273981,130500,119,757997,-59,30,39,-58,-31,23.4605
266840,193361,101,224554,43,25,15,3752,72,23.4686
330681,166773,115,719309,88,50,75,10520,142,23.4716
120836,96141,56,278612,37,54,3,3046,26,23.4787
201406,125885,87,308947,0,67,172,5533,175,23.4787
158492,88968,95,413126,72,91,75,220,6940,23.4787
222435,139437,104,329818,188,86,86,11107,51,23.4817
322122,191575,109,453220,108,111,105,7868,87,23.4817
192304,103088,100,517664,-12,72,30,9028,51,23.4817
245080,173637,100,356855,55,-68,9,3535,-30,23.4817
210454,130861,103,362188,63,-11,57,-50,42,23.4827
145338,99935,85,332341,-30,66,-10,4884,121,23.4827
172500,84792,107,664004,22,52,-18,4622,62,23.4838
183465,104379,104,494525,182,111,109,15682,-24,23.4858
221332,162175,86,209301,30,82,1,2779,-9,23.4858
261374,155941,100,387592,115,-49,43,4225,-4,23.4858
154323,105727,89,276853,20,-13,-23,3948,20,23.4888
202205,106852,106,480298,194,54,65,5058,41,23.4888
361354,206998,103,462511,58,68,-15,5920,-10,23.4888
393200,234168,112,399840,174,164,22,6106,61,23.4888
113114,67030,87,645557,63,86,71,3851,-43,23.4898
338123,185824,108,516545,97,11,-31,5307,68,23.4898
201641,107402,104,527544,18,72,35,3560,80,23.4909
259381,139668,109,545122,62,124,34,10728,82,23.4909
400104,224728,114,380968,13,42,43,6228,58,23.4929
260724,171699,96,205402,56,13,85,3553,-76,23.4959
319671,217262,105,443063,-45,53,54,149,23,23.503
162278,90328,94,378666,56,-19,-8,6075,52,23.503
249123,131805,116,625910,124,88,53,11949,97,23.503
161582,97939,103,432985,-167,147,57,51,7798,23.5091
297058,184961,95,491821,88,81,-11,7740,25,23.5141
128240,91833,83,339854,80,28,-34,-40,-10,23.5141
215397,131124,92,476314,105,30,45,5438,-54,23.5141
195932,137702,96,548634,31,56,55,6285,-12,23.5141
102101,67892,82,452660,81,13,10,3604,65,23.5141
217756,123514,109,491612,54,-9,59,5638,19,23.5152
214892,138403,99,344180,40,51,49,5234,63,23.5162
151314,98530,91,275968,-60,67,15,68,115,23.5162
148571,90149,99,521368,110,63,-21,4443,28,23.5182
113264,74793,91,273315,78,-11,-22,2620,35,23.5202
199945,118211,100,487155,73,46,7,8182,17,23.5202
232605,137056,109,524636,22,0,31,4337,192,23.5212
206950,118751,106,482977,137,-19,18,4015,-62,23.5222
348622,201751,104,678383,182,166,280,11103,143,23.5233
193699,134284,94,289882,-25,-71,0,3681,-8,23.5233
250320,136137,107,558583,66,22,20,7478,116,23.5283
420543,247800,112,453649,1,10,99,13707,67,23.5374
204282,117685,105,399574,71,7,50,7137,74,23.5384
206857,165058,88,166174,17,32,-40,2665,29,23.5395
283665,151931,106,408795,-60,41,90,13650,77,23.5405
267519,146436,100,640813,-17,47,109,7409,27,23.5405
193089,133150,90,449294,26,-8,-4,4267,12,23.5415
248258,181006,89,216182,-13,3,-22,3306,-33,23.5435
257919,153796,103,416577,48,-11,102,4667,62,23.5445
209202,113018,99,600872,103,73,5,5214,63,23.5455
109706,75595,87,381954,66,-31,55,3484,-15,23.5486
124293,81866,85,400353,77,9,-18,3271,-62,23.5516
246669,147270,107,520192,-23,86,50,6617,57,23.5526
186501,106644,99,558190,113,30,56,7820,52,23.5567
271492,160789,109,572773,-47,67,13,3604,23,23.5607
259692,157188,105,431781,4,95,33,8549,33,23.5607
118824,82597,88,331237,119,-26,1,126,-42,23.5627
180257,111095,94,379574,67,-24,79,33,119,23.5627
191199,106140,104,477026,128,90,-42,3813,-19,23.5627
280443,151541,106,415771,74,51,32,6247,14,23.5648
134477,72934,102,633816,72,22,33,5207,-36,23.5658
144098,86387,98,356362,106,39,1,3739,57,23.5698
289131,152365,105,707306,99,34,103,209,46,23.5698
217586,147102,101,316476,20,7,-12,3692,-46,23.5708
212673,141766,99,321341,-42,-23,-41,4571,19,23.5708
143614,90636,88,270924,-9,-29,51,2921,44,23.5708
148104,76844,102,397194,75,-10,38,4531,-14,23.5719
205720,122832,106,734798,-61,24,23,5859,-13,23.5739
273813,144820,110,394415,78,44,24,8995,127,23.5769
119118,68257,90,506680,60,-1,62,4947,-52,23.58
230621,147280,104,371854,-73,57,2,4213,-3,23.581
174756,88798,102,537306,25,64,37,6174,80,23.585
124351,79116,86,473621,116,-12,8,4721,86,23.585
309936,179375,107,395066,51,100,-11,4658,-22,23.586
368885,215405,113,469835,140,51,41,8914,46,23.586
251485,154055,106,396180,74,56,65,4686,-32,23.5881
197909,123489,102,402418,21,21,54,4322,-13,23.5881
227420,131894,99,346696,21,-14,161,5388,132,23.5881
116943,68371,88,433551,79,38,47,3713,-61,23.5881
302099,160902,103,703642,180,-31,-22,6777,120,23.5891
141041,86403,93,617316,64,62,73,7306,26,23.5901
151417,87401,100,460670,10,19,94,3570,46,23.5982
154758,103618,97,299854,5,23,10,6946,85,23.6002
328454,218261,106,294345,22,53,35,4215,21,23.6022
305105,215327,103,230039,-25,57,13,4436,24,23.6033
282157,168297,104,717116,131,95,80,16705,147,23.6033
308506,204176,100,219818,-67,44,24,4353,142,23.6043
193701,113180,101,362489,87,-10,10,4380,43,23.6063
222539,134469,99,321625,58,9,112,7550,103,23.6073
152087,95593,92,270512,15,56,61,2394,-15,23.6073
183244,109669,93,355876,-9,-21,97,3647,-7,23.6083
143887,76047,104,580787,145,1,-15,7283,-13,23.6093
185686,117858,102,418115,54,39,101,8736,-24,23.6093
247265,153896,103,546725,95,47,97,8264,98,23.6103
209510,106357,108,444012,185,48,19,832,36,23.6164
194900,102684,105,557956,12,43,54,5274,-13,23.6174
207870,121531,107,614620,-24,49,46,8548,68,23.6215
151919,96339,99,591044,8,57,-60,3786,39,23.6235
430643,248238,117,468535,58,-20,26,7299,47,23.6245
189770,104616,104,482343,64,7,41,6255,91,23.6245
212122,130609,99,380833,-65,41,-9,3010,84,23.6245
154374,103478,87,268799,14,8,-51,2781,-19,23.6245
169825,83190,93,359877,-10,-4,3,7786,81,23.6245
119972,83708,84,312550,-21,19,39,5379,132,23.6245
250783,131719,96,590279,43,-68,138,4447,67,23.6245
214094,118777,106,492262,6,26,31,4187,170,23.6265
150906,93393,97,442164,79,-14,-3,7031,19,23.6265
218058,141968,101,288734,-30,59,-77,4980,-51,23.6296
268503,178383,103,325404,-6,51,39,5490,101,23.6336
264675,154668,110,418433,54,23,29,90,38,23.6367
241434,177558,99,147948,-8,-31,28,102,23,23.6367
247423,172573,99,225757,121,103,53,99,-23,23.6387
130365,89258,89,367072,-22,39,-34,4305,-119,23.6387
163221,82138,105,621819,54,14,65,8179,-2,23.6397
169563,109548,93,222698,25,-3,-7,4748,-30,23.6407
145586,100472,95,372494,43,48,105,2267,68,23.6407
286416,153244,119,458819,19,45,12,7366,-33,23.6427
292305,213633,92,283971,-29,21,-29,3313,48,23.6427
282918,166132,109,373447,92,71,-37,3564,69,23.6448
250984,133323,109,773729,27,106,25,7246,1,23.6458
269889,158439,98,392082,35,59,43,9889,-66,23.6529
216395,157585,97,245131,-49,-71,-1,3738,96,23.6539
231761,113765,112,661395,42,85,2,5947,96,23.667
188251,108439,97,435080,169,-52,-9,5278,-161,23.6691
228638,130592,94,298696,24,54,31,4993,74,23.6691
175755,94741,98,436003,65,2,64,4504,55,23.6691
97935,65522,83,339081,41,56,36,3612,22,23.6812
151318,82725,100,505309,106,125,19,5424,30,23.6812
152009,100802,86,319888,-17,0,3,3056,24,23.6822
162458,93927,96,526144,129,5,29,4561,48,23.6863
271097,182100,102,344821,20,72,17,115,57,23.6873
366648,211327,107,450481,38,32,23,9033,119,23.6873
207879,120827,94,578067,-30,47,-13,4732,96,23.6903
234597,140952,94,504622,104,51,54,5386,36,23.6914
207731,125958,94,385995,36,19,21,4810,36,23.6914
169395,107993,99,390791,102,-25,15,6668,114,23.6914
190064,98945,105,289832,25,50,41,85,-6,23.6914
206729,127101,102,411075,233,82,80,6981,61,23.6924
336484,206924,100,540948,122,35,64,9258,76,23.6934
325271,198493,111,350053,92,35,92,6518,211,23.6934
361938,224266,110,368305,82,21,16,6767,30,23.6944
102304,71304,78,380392,-20,106,10,3654,26,23.6944
167321,100794,73,375143,48,0,31,4413,84,23.6944
90272,78861,51,216832,30,-9,-16,2801,34,23.6944
274568,201386,88,183897,25,-83,6,3727,26,23.6944
343521,205697,107,683824,-7,39,-23,5977,51,23.6954
233116,149704,102,270620,46,-64,11,92,78,23.6954
185417,119203,100,300904,8,1,-30,3054,6,23.6954
292002,178799,108,450692,145,65,27,8429,19,23.6954
176926,108752,102,377578,-29,38,37,4494,-13,23.6954
232696,131337,106,435111,-15,59,43,212,38,23.6964
248849,140057,107,654142,176,90,38,10882,-16,23.6964
202830,154004,89,164384,9,37,18,3389,-71,23.6974
264847,157970,108,455373,69,56,21,-42,64,23.6974
149132,81808,101,410055,182,30,54,3830,-3,23.6974
256778,143931,106,556626,75,77,147,5929,165,23.6984
152343,92908,98,277966,53,97,38,3732,0,23.6995
133741,84468,95,283077,33,41,26,2772,-36,23.6995
285452,188672,99,267287,125,-45,12,4711,-57,23.7035
276037,146536,114,627386,86,87,92,5677,26,23.7055
127651,75773,91,387557,36,27,-5,2416,17,23.7096
337978,193366,102,472049,223,133,163,7505,-4,23.7126
164807,105881,98,440196,151,48,50,4123,56,23.7126
156500,114763,77,183491,-50,71,35,2324,72,23.7126
209252,135636,87,433082,58,12,-30,10135,-1,23.7136
118026,81524,87,253207,-10,53,-8,2670,19,23.7167
182966,121476,99,363179,-52,94,51,661,-18,23.7248
132340,83388,82,474673,-34,42,40,5634,92,23.741
264191,196732,89,186130,28,36,37,5316,9,23.744
153513,96882,97,675799,0,69,-10,1695,151,23.745
301989,202224,109,534850,96,61,34,6693,-3,23.745
261326,187042,94,393049,-56,44,23,6480,51,23.747
356419,235653,98,496665,-10,58,98,16017,-7,23.7481
137504,69309,104,341556,40,-3,46,4465,51,23.7491
337875,214270,98,402910,-24,-4,2,-47,54,23.7511
159893,128394,92,160895,40,-22,-21,39,-11,23.7551
257707,109250,119,521913,-19,-41,-56,7399,-13,23.7572
234394,127790,96,620097,-3,16,50,6275,5,23.7572
270258,192022,79,423864,83,45,-11,4349,126,23.7572
219959,138670,105,394231,75,42,51,7850,-4,23.7582
109784,64171,95,397588,78,-43,20,3044,2,23.7592
252196,157874,105,345149,-16,29,54,2417,17,23.7602
182895,119963,93,440816,-51,44,31,6260,-91,23.7713
292679,189310,97,328489,63,14,62,66,30,23.7713
247434,151420,98,368441,161,48,28,8161,115,23.7744
286017,161661,113,762613,52,97,72,5871,128,23.7754
146503,99936,94,509690,13,32,53,5710,27,23.7764
147987,85189,92,264888,25,-61,44,5496,99,23.7774
262554,137572,104,656252,-24,97,7,13392,123,23.7774
135162,70183,101,332613,-1,20,-7,2086,36,23.7774
209059,158994,97,254335,45,16,42,4467,-92,23.7805
158394,95421,89,289707,117,-43,1,4779,43,23.7815
165111,121121,95,212351,22,16,20,3577,39,23.7835
334102,169287,116,682729,-14,30,16,13825,122,23.7835
202881,114485,106,415587,30,2,94,-48,4157,23.7835
192411,113439,104,579027,116,64,59,3978,77,23.7845
302267,156698,108,645821,40,-33,97,23416,7,23.7845
310404,217680,94,247225,196,45,6,223,190,23.7855
191904,133717,91,356556,-17,54,13,8579,158,23.7896
257632,138330,101,752880,216,137,62,16935,31,23.7957
205520,126456,102,364026,61,10,17,5749,73,23.7957
204240,115921,95,529895,36,42,78,5140,-5,23.7967
245276,146747,98,391729,39,46,66,5869,7,23.7967
150184,90698,99,349287,73,-2,26,2914,-14,23.7977
207594,126637,103,371830,27,-12,27,3853,28,23.7987
146482,83670,95,586834,136,73,36,7984,-26,23.7997
165715,112146,98,664535,96,8,75,5316,60,23.8048
115209,75782,82,262715,-40,-50,14,3666,31,23.8048
203658,132794,86,286850,-16,28,67,3300,28,23.8088
112711,62931,92,427997,63,-6,39,2518,81,23.8119
136770,85779,93,293327,94,-4,-6,3348,-23,23.8149
119690,72010,91,493683,-49,50,-2,3577,95,23.821
117220,78585,81,277053,-38,55,-55,2993,-78,23.826
232623,162893,91,240838,-55,16,13,5596,63,23.8301
201678,95223,110,344036,115,-8,115,4609,48,23.8301
141705,89350,96,349708,37,6,38,3861,57,23.8392
188251,110206,103,591018,131,13,-10,10300,35,23.8392
307591,190788,101,405371,41,13,-7,4929,-41,23.8392
265714,149780,111,635933,127,30,-6,722,39,23.8412
175478,114770,93,300001,1,92,66,5270,0,23.8412
136212,89973,95,256993,78,6,47,3499,4,23.8412
127585,84852,85,268422,43,7,58,2627,14,23.8412
142432,87792,97,343409,-72,-17,-57,3668,26,23.8422
173610,101520,103,471321,94,52,55,6180,-3,23.8453
268616,174305,101,339623,51,102,109,5218,14,23.8453
354770,208009,104,417840,-18,56,43,5089,98,23.8463
258808,156176,97,760108,118,105,47,12462,44,23.8483
164932,109110,98,311140,3,65,41,4050,-47,23.8493
261726,199256,98,213905,-7,75,-12,1778,-13,23.8503
146611,98544,86,363254,80,84,-39,3485,103,23.8503
195246,108330,103,713676,91,-25,61,6573,84,23.8513
185712,123945,100,305138,78,94,66,-72,82,23.8524
182342,128149,93,227413,24,30,-66,172,-53,23.8524
149526,96356,94,308860,71,49,14,2853,44,23.8524
253925,152876,97,463317,99,38,19,7882,109,23.8554
373198,210403,107,618625,84,57,84,11591,51,23.8574
185799,103861,106,504378,28,-7,-30,7705,50,23.8584
142499,94380,86,265167,21,38,47,4209,26,23.8584
306013,188565,108,271974,88,57,32,5610,-16,23.8584
168239,104122,94,300520,-103,4,20,4807,6,23.8605
244636,183059,97,200572,26,-3,55,3264,56,23.8605
251053,161773,99,250823,21,73,-5,5014,32,23.8615
125159,74615,90,336924,-3,-32,-12,5398,46,23.8615
146032,81327,106,508880,114,36,31,7100,35,23.8625
232596,144529,96,267993,111,42,20,125,15,23.8655
215079,129840,97,245192,-70,-10,-83,5244,-6,23.8665
254826,157108,106,446883,48,54,89,8596,-39,23.8665
284234,183846,105,322289,-61,-12,0,5674,13,23.8665
243114,166986,92,300234,57,-10,-21,6815,30,23.8686
299116,184545,102,268489,48,26,28,3272,40,23.8686
203459,148804,93,186976,-105,-1,54,116,4804,23.8686
226762,94864,121,672298,81,-38,28,2281,-25,23.8696
159049,86931,97,578950,163,89,40,6151,48,23.8726
232436,150115,98,441961,-33,29,20,5530,47,23.8756
188806,110454,102,334447,-25,-22,4,3875,-10,23.8756
170607,94019,102,373668,29,-11,34,3631,53,23.8767
190041,98430,109,297453,-18,24,-12,3485,-137,23.8777
193415,101237,114,324455,52,-57,-44,4854,4,23.8797
123659,77623,94,308693,42,58,-32,2799,-21,23.8797
333802,200468,110,503399,122,51,60,142,1,23.8797
158011,101618,98,239681,21,18,-4,3679,55,23.8817
214292,120654,107,505981,-1,60,-31,7652,80,23.8939
224949,126875,122,725769,112,-10,66,7074,51,23.8959
368693,231237,111,291948,21,-4,-17,9374,-7,23.902
231152,133878,107,464274,124,110,40,5558,22,23.904
129002,82488,92,326542,49,97,57,2453,93,23.904
116712,65178,91,525384,97,-64,98,4491,-46,23.904
240065,171882,100,199648,43,-21,1,3036,80,23.906
144062,98781,73,316445,29,67,-23,2927,-54,23.907
217044,108876,105,513611,-27,89,74,9091,2,23.9091
190504,98646,107,456998,54,39,-29,97,1,23.9101
209953,110854,105,533132,104,6,25,5627,-78,23.9101
262702,139898,108,396035,48,-41,40,5537,1,23.9101
342826,177010,107,583318,194,37,28,13805,123,23.9101
274061,144839,102,510976,-111,58,-12,5861,78,23.9101
193945,132469,87,235718,81,41,-42,4402,118,23.9121
278070,159326,112,647239,27,50,83,5103,72,23.9131
288486,183619,101,540532,105,13,5,6871,12,23.9141
205845,123145,104,369202,-20,34,56,5372,28,23.9151
342908,223487,100,268666,-28,12,8,125,53,23.9151
271581,146306,106,668078,-10,9,69,7520,22,23.9151
242704,113568,106,715476,-35,17,45,9176,64,23.9151
268967,175574,96,222948,93,-6,-11,-14,-23,23.9182
311578,165161,128,652759,162,43,83,4308,94,23.9192
198432,86305,105,739873,82,36,56,15203,85,23.9222
245533,186704,89,187341,53,-46,51,3655,29,23.9232
192912,105021,106,537969,12,40,78,4905,70,23.9232
183282,123792,88,366366,-170,-20,-111,4722,61,23.9232
252557,141340,109,528169,11,-3,46,6462,38,23.9232
208574,95589,118,579452,190,103,127,6631,60,23.9263
288145,176972,98,511561,3,-33,70,5790,-63,23.9273
217095,128932,103,288395,23,13,51,4008,103,23.9273
145379,61822,107,532039,75,-24,65,4874,47,23.9303
224869,133542,109,624529,107,56,43,125,8535,23.9354
183115,120469,99,253480,131,-32,14,2830,-41,23.9455
289055,196165,104,223918,38,18,30,2907,42,23.9496
139154,96892,85,342093,39,61,-25,4351,37,23.9506
284332,215628,90,184677,26,-6,0,2972,-75,23.9506
175393,120739,88,198737,92,-42,-48,-56,-59,23.9516
252068,129682,100,623786,28,39,4,5577,56,23.9516
243046,142774,97,874721,82,79,68,9465,69,23.9526
118632,71276,95,320758,94,-4,2,3883,19,23.9526
183847,131628,97,241709,-24,4,33,2753,36,23.9546
286411,159284,109,508905,-33,99,4,5408,50,23.9617
141311,60246,106,610255,22,91,16,5904,36,23.9648
292589,164959,104,499993,104,57,57,7522,24,23.9658
188410,137041,83,332330,31,-83,-40,11907,19,23.9678
290927,160706,103,368586,72,52,35,96,87,23.9688
184213,101313,98,495987,44,65,98,5272,76,23.9729
324659,186704,110,568199,179,170,136,6122,163,23.9769
111446,84140,85,532277,71,70,27,5450,7,23.9769
250284,128533,112,672520,145,150,86,15785,-3,23.9779
258196,165771,104,305662,-20,27,53,3011,-49,23.9779
164061,98981,99,273371,30,57,60,22,3602,23.9779
285597,170771,105,517613,99,119,-55,208,56,23.9789
328109,184736,112,466842,93,8,50,8430,37,23.9799
236598,142216,100,555077,28,-55,28,4825,32,23.985
263542,156135,106,333552,47,63,25,4959,-8,23.986
176490,101133,103,549647,22,45,62,7380,-22,23.986
149347,82133,101,443566,41,-10,-4,3931,36,23.987
270078,178732,97,241863,33,-36,68,4598,-48,23.9901
205752,133548,103,398358,201,13,71,206,5287,23.9931
189460,123400,91,243373,35,-5,15,3369,11,23.9941
241100,142599,106,569523,148,91,42,6265,21,23.9941
176704,114801,94,352729,27,84,-13,4427,50,24.0022
135185,72690,97,316799,70,37,10,4247,93,24.0053
286581,152914,111,522374,-27,19,-33,5920,53,24.0063
325413,206830,107,306459,15,13,16,5492,2,24.0073
240260,162364,95,275472,17,7,26,63,23,24.0073
265981,192452,102,193796,-21,12,86,2838,102,24.0073
177799,112401,100,270792,-34,7,36,4636,-76,24.0073
265944,117491,114,718947,32,47,57,12761,91,24.0083
164395,104014,96,419292,79,-14,-20,84,104,24.0083
253229,163521,105,365250,57,49,-28,582,102,24.0083
191712,115578,97,228014,26,-6,-15,3798,50,24.0083
167818,115269,97,291199,178,39,-39,4278,40,24.0154
266214,191466,88,320410,11,83,18,7183,-13,24.0154
124763,82951,86,477824,138,25,28,3866,44,24.0154
276428,167733,99,425932,123,33,-9,6460,10,24.0154
182785,117827,93,323684,83,0,-28,3578,31,24.0154
191168,111553,104,556505,45,-1,49,5066,27,24.0164
424141,236195,117,316779,-8,13,84,7815,90,24.0164
149060,92369,89,292657,43,-36,5,2661,32,24.0205
183764,116429,101,618383,13,38,114,6561,-67,24.0205
259522,163925,105,521479,105,87,18,6032,-55,24.0205
159373,97991,93,515326,68,-38,9,5219,49,24.0215
162161,105694,85,327045,188,-89,33,4505,39,24.0225
271739,145590,110,457146,35,66,85,6540,-111,24.0235
318987,188956,102,474352,61,-9,-22,9679,45,24.0235
146316,76769,102,539052,51,70,-5,4548,-117,24.0235
197746,125890,95,528888,22,-47,-8,12465,55,24.0235
182149,112956,92,429226,-9,-20,10,271,-31,24.0255
159700,77123,105,621899,37,64,11,8097,-101,24.0286
360170,216813,112,502174,36,60,72,115,-19,24.0296
129016,80323,96,575710,-13,134,4,7703,67,24.0316
157704,105198,88,310520,-62,42,-13,2218,3,24.0326
156985,82141,103,421442,62,26,23,3367,33,24.0336
306283,179401,102,320896,108,0,17,3857,-9,24.0508
337675,186989,107,232218,28,23,-19,4728,-17,24.0508
124075,79208,87,568877,-58,82,54,12203,53,24.0508
152568,111185,86,364294,-22,2,-35,2946,14,24.0508
351951,198541,109,532593,-88,44,-14,13804,106,24.0508
273510,152654,108,345740,147,27,6,3455,67,24.0539
228532,159377,91,189596,75,76,-71,4429,-8,24.0559
118281,76859,84,348792,85,62,36,6880,130,24.0559
275827,123913,110,755521,40,15,13,3022,49,24.0569
284233,179366,98,364307,-61,1,108,4912,28,24.0569
183658,100142,108,430814,6,40,10,3682,114,24.061
150581,95455,89,302244,12,70,42,-39,93,24.061
295127,177773,101,346018,42,18,82,3493,39,24.063
263181,191548,92,169367,17,15,-26,10477,-26,24.063
412691,242193,118,287873,42,95,-38,6351,-1,24.064
245830,153067,95,516455,7,-20,65,8870,-20,24.065
213593,112094,107,505677,71,53,41,3746,6,24.067
236123,123915,104,535815,116,87,-10,6058,55,24.067
107095,70721,82,369858,57,-33,72,4827,88,24.068
126992,72170,98,514917,103,77,72,6943,86,24.0721
194900,96945,107,587265,95,87,-23,6654,-79,24.0731
227617,122001,109,567853,93,105,68,6826,6,24.0741
170235,104282,98,437817,74,5,-17,3924,-31,24.0741
243245,187751,85,210666,-18,47,-27,4063,59,24.0751
334844,224792,108,367403,103,88,10,22424,34,24.0832
248270,153689,97,364199,-14,43,27,5316,-13,24.0893
240120,143138,94,436306,48,49,-17,7087,107,24.0903
181340,106068,103,411739,146,41,131,4684,7,24.0903
232110,147583,93,487395,34,105,29,133,88,24.0903
232106,175530,98,196566,-59,8,15,38,47,24.0913
211387,88239,121,715764,25,59,85,4485,112,24.0924
309833,162082,125,647827,54,100,-32,6315,159,24.0924
204807,117830,94,660089,36,35,69,9183,21,24.0924
302146,159353,110,503385,3,43,2,6070,-10,24.0924
184565,111058,103,472794,84,105,41,3414,-38,24.0934
134206,79062,98,327716,61,-20,15,4308,95,24.0934
199054,97528,108,678441,71,5,2,8892,62,24.0944
96815,61878,81,333774,15,-9,-16,4123,-82,24.0944
198832,116375,104,288240,67,-22,-19,2671,-37,24.0944
225216,135910,105,352414,-21,26,-34,3758,84,24.0944
240891,143327,97,417982,147,-17,46,6851,-39,24.0944
203501,110298,95,457248,212,4,80,4041,51,24.0944
415227,239913,107,256680,42,-3,2,7229,-2,24.0984
188635,149495,84,96991,-81,41,27,1893,-39,24.0994
149249,84025,101,438791,-85,18,-34,3537,-25,24.1005
236938,156572,100,373560,-59,-43,-14,6858,-39,24.1005
185946,130865,88,315512,-137,12,-50,2786,88,24.1015
177553,100902,103,448222,36,53,28,4440,45,24.1055
220976,136987,104,270034,-43,-81,-9,4693,95,24.1096
417328,241483,114,352254,108,26,4,224,119,24.1106
247960,162435,102,283418,73,75,6,94,-62,24.1207
178624,119449,92,475793,1,3,-33,6201,97,24.1227
299840,166719,109,546680,-29,103,-94,147,-42,24.1237
106123,75083,74,292100,-11,22,47,1332,-23,24.1237
170001,111705,99,319277,-65,67,-21,8455,96,24.1248
208228,113045,105,646367,57,64,10,6498,-8,24.1268
362464,197360,113,620926,84,82,76,15216,35,24.1278
195829,99809,105,640385,34,10,93,6399,69,24.1288
282111,156624,105,575096,87,-36,108,5555,13,24.1308
131711,80895,90,368154,63,26,31,1949,-49,24.1359
229606,146299,98,466006,14,60,10,4384,46,24.141
283802,199182,90,217695,23,7,-4,4591,-67,24.142
343654,185947,101,641222,223,71,93,10891,213,24.144
290115,197485,104,277027,22,50,-96,4355,13,24.145
281862,207572,99,276354,-46,-34,-8,5715,-39,24.147
202088,109458,105,400169,71,22,22,4813,78,24.147
155626,99244,88,366311,127,-48,-4,3086,-53,24.147
369802,215281,113,458347,152,90,22,10122,32,24.147
262714,189832,91,204488,17,21,17,2930,50,24.147
