"FSC-A","FSC-H","FSC-W","SSC-A","BL1-A","RL1-A","RL2-A","VL1-A","YL2-A","Time"
219802,128536,99,615735,62,24,44,5271,25,25.0194
172636,110417,97,650457,133,58,8,6787,-17,25.0265
410366,221043,111,524574,80,109,61,6908,54,25.0275
114511,61013,97,263152,-69,33,13,942,-17,25.0316
369276,219997,106,402391,19,55,-7,11965,95,25.0316
225333,140915,97,362505,-26,41,10,1831,-42,25.0326
291737,197981,103,220431,69,9,36,4557,28,25.0326
214706,132488,102,407386,94,54,-14,27,-56,25.0457
354245,210079,110,398817,74,47,106,8368,-12,25.0457
223715,108523,116,554515,180,19,22,6174,93,25.0468
127631,77466,96,363090,82,18,42,4091,84,25.068
221542,143566,102,292316,107,15,74,3119,35,25.068
287674,184120,107,425812,51,5,83,3121,37,25.069
183350,103386,103,557267,61,37,81,4659,-2,25.0721
139322,85189,87,380133,-59,39,16,4513,64,25.0923
199172,128109,95,350227,-10,33,0,4414,-27,25.0923
240696,138652,101,437665,139,21,1,4436,-22,25.0923
246072,160515,104,277214,44,10,10,3980,-26,25.0964
315102,205120,97,309312,50,36,40,3880,35,25.0994
226136,154829,101,266969,-85,-74,86,4346,93,25.1045
258308,182937,96,209490,-7,78,-21,6411,123,25.1045
278158,177177,105,292132,28,2,-3,4657,-18,25.1085
212371,133641,107,463972,1290,131,79,135,11695,25.1187
175640,91705,102,452982,-59,-10,43,3749,-39,25.1237
296950,142800,122,209443,-38,-16,-9,2863,140,25.1247
143742,96701,90,319626,-42,95,-37,4536,24,25.1257
192037,105791,105,439707,93,112,28,4819,87,25.1278
180430,93417,100,695816,49,-18,9,197,29,25.1318
346807,215199,106,270636,43,51,16,3774,95,25.1359
185699,101270,101,509982,1240,141,98,68,12050,25.1399
303799,202396,106,305801,-59,9,15,5627,-18,25.145
152212,76727,102,358442,78,-1,5,119,69,25.147
178527,113389,100,300561,2,36,9,3041,-43,25.147
96984,81094,78,412854,76,46,28,164,24,25.148
212951,145394,91,343813,22,46,-14,6625,-34,25.1511
383716,236417,111,761483,175,32,20,6399,57,25.1541
155474,91788,92,368839,-63,-41,-45,4012,-40,25.1541
165537,96487,101,291114,30,30,134,3831,68,25.1551
169372,125886,93,229274,-10,-12,22,1617,-27,25.1551
208028,111785,99,549789,-39,32,14,4348,108,25.1602
155681,80804,96,564557,111,-26,-26,2909,81,25.1602
277529,194376,103,286663,31,57,-31,124,25,25.1622
105752,69702,84,490802,56,22,24,3629,-10,25.1673
186343,111672,105,592777,-2,104,62,5379,65,25.1693
269305,156542,101,533872,39,27,69,8987,67,25.1733
160567,109905,84,270197,93,-21,-2,-28,20,25.1774
321594,216360,106,297568,142,90,29,4157,65,25.1784
153005,103834,90,352309,83,16,4,45,-6,25.1804
289809,178166,107,411837,115,93,100,6145,135,25.1825
182061,106618,99,382639,51,92,-28,4355,47,25.1845
153472,93163,93,450535,16,-18,-40,5860,-49,25.1855
154395,101317,87,374904,7,-20,7,2254,68,25.1865
236117,157777,93,323933,-4,102,-4,5313,65,25.1875
220507,133591,103,438114,56,-2,21,6703,75,25.1885
181195,110146,94,341673,-3,3,2,227,-119,25.1926
137889,71938,98,454738,-139,2,64,4136,24,25.1926
107310,58876,88,222022,66,92,6,784,-24,25.1987
190601,129109,88,280550,164,14,35,7208,-23,25.1987
337282,213243,110,325571,88,13,33,6238,-12,25.1997
257352,144957,110,431305,49,61,13,6999,-56,25.2321
160886,108641,89,348970,61,14,-30,3841,6,25.2321
321605,194554,110,424464,44,-15,49,6436,-4,25.2321
216193,125756,100,444967,33,6,-24,7600,-56,25.2321
395293,239006,102,247652,37,-23,32,7369,-8,25.2351
239825,145056,107,567471,39,27,-26,13,52,25.2412
194540,129161,89,288962,30,6,-21,4346,15,25.2412
235363,107809,109,665793,95,68,61,7579,9,25.2422
229140,156047,95,189124,-129,57,-15,5013,33,25.2432
159043,82923,96,548169,10,6,47,5163,188,25.2442
311599,233619,94,236440,-14,-8,62,7277,4,25.2463
198564,118789,104,340815,-48,40,7,4420,-26,25.2483
217376,132592,104,512622,19,47,26,5622,37,25.2483
363068,244881,97,307626,70,12,63,5001,23,25.2574
125877,80680,91,247115,-5,-10,-67,3206,128,25.2574
264105,152752,98,558684,226,105,3,9152,79,25.2675
239790,178394,98,128208,20,11,-20,4382,167,25.2685
240359,135342,108,546423,-144,-9,39,5330,106,25.2685
265012,159774,104,303899,15,50,28,2900,87,25.2817
172213,118770,86,278642,50,18,-2,6049,-90,25.2817
262904,188907,101,191545,-4,33,51,-23,-9,25.2847
253937,186160,99,144470,6,38,7,4095,-15,25.2888
262477,150099,109,510333,9,7,58,4733,73,25.2888
265338,151988,106,489394,38,35,72,4744,131,25.2918
193228,121925,103,460774,133,3,17,11131,-7,25.2928
136098,90805,85,373935,17,60,54,4436,59,25.3009
251739,175299,88,176500,76,142,27,5017,-46,25.3161
302793,210163,90,230934,-56,62,-36,3193,38,25.3172
135754,81841,71,491750,-9,55,29,6139,62,25.3172
205155,113776,103,626037,94,-7,25,6108,-74,25.3222
179188,117339,94,348265,-52,-56,16,4471,-10,25.3455
209001,99662,112,428623,-21,50,67,8231,-47,25.3465
169798,111318,98,354732,37,-24,36,3580,-15,25.3475
138320,72496,102,414697,65,40,37,6720,-43,25.3485
188563,102414,102,339324,63,13,83,4583,-93,25.3485
189508,126567,94,341568,69,126,-9,3118,58,25.3496
188553,114230,91,308277,-78,43,16,1983,6,25.3637
288651,203443,94,254476,-7,-9,-25,3627,53,25.3637
115851,66661,96,193386,49,-1,9,2271,12,25.3658
262594,127869,108,711560,102,-10,101,3017,68,25.3688
185521,97387,106,615884,-91,52,-32,5583,35,25.3688
168381,100543,99,437566,40,18,32,97,142,25.3718
241935,147527,106,599793,112,63,90,16479,121,25.3749
294851,191560,102,639204,-27,4,7,7734,28,25.3769
203085,143428,98,214026,26,33,-35,6213,18,25.3789
368831,236106,102,320869,17,110,58,5742,54,25.385
380048,244194,110,208897,68,41,35,7305,38,25.3921
225685,121867,108,528567,30,60,19,6848,44,25.4053
146103,81516,97,481323,30,36,14,5613,56,25.4063
250916,150034,101,470837,746,114,79,-1,8747,25.4083
225909,163185,91,170190,20,44,23,1722,23,25.4113
223078,137498,95,392250,58,-51,49,6662,12,25.4174
261351,186366,88,275603,-42,14,41,3109,16,25.4174
268705,192435,92,254568,-4,63,42,5209,16,25.4174
204399,142874,89,251450,148,-88,40,3895,8,25.4184
216879,132598,96,394278,53,24,-40,4156,17,25.4225
287101,145643,113,642770,78,95,37,9038,86,25.4265
178300,113418,94,260853,-86,109,-26,2284,-70,25.4265
177227,95157,103,448928,12,-8,88,5078,-11,25.4286
289104,201769,101,288571,-23,-10,-1,3374,20,25.4286
186203,128368,96,300305,-29,-74,59,2392,24,25.4286
248597,141053,96,575062,18,-21,-23,5008,54,25.4286
190743,129331,100,330913,52,47,37,2724,126,25.4397
208405,122089,106,571820,84,58,4,5799,92,25.4397
230361,144836,103,352312,175,28,89,5093,-43,25.4407
197837,152737,89,237579,44,41,27,3955,13,25.4417
165324,100339,95,303881,2,-18,-1,3967,-34,25.4468
238217,133422,108,519188,45,-71,41,8993,-41,25.4468
197557,126903,102,367081,87,65,49,2162,61,25.4478
165805,136253,87,156007,-44,50,9,2237,47,25.4488
258803,140700,104,595973,45,18,1,56,74,25.4782
142536,86851,90,401845,50,20,-22,-7,26,25.4782
272698,170542,106,308329,21,-30,58,6103,57,25.4792
173720,107377,94,508904,-20,-4,-27,7227,-16,25.4792
132121,93975,88,259364,47,10,7,51,17,25.4843
221658,146636,97,506314,101,36,110,3825,42,25.4863
293130,172317,102,487179,-56,113,38,11968,24,25.4863
113586,77293,82,533732,73,78,69,1154,39,25.4873
206735,120290,100,417929,37,65,-40,1928,-17,25.4893
380314,197975,116,731635,5,59,105,11417,31,25.4893
111073,73542,90,377474,-13,35,65,3011,-70,25.4893
153403,86090,94,306149,28,43,90,4251,67,25.4893
143078,95304,95,337841,39,-12,0,3175,-42,25.4893
207425,118509,99,508315,-55,37,45,21086,-6,25.4893
96980,82892,76,258300,263,102,208,250,189,25.4893
378699,207404,119,379504,68,159,242,6203,119,25.4944
294773,177667,100,535627,54,44,50,8715,24,25.4944
205603,133817,95,394195,-57,10,40,-24,-16,25.4944
188726,114850,99,361964,-41,-8,18,4943,8,25.4984
156892,109321,96,343616,34,9,72,4061,-29,25.4994
385156,232328,112,401405,78,55,30,169,24,25.5015
148933,94574,96,333232,35,55,23,2003,118,25.5015
259454,122874,106,508511,108,12,75,64,92,25.5106
147850,94589,88,512007,131,38,36,134,-54,25.5106
154512,98067,99,378765,7,2,-15,3361,62,25.5187
349835,229274,108,400253,35,84,10,3579,133,25.5207
155050,95782,96,649185,-29,85,34,76,64,25.5207
125346,79397,95,458625,-15,3,-9,4190,90,25.5217
172777,88543,104,642063,29,113,42,4798,-47,25.5237
327721,202079,105,255233,105,11,2,5638,7,25.5237
141731,95475,87,265330,-9,-38,18,12,0,25.5248
141916,106410,81,223282,40,-1,6,2793,69,25.5318
324117,216327,99,193980,25,49,24,3292,104,25.5389
231693,124022,101,417262,133,-4,1,7652,40,25.546
225789,116076,109,535399,114,68,27,124,33,25.5481
391529,228921,102,508448,-20,101,-25,11995,47,25.5481
178741,63566,122,616814,52,60,-72,6167,84,25.5481
131252,69871,101,507642,-16,-8,-76,3054,-18,25.5531
346674,227355,109,275147,99,19,26,6927,3,25.5551
288743,131982,127,449492,33,12,19,7838,28,25.5551
368830,206680,107,240216,93,7,22,6871,121,25.5551
321753,210758,106,297200,77,40,-4,5797,13,25.5622
294902,204447,98,248060,14,-12,32,7773,25,25.5632
171961,81566,106,452491,-33,10,83,5507,51,25.5632
235825,125022,108,578898,95,102,64,5842,70,25.5632
275424,174002,106,378575,-24,36,48,40,76,25.5734
376829,210669,112,262816,-10,6,30,7006,12,25.5744
161509,100734,90,325466,39,-44,25,5212,52,25.5835
406263,252137,102,326462,16,36,40,6175,-6,25.5835
429566,237445,109,713467,33,-45,-56,13356,22,25.5875
298743,177000,109,545532,-46,149,31,2905,-23,25.5886
178760,120794,94,317946,-17,17,-28,3047,-70,25.5886
286282,208215,95,198689,121,12,77,4271,69,25.5916
207420,136547,101,274235,46,-78,28,4038,9,25.5916
253187,151758,107,439063,78,-26,-10,4155,105,25.5926
310132,207355,106,325082,-12,28,-36,6305,-15,25.5926
194345,101891,107,522119,70,49,71,6892,204,25.6048
421633,230130,119,534492,-23,-32,2,6254,-48,25.6068
275649,160378,105,523090,9,18,47,8461,-22,25.6078
229365,141124,102,442518,91,32,-25,10157,14,25.6078
279721,204037,102,243947,-25,7,19,6989,29,25.6108
280547,208553,91,209625,-57,-39,43,4627,-60,25.6119
366161,244647,109,349615,148,84,25,282,3810,25.6119
308874,222493,102,286971,-69,42,-31,7410,-22,25.6129
327706,181714,116,752845,88,92,22,13202,108,25.6129
241033,140184,109,703081,18,70,6,6306,-10,25.6139
170250,84368,101,702459,148,87,25,6196,-13,25.6169
328521,188774,113,634966,101,38,4,25509,-119,25.62
299152,195883,106,287855,22,26,67,6430,39,25.625
115746,61050,98,385419,102,29,31,4745,24,25.625
228011,136522,108,717429,86,78,92,6919,26,25.626
193289,106602,105,497494,1277,93,151,-15,11167,25.626
267355,144839,105,647944,41,35,1,207,66,25.6301
205865,135085,93,225912,-46,12,-98,4890,21,25.6301
210926,136514,99,447594,23,12,96,5911,2,25.6311
201730,116663,97,586081,4,97,38,5449,31,25.6422
182547,84175,100,507791,-22,21,61,204,-42,25.6422
260990,164733,97,499659,16,68,63,25645,87,25.6453
175463,105850,101,443284,158,52,-20,4912,-56,25.6574
254963,127317,106,597146,92,-16,-41,7994,-16,25.6574
223530,131991,100,421751,49,26,-40,10167,23,25.6625
227426,137126,99,364878,26,79,67,5324,0,25.6635
192143,111367,106,583540,180,87,75,8701,113,25.6787
237503,165866,100,211068,62,68,-1,3876,70,25.6878
208062,120398,105,247437,-73,6,18,2375,59,25.6959
196807,120050,98,275759,63,102,-17,3445,82,25.6969
319811,230498,100,317612,41,97,-3,3224,-73,25.6969
372544,189239,114,467394,-60,21,41,7162,84,25.702
208540,148793,98,174998,-2,-30,12,2984,-39,25.7071
167544,110470,89,253541,32,54,103,3896,19,25.7141
153191,90756,99,282279,24,38,-6,87,65,25.7182
193781,124479,90,321292,15,20,85,3891,-98,25.7202
314228,221305,94,390861,121,88,37,7067,53,25.7202
364353,223337,111,337240,115,-19,60,6820,21,25.7243
296395,202097,104,331780,428,-20,68,158,-38,25.7405
203561,121558,102,564733,96,6,-24,5159,17,25.7405
230283,152717,92,271592,43,81,29,6361,44,25.7405
270090,170282,106,482855,29,68,66,5776,2,25.7415
275663,165143,107,364061,56,38,62,6302,113,25.7465
197765,117347,101,509428,24,41,11,4821,75,25.7557
307613,149703,120,641640,24,17,16,6164,27,25.7567
264242,156325,109,492135,99,72,3,6120,-10,25.7587
116765,103450,80,405406,167,105,48,725,86,25.7688
247342,131114,110,629386,104,127,20,6011,-61,25.7871
361104,217463,111,274592,103,-3,8,69,-19,25.7881
156195,102834,96,239034,9,11,-25,3435,12,25.7891
416739,232884,117,464799,44,60,79,3317,157,25.7962
126891,64977,97,550915,101,-20,25,8334,38,25.7982
372686,228668,111,297851,104,50,99,13931,150,25.8043
206775,138229,101,431252,23,12,-8,4502,58,25.8073
190216,88919,114,811109,49,42,-2,40,123,25.8093
230232,158997,100,237829,80,21,4,3038,-56,25.8093
301033,204509,104,252761,45,68,20,419,-31,25.8164
215958,115251,109,398638,29,107,6,142,74,25.8164
252313,118936,114,641141,86,112,28,4920,11,25.8174
110703,72086,94,434132,5,56,-59,3652,-5,25.8174
84330,77235,81,424222,109,104,145,180,165,25.8174
137938,76677,100,500586,-9,93,136,4448,101,25.8205
226223,127140,112,530357,158,66,43,7377,-33,25.8245
383951,200703,117,692215,259,142,199,10281,210,25.8306
234762,130773,98,364671,49,67,-49,5263,62,25.8306
200880,116066,98,348304,-6,13,31,9663,38,25.8326
184500,116820,97,332230,2,-59,-30,124,73,25.8367
220031,118413,106,716197,114,25,-30,11794,119,25.8397
298374,159650,105,688642,9,173,86,22348,93,25.8397
311797,207938,99,348853,41,-24,2,76,29,25.8448
298640,189308,106,223555,69,53,64,4719,37,25.8458
185536,110598,96,516833,62,-26,39,192,41,25.8579
237878,128215,103,252474,27,6,23,2534,122,25.8579
204194,127312,102,370210,38,25,-40,8795,48,25.86
120004,81664,86,295783,-64,16,28,-43,36,25.864
267638,154506,109,454843,72,56,2,211,52,25.866
181621,102145,95,327101,97,62,-8,4019,410,25.866
418662,240165,125,281507,-21,-27,-8,5117,-50,25.8681
367690,192803,109,718877,82,42,99,3714,17,25.8782
175693,101402,101,326375,-55,94,55,3486,19,25.8964
225397,143326,99,354243,-68,4,48,2663,60,25.8974
319300,212480,99,249581,22,28,-9,7833,-45,25.9005
227132,136743,94,447395,-59,-15,-62,3718,38,25.9187
370033,187663,114,616959,286,29,94,13718,153,25.9197
169735,94621,105,595106,81,49,15,5330,23,25.9197
300134,192692,108,493242,60,-1,-85,4991,39,25.9207
243045,168055,101,191856,56,20,18,4245,-14,25.9207
127255,71601,89,354172,50,59,48,332,-142,25.9207
399200,233622,113,411214,62,22,48,7043,46,25.9217
251705,147323,108,331481,68,32,-34,1862,76,25.9228
401547,229722,114,437763,134,12,92,6016,53,25.9258
343147,232329,97,256573,25,-34,37,4254,58,25.9258
184181,118613,90,355641,43,5,19,5288,-6,25.9258
191903,101916,105,556926,80,47,64,5540,102,25.9288
171638,102897,101,262033,-20,42,71,2990,-27,25.9288
216006,121767,101,651050,-11,84,-20,5026,-27,25.9299
151998,95188,97,254659,-37,24,98,3543,104,25.9299
247809,151348,98,344588,64,10,15,4927,8,25.9309
157019,95180,102,488073,44,25,17,7279,22,25.9349
313750,201260,103,385261,-6,13,1,6031,-45,25.9349
237228,141944,106,483460,-62,52,-28,4615,19,25.9349
284167,191730,99,732444,96,12,12,7613,150,25.9369
101676,59619,91,435875,23,38,7,28,-30,25.944
153434,101225,96,344555,16,53,17,6395,85,25.944
199024,119536,100,665742,122,-29,-1,98,52,25.9481
273857,171812,104,534878,101,62,63,3623,53,25.9481
257772,134751,112,589047,123,61,25,8444,49,25.9481
248330,165694,100,374217,157,62,11,5718,24,25.9511
172864,107092,98,452375,62,-6,75,4733,-5,25.9542
164080,89375,102,400470,64,-3,-13,2494,-82,25.9592
107127,71131,83,435269,34,84,-49,3992,6,25.9623
350601,211510,109,387676,-8,49,-56,9994,20,25.9633
232243,147673,99,477158,16,38,29,5917,43,25.9643
208879,173379,94,179938,25,108,296,-15,78,25.9643
128260,98188,81,377768,-70,-30,17,125,44,25.9724
232826,147049,94,368958,32,41,9,154,55,25.9724
263438,175378,99,424871,48,106,-3,8044,68,25.9835
276004,157694,108,397699,-77,82,-4,4600,17,25.9835
304624,184336,107,453654,57,68,26,7904,69,25.9835
222331,174737,93,117889,-17,13,3,-8,81,25.9937
372524,243544,111,360850,73,27,-59,7035,-55,25.9977
191483,99154,102,643891,0,110,47,277,21,25.9987
202629,132962,94,117968,-19,-27,-2,3826,70,25.9987
347563,225402,100,276961,109,17,2,7908,81,26.0007
323822,235946,104,357127,62,-12,36,-5,4,26.0028
234281,140283,103,863351,61,97,72,4179,96,26.0058
252253,145634,107,517895,-4,24,8,9343,-60,26.0058
131749,73010,93,391670,-48,-44,14,2465,-47,26.0099
169601,107777,96,327564,69,-24,19,144,18,26.0109
183351,109462,98,378148,52,29,-4,3706,27,26.0129
264935,156981,107,444834,20,38,54,4562,-62,26.0129
326315,203272,102,365810,36,62,35,7814,-32,26.0169
161221,77451,108,707436,-11,87,-2,7850,-28,26.0169
241803,138578,108,624172,86,17,-8,6092,82,26.019
172812,86915,98,495564,106,27,-23,6180,59,26.0261
312825,215953,99,225523,8,6,-2,7342,70,26.0281
256000,169698,104,279057,45,35,24,2643,140,26.0311
328783,173811,123,354548,24,37,23,8407,184,26.0311
121185,84037,82,281694,-23,6,19,2481,-114,26.0311
243822,133614,109,394607,86,59,-12,84,28,26.0321
157327,100698,91,369766,8,44,15,4484,7,26.0463
340696,193804,112,432724,-27,-22,26,7916,43,26.0483
185884,123097,98,257111,97,68,28,3257,-33,26.0483
343052,212525,96,438596,125,32,80,5518,67,26.0483
300158,140450,114,710707,79,-3,78,9740,6,26.0494
216162,113618,105,696860,89,17,71,8756,-23,26.0504
354656,228913,106,494183,77,2,58,5826,43,26.0615
127713,76890,91,434381,104,63,9,4102,-104,26.0635
178120,112844,100,358447,90,41,51,147,-4,26.0645
243641,181777,99,204815,16,29,58,3163,-6,26.0666
179532,96120,100,486670,3,-74,-16,9976,7,26.0666
351831,214923,106,468679,2035,211,133,42,16538,26.0747
248935,164281,94,149010,-47,8,-2,3241,38,26.0757
161491,82628,107,724220,41,100,-1,4109,29,26.0777
136549,76445,94,488455,36,-20,62,7857,-29,26.0787
271092,170905,105,414432,2,60,28,6402,27,26.0787
368297,236584,109,275722,-27,82,-18,5705,83,26.0797
252902,140051,102,785237,80,70,31,6824,46,26.0919
268078,200068,89,181210,4,60,-56,9,2,26.0929
264951,171590,104,279119,-13,14,96,3526,-40,26.0939
168031,115988,96,285549,-23,-45,12,3408,24,26.0939
358637,218642,111,328244,112,-13,72,5430,74,26.0949
380166,202415,115,488388,39,117,17,11299,54,26.0959
269025,169343,106,328506,1008,55,25,12,8649,26.097
138900,69110,102,546805,92,26,40,7748,-30,26.097
249126,166530,98,236662,-44,40,29,4289,77,26.097
144514,87499,90,317040,39,23,-32,3506,26,26.1061
167855,92086,94,397816,51,17,7,4387,-26,26.1071
171494,117019,90,322459,71,14,4,97,69,26.1152
389665,235783,109,331896,133,93,-1,13242,1,26.1192
149227,98775,94,297323,58,-1,31,3154,84,26.1223
197417,110821,104,328070,46,0,-31,4657,66,26.1223
154959,110780,87,307255,30,48,-4,2429,-7,26.1283
406119,240823,114,495763,-44,31,95,9047,45,26.1304
153818,97983,88,476224,-24,42,24,4735,-7,26.1304
163557,96063,100,314546,-21,44,-19,5213,57,26.1314
190891,112894,103,330709,-7,67,-14,5420,-27,26.1415
195980,106871,94,425184,61,67,-3,5124,56,26.1445
133172,69241,100,353167,62,70,-7,3567,17,26.1456
347534,200107,113,516130,92,-58,40,6081,85,26.1476
310810,151479,121,608824,-10,26,5,10463,22,26.1506
136196,95848,83,214378,-4,-54,-21,-60,107,26.1506
212095,106968,107,750282,265,133,67,9513,86,26.1547
197614,130766,100,307675,6,37,17,2359,76,26.1567
323341,205321,107,422771,99,111,31,6253,83,26.1577
253715,145952,98,649031,65,62,5,218,51,26.1597
269259,157510,106,589661,162,43,53,6699,-54,26.1638
374705,238174,97,497513,59,35,106,5716,-62,26.1851
326446,212055,101,336779,46,-38,-7,6165,46,26.1851
130680,88418,94,288057,123,41,-14,3773,51,26.1861
161318,98309,95,336071,155,43,51,3160,-72,26.1861
329263,213363,98,221006,-9,16,60,4864,73,26.1861
307611,182996,110,585649,122,-8,69,185,143,26.1861
198849,130019,99,263089,88,-7,46,3044,81,26.1871
212074,132783,106,557077,167,64,70,6834,77,26.1911
206237,121214,104,292688,-79,41,-37,4176,3,26.1911
258235,146397,100,566704,52,-22,73,7262,-58,26.1932
192048,118246,104,518336,43,20,87,5352,76,26.1952
230825,133744,100,556861,73,-31,-3,5360,151,26.2134
293700,176384,107,344813,-36,47,0,6204,-89,26.2235
173315,105189,101,518881,19,72,88,243,98,26.2256
423696,234430,120,728367,1107,27,111,6203,10825,26.2266
252550,156228,102,265572,3,28,-2,124,-33,26.2316
210226,125358,99,474713,17,14,40,6789,-39,26.2327
329981,174080,101,727651,143,116,62,7963,-3,26.2347
314423,172598,112,630199,151,83,5,12868,0,26.2347
355664,241807,107,382087,139,216,94,4559,133,26.2499
150494,106890,70,355671,0,40,44,4284,80,26.2509
353480,222623,93,299365,-52,19,71,7823,29,26.2509
197309,144509,90,205913,77,47,43,2394,98,26.2549
177091,115845,103,631889,72,-49,29,4570,69,26.2549
218476,139411,94,402030,-45,13,-48,2476,0,26.26
365313,227852,108,357312,68,21,19,6177,54,26.262
130859,81926,95,256083,-64,41,42,2570,101,26.262
192520,113613,103,370737,91,115,34,3093,83,26.2671
249388,157032,97,441756,-21,57,40,114,-15,26.2671
237154,128646,104,612253,7,69,32,7427,-6,26.2671
218897,140111,95,284974,-88,14,43,4392,19,26.2711
165955,107563,92,346375,67,10,29,2971,107,26.2711
374950,244021,104,283032,234,-2,46,6601,-8,26.2762
250198,177312,95,182633,102,20,5,154,23,26.2772
286204,196819,104,136545,-34,-39,-33,5595,53,26.2772
275767,158810,112,366462,82,39,60,10125,42,26.2863
103381,58140,88,396037,126,49,40,5962,-11,26.2934
174340,109020,97,535914,29,51,34,4806,-89,26.3046
175284,107223,100,331692,60,20,47,5633,-3,26.3086
100702,65113,85,270853,36,69,81,2385,41,26.3096
273529,162493,109,621980,16,8,74,6674,-1,26.3096
318944,196679,106,425699,25,58,-33,117,-12,26.3208
243283,146366,105,400482,10,59,-32,3197,102,26.3299
186445,112506,96,449759,58,34,-23,8,127,26.3299
149011,88970,91,238886,43,52,-30,2025,-14,26.3309
249017,162535,99,329599,-17,8,40,4374,-25,26.3319
128455,78163,89,338682,21,19,42,2741,-17,26.336
275271,170417,98,456483,55,58,84,8278,17,26.336
179215,108538,89,342587,31,8,-7,3718,-40,26.339
223788,165079,95,220374,119,-53,59,4269,0,26.34
255009,179957,93,277066,204,75,115,8388,161,26.3461
198784,138685,90,302957,45,34,55,3865,-4,26.3471
127913,84738,90,367096,88,26,-13,1930,-7,26.3552
91963,69649,79,352888,-37,59,27,143,43,26.3582
151142,102772,93,251132,47,-38,-26,3226,83,26.3613
275392,152325,111,525969,57,26,-15,6519,44,26.3613
137114,79007,98,613254,13,12,95,2532,37,26.3633
248972,167504,100,356857,883,89,55,3,10328,26.3684
188422,134720,89,320613,14,-8,92,2787,60,26.3755
403577,254505,107,357281,69,39,4,9844,4,26.3815
274986,192748,102,236179,101,-13,80,5708,80,26.3876
149346,75955,98,530092,21,56,1,5432,30,26.3937
374035,214971,112,437470,42,29,68,108,12,26.4008
353640,193803,107,534264,107,-18,64,14794,42,26.4008
226677,156111,90,192627,48,-35,45,2220,-46,26.4008
158970,94894,94,288129,-21,-80,-17,2869,47,26.4008
189691,111190,96,691044,178,128,90,5907,31,26.4028
188515,135420,89,223774,17,14,-12,2228,-63,26.4038
199515,111158,107,656225,101,34,-2,4036,-31,26.4038
130893,93118,87,312987,10,21,32,4258,14,26.4079
360661,212557,110,540778,-6,136,54,7402,241,26.4099
216283,132065,105,394409,22,26,12,2822,-64,26.4129
159854,96890,100,341091,23,82,57,3233,13,26.416
99834,64542,86,275214,-4,21,24,127,45,26.4271
172930,110494,92,269148,1,-4,48,2845,-12,26.4281
341470,198707,106,278344,90,35,-24,-44,56,26.4474
288562,212053,98,230612,23,-2,-15,4578,52,26.4474
273770,190810,99,263136,96,47,29,7572,15,26.4484
315882,222983,104,201421,106,20,11,3283,59,26.4585
136012,86003,87,299311,-38,-24,33,2844,-57,26.4585
195935,123253,100,329660,75,61,-12,764,48,26.4605
295339,207352,103,308146,75,41,24,2236,13,26.4625
134741,83302,88,421150,88,10,5,176,59,26.4646
193612,127288,91,281086,74,14,82,5219,107,26.4757
156906,117865,83,179851,32,79,50,2412,22,26.4757
260943,165197,98,389566,143,22,-18,5183,-3,26.4767
192900,118866,92,339872,-71,-56,26,4485,-26,26.4767
327985,226642,105,284321,28,19,-9,6481,-55,26.4777
298616,157990,109,761166,130,42,0,12482,151,26.4787
319567,203173,107,414519,70,52,91,4537,10,26.4919
225865,125190,100,783802,45,16,10,340,125,26.4929
203506,117549,102,647674,97,124,47,103,96,26.4929
207613,126244,96,582871,6,48,98,5908,-57,26.4929
149820,90209,94,393025,-44,56,-49,3791,30,26.495
122500,77450,88,457487,-39,-18,-35,2685,18,26.496
166073,110497,87,423678,68,6,11,5737,65,26.497
139431,95137,89,396476,255,72,34,-25,7825,26.497
272190,190949,104,380476,-8,60,54,2166,4,26.498
216903,115604,108,332434,63,12,66,243,-29,26.498
119535,76908,87,331711,5,-10,-45,2791,18,26.498
349688,226881,109,275101,30,-8,34,84,35,26.499
136759,84560,89,311353,-48,-9,-12,61,-5,26.499
191104,128544,92,457181,18,11,5,521,16,26.5061
187194,110253,103,292604,-9,39,66,4827,15,26.5091
246637,149052,104,365664,44,31,13,110,0,26.5152
301969,201042,104,257528,23,121,51,5367,57,26.5152
242013,136226,106,463133,78,20,62,8100,52,26.5193
148013,83017,99,564310,108,89,22,1061,75,26.5274
203398,118451,106,454952,36,46,7,5354,86,26.5284
195530,105796,102,461171,63,12,-20,5679,-3,26.5294
267191,203773,96,252891,-19,8,23,265,32,26.5314
343523,204406,105,471168,73,33,21,178,-81,26.5324
237746,145139,98,478768,96,24,78,13706,19,26.5385
289219,171392,108,529011,56,31,78,8363,12,26.5426
161922,110464,89,307521,31,66,68,139,-38,26.5426
299156,174217,110,417724,150,27,21,322,114,26.5446
260553,179750,95,249230,84,18,36,3452,82,26.5507
273897,165519,104,735929,154,43,70,9411,121,26.5537
301932,178117,109,331125,92,50,113,638,-7,26.5547
204777,138159,99,250345,11,38,30,4804,57,26.5567
334117,211698,109,495852,81,68,59,10827,181,26.5699
130962,66470,101,572712,213,120,-59,737,121,26.5709
179520,134074,87,172843,15,-24,-5,1959,22,26.5709
132066,116845,79,329689,325,98,83,310,170,26.576
260946,177761,99,292426,-76,52,8,8851,4,26.576
240594,185236,94,145053,-60,63,-27,-89,-40,26.577
246921,183895,100,236176,3,61,22,3149,-35,26.577
245883,186600,94,190459,102,-4,0,5279,-93,26.5841
311326,199373,103,246378,4,85,39,5989,1,26.5871
