"FSC-A","FSC-H","FSC-W","SSC-A","B525-A","R660-A","R710-A","UV440-A","V440-A","YG610-A","Time"
83871.2,59819,91886.9,20653.9,145.32,123.9,65.52,35.34,81,4666.9,13.6158
27170.5,20565,86586.2,31867.9,107.52,51.66,131.88,21.39,78.3,1030.14,13.6169
57509.9,45200,83384.3,27786.4,163.8,82.32,65.94,25.11,101.7,1991.84,13.6184
37965.2,27178,91547.8,29694,158.76,147.84,183.96,2.79,113.4,5664.59,13.622
36491,30103,79443.1,16999.9,852.6,280.56,320.88,-6.51,107.1,12636.6,13.6254
56775.6,33891,109789,33543.7,1399.44,563.22,639.24,61.38,144.9,26644.4,13.6261
36969.8,27237,88954.5,42082.3,111.72,60.9,93.24,34.41,81.9,401.79,13.6272
103452,58563,115769,61110,3055.92,1608.6,1806.42,54.87,151.2,83518.6,13.6301
37900.8,28187,88121,32177.9,2178.12,681.66,914.76,39.06,147.6,38059.1,13.6379
36712.9,25800,93256.5,36376.2,235.2,179.34,133.98,44.64,197.1,3058.56,13.6379
52847.9,36039,96102.6,52080,1426.32,544.32,643.02,45.57,114.3,23600,13.6401
28619.5,18164,103260,32269.4,99.96,62.58,55.02,25.11,109.8,687.94,13.6459
35609,26502,88056.4,35889.8,118.44,66.78,18.48,37.2,127.8,538.08,13.6485
91532.7,58580,102402,48246.2,556.92,336,484.68,74.4,147.6,15406.7,13.6496
42763,29591,94708.4,34379.5,221.76,142.8,106.26,33.48,126,4702.89,13.6522
85684.2,58138,96587.4,32266.9,336.84,326.34,354.48,28.83,84.6,13892.1,13.6537
46501,26558,114748,40097.4,11884.3,1450.68,1539.3,47.43,96.3,68368.6,13.654
63651,42923,97184.1,32882.6,171.36,68.04,-13.86,13.02,256.5,662.57,13.6559
28607.6,21290,88061.4,23515,66.36,60.06,48.3,24.18,60.3,314.47,13.657
106066,56263,123547,43338.1,540.12,251.58,320.46,65.1,162,11594.1,13.6581
83789.3,54427,100891,36921.4,224.28,232.26,171.78,43.71,212.4,4938.3,13.6599
49125.3,23519,136888,26502,233.52,166.32,161.7,0.93,152.1,4164.22,13.6614
63780.5,42525,98293.2,29237,534.24,333.48,310.8,17.67,94.5,13391.8,13.6629
55846,45183,81002.2,28265.2,124.32,28.14,98.28,9.3,98.1,160.48,13.664
52809.4,25804,134123,50843.5,203.28,185.22,170.94,18.6,220.5,3212.55,13.6643
57510.6,36636,102877,46896.4,510.72,398.16,448.14,44.64,95.4,16192.5,13.6647
33663,28201,78229.1,33901.6,187.32,68.88,119.28,41.85,225.9,402.38,13.6647
45775.8,31678,94701.8,25478.9,71.4,94.08,56.7,0.93,87.3,2584.79,13.6651
38772.3,33406,76063.6,31632.7,1714.44,1247.4,1564.5,9.3,30.6,72049,13.668
29344.7,22510,85434.7,36644.2,120.12,146.58,120.54,46.5,99.9,1957.62,13.6698
64582.7,47090,89880.9,30631.4,127.68,189,225.96,35.34,98.1,6816.27,13.6706
56121.1,42001,87568.2,85291.1,615.72,309.96,324.66,40.92,542.7,4566.01,13.6735
77702.8,52883,96294.3,35599.2,820.68,521.64,651.84,66.96,253.8,25314.5,13.6743
75910.1,52537,94692.2,46407.5,754.32,430.08,489.72,81.84,204.3,16842.1,13.6754
67788.7,56164,79100.5,38906.3,195.72,187.32,115.5,12.09,147.6,6560.8,13.6754
61711.3,54698,73938.9,21286.4,161.28,128.94,156.24,0.93,85.5,3834.41,13.6757
100342,77071,85323.7,49908.6,381.36,316.26,279.3,14.88,414,11744.5,13.6761
39699.1,29041,89587.8,20807.6,3413.76,1092.42,1023.54,17.67,116.1,48660.2,13.6765
112368,57730,127562,66152.5,2707.32,1451.52,1690.5,142.29,480.6,67726.1,13.6768
29313.2,20539,93532.8,30077.9,306.6,179.76,186.06,30.69,69.3,6598.56,13.6776
70899.5,53368,87064.7,50872.9,416.64,239.82,226.8,23.25,309.6,3067.41,13.6779
77187.6,49340,102525,52894.8,214.2,209.58,96.18,98.58,285.3,4382.52,13.6783
45247.3,30823,96205,58748.8,328.44,91.14,182.7,39.99,385.2,772.31,13.679
60946.2,39496,101128,58737.8,337.68,120.12,131.88,12.09,339.3,729.83,13.6798
42577.5,28932,96445.4,23568.7,698.88,346.5,359.94,26.04,60.3,14591.3,13.6827
31747.1,28144,73926.2,17818.9,47.04,76.02,99.54,15.81,27.9,3001.33,13.6831
49214.2,37435,86157.4,13610.5,1218,349.02,426.3,20.46,87.3,19690.1,13.6845
66169.6,45938,94398.8,19288.9,104.16,147,122.22,9.3,77.4,6419.2,13.6853
57758.4,46729,81004.4,15859.2,635.04,409.08,336.84,-1.86,92.7,21195.8,13.6853
45872.4,26772,112292,30907,2378.88,1112.58,1349.46,28.83,75.6,61750.6,13.686
58913.4,29422,131227,45802.7,344.4,252,212.52,23.25,202.5,8887.76,13.6879
27753.6,22750,79949.9,14605.1,35.28,12.6,-21.42,21.39,31.5,41.3,13.6941
45207.4,32487,91196.9,33994.8,222.6,187.32,282.66,14.88,125.1,7907.18,13.6956
66528.7,40877,106662,32796.1,1270.08,769.02,768.18,56.73,115.2,33761,13.6974
39765.6,33153,78607.6,39286.8,311.64,120.96,135.66,13.02,269.1,3858.01,13.6978
60138.4,32594,120919,52124.5,1163.4,691.32,654.78,71.61,139.5,27505.8,13.7
40919.2,32448,82645.5,12998.2,-21.84,88.2,61.74,2.79,54.9,2452.63,13.7007
45141.6,31215,94774.9,29034.6,164.64,133.56,118.44,1.86,83.7,6412.71,13.7018
31800.3,24229,86015.3,29304.2,84,47.88,39.48,33.48,108.9,359.31,13.7037
55037.5,34573,104328,22336.4,245.28,120.12,149.52,24.18,121.5,4255.08,13.7048
60029.9,37924,103737,28003.9,2162.16,1242.36,1331.82,14.88,53.1,53271.1,13.7066
27577.9,17976,100542,33474.8,77.28,91.98,34.02,44.64,60.3,682.04,13.707
40283.6,31170,84697.7,29098.4,278.04,282.24,297.78,14.88,79.2,10706.1,13.7073
79089.5,48931,105929,42233.5,1272.6,669.06,602.7,104.16,159.3,29800.9,13.7077
65968.7,45455,95112.2,27352.1,142.8,95.34,-30.66,-7.44,186.3,1801.86,13.7084
46794.3,27167,112884,43988.3,95.76,127.26,81.9,42.78,112.5,1509.81,13.7096
85045.1,45364,122862,53829.7,456.12,358.26,199.92,13.02,192.6,12120.4,13.7125
32101.3,27800,75675.9,30628.9,138.6,97.44,65.52,29.76,126,983.53,13.7169
63059.5,31945,129368,26234.9,1635.48,514.92,597.66,68.82,117.9,24290.3,13.7305
31554.6,26240,78809.5,17022.6,78.96,53.76,78.54,27.9,90,541.62,13.7309
44520.7,36002,81043,11619.7,1422.96,653.52,722.4,14.88,46.8,35273.1,13.7323
56553.7,43437,85326,15131.8,569.52,427.98,336.42,13.95,70.2,19656.4,13.7331
46951.8,31881,96516.2,22851.4,131.04,134.4,157.92,-35.34,50.4,5767.25,13.7342
28954.8,21206,89483.2,22076.9,47.88,96.18,53.76,21.39,33.3,2745.27,13.736
74825.8,48805,100477,29234.5,169.68,131.46,125.16,17.67,180,4152.42,13.7368
51252.6,41333,81264.1,11230,1616.16,460.74,649.74,1.86,30.6,25075,13.7375
46882.5,31387,97890.6,26161.8,147.84,133.56,105,66.03,54,3971.88,13.7393
32284.7,24951,84798.6,24702.7,115.92,51.24,39.48,-5.58,106.2,391.76,13.7401
32655.7,17708,120856,41275.9,128.52,120.12,178.5,21.39,81.9,1306.85,13.7404
29162.7,23763,80427.8,16499.3,33.6,42.42,89.46,-22.32,14.4,691.48,13.7412
35238,23870,96747.3,22735.4,42,75.18,79.8,-1.86,45,1827.82,13.7419
55090.7,36318,99411.4,24156.7,408.24,151.62,168.42,16.74,179.1,7006.84,13.7419
43209.6,29625,95587.7,41572.4,231,317.94,170.52,42.78,142.2,11405.3,13.7423
30916.9,22747,89074.2,34155.2,109.2,123.06,61.32,15.81,90,2934.07,13.7426
54543.3,37919,94268,28024.9,108.36,160.86,231.42,23.25,53.1,6478.2,13.743
29290.1,21185,90609.2,39876.5,106.68,84,57.12,22.32,141.3,674.37,13.7445
65835.7,44660,96610.1,76175.4,204.12,229.74,240.24,51.15,178.2,5049.81,13.7448
113706,64207,116059,54400.1,580.44,378.42,422.52,62.31,132.3,17403.8,13.7452
54890.5,34895,103089,25706.5,686.28,382.62,469.14,33.48,106.2,20028.1,13.7456
54483.8,45276,78864.1,36488.8,95.76,85.26,21.42,-13.95,61.2,1938.74,13.7511
87294.2,58107,98454.8,29681.4,119.28,170.52,161.7,71.61,176.4,6037.47,13.7522
85536.5,61503,91145.5,56214.5,1074.36,436.38,467.04,79.98,156.6,18621.6,13.7522
46258.1,40442,74960.9,25559.5,84,97.02,96.6,15.81,70.2,3694.58,13.7533
33410.3,26539,82504.1,17427.5,51.24,57.96,82.74,24.18,63,2191.26,13.7533
39102.7,23762,107846,41027.3,220.92,211.26,254.94,38.13,110.7,8689.52,13.754
84254.1,55205,100021,52904.9,581.28,421.26,414.96,62.31,196.2,14176.5,13.754
69430.2,50009,90987.2,29132,281.4,266.7,315.84,23.25,160.2,10929.8,13.7798
37944.9,24228,102640,40005,115.08,108.36,105,-26.04,129.6,794.73,13.796
37126.6,27118,89723.8,37557.2,226.8,130.62,51.66,32.55,177.3,564.63,13.7967
40355.7,24165,109446,29205.1,122.64,219.66,224.28,2.79,77.4,6699.45,13.8018
39058.6,28571,89592.4,38198.2,58.8,67.62,94.5,33.48,97.2,266.09,13.8033
43073.8,36718,76880.1,24058.4,219.24,75.6,74.34,-15.81,129.6,2664.44,13.8037
107877,62252,113568,67583.9,991.2,496.44,410.34,144.15,584.1,20779.8,13.8044
59675,37778,103522,19824.8,1580.04,724.08,698.46,59.52,117.9,36358.2,13.8048
34276.2,21926,102450,39272.5,134.4,149.1,117.18,65.1,83.7,3849.16,13.8048
39123.7,32868,78009.3,30056,110.04,48.3,50.4,30.69,130.5,433.06,13.8059
86253.3,49124,115070,64438.9,285.6,160.86,164.64,25.11,245.7,722.75,13.8063
126316,67966,121800,50497.4,482.16,787.08,943.74,66.03,192.6,36676.8,13.8092
47194.7,26726,115728,31824.2,389.76,285.6,302.4,-2.79,86.4,11445.4,13.8096
30506,20609,97008.2,32648.3,115.92,99.96,84,-2.79,83.7,961.11,13.8099
28529.2,18382,101713,15862.6,764.4,270.9,274.26,0.93,92.7,15365.4,13.8107
70648.2,41764,110861,92620.9,946.68,553.98,574.98,12.09,370.8,16116.4,13.8114
68490.1,48998,91607.2,27547,237.72,244.86,202.44,28.83,129.6,10551,13.8118
33761,21450,103150,51240,227.64,113.4,119.28,18.6,169.2,978.81,13.8151
79395.4,55869,93133.2,23377.2,2936.64,1291.92,1451.94,-2.79,41.4,65989.1,13.8169
34656.3,25270,89878.7,36227.5,187.32,123.06,58.38,16.74,180.9,613.6,13.8195
30320.5,20817,95454.9,50985.5,551.88,211.68,426.72,26.04,459.9,1322.19,13.8224
70400.4,45649,101070,49101.4,261.24,238.98,174.3,53.01,216.9,8051.73,13.8228
33387.2,30525,71681,15311.5,63,31.08,44.52,-4.65,121.5,136.88,13.8268
44877,26294,111853,39638.8,553.56,353.22,449.82,24.18,72.9,15951.2,13.8287
27109.6,24150,73567.5,24523,168,60.9,94.5,48.36,155.7,915.68,13.8294
51136.4,40111,83550,25594.8,211.68,66.36,43.68,27.9,174.6,289.69,13.8305
47117.7,31092,99315.1,28386.1,683.76,330.12,309.12,23.25,95.4,14846.2,13.8309
36240.4,31556,75264.6,12022.9,740.04,241.5,248.64,32.55,16.2,9388.67,13.832
41057.8,28612,94043.2,24298.7,111.72,157.08,188.16,39.06,85.5,5447.47,13.8349
38558.8,28275,89371.9,26388.6,67.2,63,49.14,13.95,72,739.27,13.8412
35463.4,26050,89218,40057.9,119.28,76.86,-35.7,11.16,119.7,469.05,13.8419
76789.3,50865,98937.6,39231.4,164.64,153.72,148.26,58.59,135.9,5351.3,13.8423
30200.1,23955,82621.3,38531.6,131.04,112.56,62.58,1.86,81.9,590,13.8438
52663.1,35784,96448.9,16112,189,187.32,184.8,17.67,147.6,8014.56,13.8482
137507,74981,120186,71969.5,552.72,288.54,148.26,75.33,207.9,8829.35,13.8526
74806.9,57805,84811.8,27988.8,135.24,256.2,149.94,64.17,107.1,10955.1,13.8563
63101.5,41842,98834.2,34369.4,833.28,387.66,421.68,15.81,182.7,18288.2,13.8563
65186.1,38712,110354,44341.9,3032.4,1163.4,1107.96,42.78,106.2,60098,13.8585
58664.9,41663,92280,29083.3,238.56,107.1,131.04,27.9,135,1978.86,13.8588
54249.3,30672,115913,30525.6,362.04,340.2,408.66,26.04,99.9,11866.1,13.8592
90864.2,55539,107220,35954.5,236.88,189,97.86,26.04,162.9,8047.6,13.861
76559,45816,109511,42614.9,746.76,372.54,422.52,25.11,180,16997.3,13.861
59740.1,30040,130330,54613.4,162.96,331.8,233.94,29.76,128.7,8130.2,13.8618
42127.4,34627,79731.5,34729,231,97.02,115.08,33.48,199.8,788.24,13.8618
91763,52214,115176,47521.3,596.4,489.72,508.62,13.95,185.4,23646,13.864
41743.8,30635,89300.5,30722.2,192.36,56.7,22.26,8.37,140.4,338.07,13.8643
89705.7,56063,104863,27164.8,690.48,500.22,461.16,35.34,222.3,24931.6,13.8643
33472.6,19494,112530,46532.6,56.28,88.2,98.28,26.04,77.4,1188.85,13.8647
114694,80872,92944.5,42476.3,1317.96,806.82,804.72,59.52,219.6,38227.9,13.8706
50084.3,41768,78584.7,16473.2,232.68,201.18,213.36,23.25,26.1,9507.26,13.8735
31585.4,29959,69093.8,13882.7,71.4,66.78,-10.5,32.55,21.6,1524.56,13.8754
26686.1,20759,84247.8,14568.1,267.96,111.3,114.24,26.04,65.7,4707.02,13.8846
32984.7,26064,82937.6,13730.6,962.64,543.48,576.66,42.78,105.3,22974.6,13.8868
47687.5,37682,82937.4,33369,90.72,95.76,57.12,31.62,67.5,332.76,13.8901
81802.7,39206,136740,75592.4,646.8,475.44,514.92,22.32,89.1,17835.1,13.8904
74701.2,54187,90346.7,40278.8,136.08,206.64,291.06,20.46,98.1,10108.5,13.8916
40783.4,30438,87810.7,28949.8,544.32,282.66,307.02,24.18,85.5,13550.5,13.8919
102866,52257,129006,41198.6,2136.12,1207.5,1434.72,-0.93,162,50595.4,13.8923
130236,79673,107127,66191.2,10021.2,3586.8,3898.86,93.93,339.3,160166,13.8927
61937.4,42437,95650.7,29421.8,162.12,169.26,215.46,23.25,77.4,5297.02,13.893
58034.2,25119,151412,59059.6,236.88,206.22,81.9,19.53,234.9,3390.73,13.8938
36156.4,29408,80574.9,26464.2,146.16,53.34,63.42,-22.32,99.9,283.2,13.8941
46958.8,28140,109364,32174.5,579.6,474.18,576.24,24.18,202.5,19080.6,13.8941
72337.3,41238,114959,53160.2,273,229.74,171.78,76.26,174.6,6685.88,13.8949
32342.8,18354,115485,23252.9,241.08,216.3,206.22,20.46,54,8874.78,13.8949
58601.2,46441,82696.1,43027.3,362.04,252.42,273.84,13.95,188.1,9963.92,13.8949
62157.9,32256,126289,49768.3,513.24,276.78,328.02,32.55,73.8,10571.6,13.8952
26797.4,21893,80217.2,24167.6,104.16,44.1,7.98,-5.58,91.8,440.73,13.8956
83078.1,56816,95828.8,98959.6,677.88,282.24,569.52,39.99,747.9,2333.45,13.9011
69454.7,31497,144515,73598.3,929.88,654.78,680.82,20.46,126,26207.8,13.9066
40302.5,31262,84488,17075.5,145.32,166.32,227.22,-37.2,56.7,7665.28,13.907
50157.1,33800,97251.3,28255.9,373.8,144.9,116.34,-10.23,76.5,4233.84,13.9085
67846.8,45454,97822.1,55793.6,138.6,144.48,146.58,12.09,165.6,828.36,13.9085
101037,60911,108709,56112,3417.96,1658.16,1623.3,53.94,138.6,81998.8,13.9092
42879.2,27087,103745,41365,143.64,166.74,115.5,46.5,139.5,2807.22,13.9129
62387.5,46141,88611.6,9518.88,95.76,97.02,178.92,26.04,63,3480.41,13.9132
87539.9,64942,88340.6,58436.3,514.92,175.98,322.98,29.76,452.7,1916.32,13.9136
75478.9,50364,98216.7,41472.5,543.48,342.3,310.38,18.6,94.5,15873.9,13.914
28968.8,21295,89152.4,33309.4,105,73.08,14.28,-10.23,78.3,689.12,13.9143
37135.7,29693,81962.9,24006.4,112.56,134.4,110.88,-1.86,99,4144.16,13.9151
65173.5,38656,110493,23736.7,214.2,108.78,180.6,-13.02,130.5,5397.91,13.9151
96999.7,62450,101793,34578.6,1688.4,746.76,905.94,58.59,134.1,34404.1,13.9155
92463.7,63182,95908.7,48465.5,329.28,207.9,141.12,48.36,115.2,8462.37,13.9155
63888.3,44262,94595.5,25242,120.12,146.58,198.24,76.26,176.4,6148.39,13.9173
84079.1,48603,113372,42757.7,837.48,463.26,273,54.87,145.8,18749,13.9173
38868.2,24506,103945,30767.5,120.96,25.2,65.94,38.13,107.1,516.25,13.9177
77218.4,58311,86786.1,88174,467.04,213.78,91.56,45.57,301.5,3081.57,13.9184
58340.8,44569,85786.6,28190.4,1051.68,861.84,721.56,13.95,130.5,42099.4,13.9188
29787.8,22695,86017.8,34405.6,78.12,85.68,21.42,19.53,76.5,566.99,13.9191
63893.9,41318,101344,27600.7,141.96,92.82,131.88,-14.88,166.5,4094.01,13.9199
37450.7,20286,120988,37277.5,173.04,165.9,92.82,13.95,117.9,5222.68,13.9272
42046.2,24631,111873,21937.4,176.4,139.02,176.4,0.93,144,4485.77,13.9283
47384.4,36921,84108.9,33882.2,146.16,75.6,104.16,8.37,213.3,725.7,13.9309
70333.2,49328,93443,48967.8,3267.6,2239.86,2825.76,-14.88,90.9,117671,13.9342
34602.4,23954,94669.1,35412.7,245.28,131.88,163.38,4.65,217.8,2522.25,13.9349
65314.2,47473,90165.6,19863.5,845.88,344.82,391.86,4.65,33.3,16016.7,13.9401
50376.9,40274,81976,32196.4,72.24,78.12,68.46,10.23,99.9,784.11,13.9445
48499.5,32267,98505.1,17067.1,3455.76,885.78,1113,41.85,123.3,43775.6,13.9548
60708.9,37252,106803,34788.6,509.88,508.62,616.98,14.88,127.8,21783.4,13.957
56549.5,45325,81765.7,27540.2,127.68,69.72,71.4,-24.18,159.3,392.35,13.9581
53177.6,32003,108898,26803.6,1863.96,1637.16,1860.6,14.88,116.1,86108.7,13.9588
52824.8,37000,93565.6,26923.7,105,157.5,61.32,19.53,88.2,4854.52,13.961
88654.3,58423,99448,46438.6,796.32,448.98,403.2,39.06,164.7,16140.6,13.9629
34880.3,27527,83042.7,37426.2,183.96,105.42,38.64,45.57,177.3,834.26,13.9669
100033,63684,102942,50136.2,393.96,280.14,324.24,90.21,225,10814.1,13.9669
49617.4,32888,98872.7,24464.2,359.52,197.4,118.02,34.41,91.8,8555,13.968
26347.3,18895,91383.8,14492.5,327.6,201.6,136.5,1.86,20.7,7636.96,13.9695
37464.7,30606,80222.4,22011.4,65.52,103.74,126.42,4.65,56.7,4951.87,13.9706
95646.6,62333,100561,32108.2,2906.4,1331.82,1611.96,-2.79,162,61180.6,13.9717
51037.7,30750,108774,42311.6,554.4,247.8,306.6,51.15,108,11127.4,13.9721
109988,69683,103442,42118.4,1853.88,578.34,880.74,114.39,360.9,29770.2,13.9735
59706.5,39794,98329.5,84704.8,464.52,227.22,163.38,78.12,342.9,3322.29,13.9805
71872.5,39115,120420,58259,194.88,209.58,131.04,75.33,189.9,4595.51,13.986
43072.4,35668,79140.8,40333.4,263.76,151.2,159.18,30.69,165.6,2414.28,13.9864
47810,30995,101090,65200.8,186.48,268.38,416.64,-13.02,137.7,10669,13.9894
84620.9,51405,107883,38724,216.72,133.56,154.14,41.85,151.2,3467.43,13.9919
27925.8,23635,77433.7,33902.4,120.12,127.26,78.12,26.04,99,2677.42,13.9952
80190.6,54082,97174.1,35730.2,264.6,160.86,245.7,44.64,161.1,6241.02,13.996
31530.8,23016,89781.1,28198.8,126.84,66.36,55.44,-23.25,82.8,349.87,13.9963
61880.7,27005,150173,64859.8,1795.08,882,931.98,43.71,181.8,31984.5,13.9971
64251.6,37630,111900,52017.8,319.2,191.52,213.78,37.2,202.5,4746.55,13.9978
49062.3,38476,83567.6,57386.3,136.08,81.06,35.7,-3.72,148.5,933.97,14
38194.8,26908,93025.7,30466.8,119.28,130.2,42.84,13.02,60.3,3029.06,14.0011
64409.8,49792,84775.9,17640,307.44,146.58,181.44,18.6,52.2,9037.03,14.0092
97965.7,49944,128550,73795.7,2478.84,1508.22,1833.3,94.86,380.7,59167.6,14.0129
55290.2,40983,88414.7,34457.6,52.08,66.36,46.62,43.71,99,346.33,14.0129
49780.5,38101,85625.4,33157.3,1512,812.28,1091.16,38.13,152.1,35624.2,14.0133
30148.3,23848,82849.7,26270.2,22.68,62.16,35.28,13.95,40.5,1091.5,14.0133
27835.5,21791,83714.7,30039.2,84.84,56.28,140.28,-39.99,52.2,1276.76,14.0202
99351,67487,96478.8,45099.6,483.84,219.66,249.48,45.57,106.2,9909.64,14.0217
47958.4,35292,89057,27679.7,99.96,72.24,64.26,-17.67,137.7,2888.64,14.0272
31787.7,23742,87744.9,32295.5,259.56,67.62,94.08,17.67,155.7,844.88,14.0291
34077.4,26333,84809.8,41519.5,445.2,142.38,128.52,42.78,359.1,2089.78,14.0324
47623.1,31777,98216.6,18532.1,401.52,194.88,328.44,28.83,126.9,11167.5,14.0357
70399,48496,95135,22286.9,213.36,190.68,249.06,38.13,132.3,8302.48,14.0364
39133.5,26052,98443.6,31734.4,181.44,82.32,192.78,8.37,155.7,3504.6,14.0375
71565.9,47778,98165.3,32246.8,105,152.88,237.72,50.22,161.1,6213.29,14.0383
55594.7,40451,90070.8,19056.2,8710.8,1017.66,1419.18,41.85,140.4,57061.3,14.0419
43483.3,30179,94427.3,39131.4,178.08,270.06,297.36,27.9,102.6,9044.11,14.0474
97426,55608,114820,61658.5,918.96,1116.36,1320.9,97.65,390.6,53213.9,14.0489
72048.9,49440,95505.6,24155.9,986.16,795.9,808.5,29.76,113.4,37214.2,14.0497
93907.1,55912,110071,49003.9,252,228.48,109.62,106.95,185.4,6594.43,14.05
99225,51099,127259,65530.1,446.04,603.96,657.72,89.28,240.3,23431.3,14.05
32148.9,20851,101046,38004.1,357,124.74,95.76,62.31,324,1548.75,14.0526
74998,49084,100136,62291,314.16,252,412.44,4.65,384.3,3010.18,14.0526
41514.9,23492,115815,21420.8,13066.2,1896.72,2500.68,21.39,99.9,89138.4,14.0566
68395.6,52866,84787.5,39403.6,283.08,231.42,223.02,-37.2,140.4,9740.31,14.0577
67657.1,41579,106640,41466.6,297.36,242.34,331.38,-4.65,94.5,8877.73,14.0577
51797.2,41318,82157.4,17532.5,1732.92,760.62,883.68,32.55,98.1,39505.8,14.0588
102332,68803,97472.6,46582.2,1463.28,1181.46,1391.04,0.93,133.2,58640.7,14.0603
42383.6,27353,101548,33590.8,892.92,930.72,1135.68,-9.3,127.8,38831.4,14.0603
44783.2,34524,85010.8,15550.9,1979.88,802.62,1029.42,44.64,68.4,47139.2,14.0633
38915.8,27464,92862.9,37746.2,257.88,157.92,84.84,13.02,215.1,4573.09,14.0688
66439.8,38304,113675,42940,225.12,207.48,299.04,40.92,135,7906.59,14.0691
59761.8,42479,92199.7,23194.1,1413.72,556.5,706.44,35.34,88.2,23492.6,14.0699
53289.6,40832,85530.6,20001.2,1008,774.06,986.58,25.11,18.9,45086,14.0732
76246.8,40228,124215,48007.7,939.12,588.42,779.94,26.97,107.1,27504,14.078
103431,67243,100806,42613.2,1549.8,690.06,918.12,70.68,273.6,32601.6,14.0783
34777.4,26112,87284.5,29641.1,267.12,81.06,105.84,15.81,232.2,779.98,14.0787
54719.7,36861,97287.4,15295.6,153.72,73.5,101.64,56.73,129.6,4435.62,14.0802
47940.9,37275,84288.5,30054.4,123.48,84,-42.42,13.95,108.9,263.14,14.0816
47960.5,34718,90533.4,51520.6,143.64,124.74,68.04,25.11,109.8,897.98,14.0827
111089,65123,111794,63278.9,1970.64,1547.7,1438.5,74.4,169.2,76297.6,14.0827
78017.8,54217,94305.8,28691.9,117.6,67.62,142.38,33.48,124.2,3155.91,14.0842
66425.8,55445,78515.3,50574.7,205.8,186.9,231.84,11.16,158.4,5333.6,14.0849
72152.5,37695,125443,43945.4,2512.44,1159.2,1448.58,89.28,189,63231.5,14.089
78305.5,54559,94060.2,25133.6,163.8,152.04,141.12,1.86,99,4892.28,14.0905
32235,19695,107263,35708.4,59.64,81.06,26.88,36.27,61.2,410.05,14.0919
105906,57801,120079,77292.6,561.12,443.1,480.06,19.53,195.3,16422.6,14.0923
85815.1,42971,130878,53712.1,224.28,409.92,311.22,79.98,200.7,14665.6,14.0963
39444.3,31253,82712.8,29308.4,150.36,233.1,263.76,-13.95,114.3,10310.8,14.0963
37081.1,27923,87030.3,46210.1,304.92,109.62,154.14,29.76,143.1,1193.57,14.1044
30699.9,23012,87430.4,43968.1,205.8,94.08,84,-2.79,204.3,349.28,14.1081
64517.6,40357,104771,37296.8,203.28,104.16,158.34,0,233.1,1702.74,14.1088
50418.2,33135,99719.6,36405.6,623.28,512.82,632.94,16.74,92.7,25445.5,14.1136
50141.7,34140,96253.3,28007.3,147,155.4,175.98,-5.58,70.2,7201.54,14.1147
36568,31641,75741,16253.2,59.64,56.28,23.1,-23.25,53.1,1371.16,14.1147
28399,21950,84790.8,32949.8,210.84,96.18,94.08,7.44,319.5,445.45,14.1147
45241,30394,97549.3,34141.8,273,285.6,284.34,27.9,178.2,10420,14.1158
36178.8,28921,81982.4,28162.7,331.8,91.56,130.2,43.71,248.4,418.31,14.1191
73399.2,45002,106891,47672.5,542.64,467.88,530.04,15.81,103.5,23777.6,14.1379
40966.8,27611,97236.6,19756.8,181.44,79.8,76.86,13.95,70.2,2728.16,14.1383
42940.8,26740,105242,23025.2,506.52,392.28,425.88,14.88,107.1,18332.5,14.1401
42149.1,25427,108636,20629.6,67.2,45.36,2.52,11.16,112.5,318.6,14.1423
34154.4,21921,102110,33685.7,1128.12,673.26,919.38,13.02,114.3,34056,14.1438
41381.2,33860,80093.3,29586.5,45.36,70.14,75.6,-26.04,48.6,1325.73,14.1441
88174.8,56046,103105,42845,2406.6,676.2,924,62.31,149.4,36931.6,14.1452
78533,63926,80510.9,32009,194.88,242.76,230.16,7.44,99,11060.1,14.146
54460,40909,87244.6,34374.5,166.32,84.84,-20.58,29.76,126,1643.15,14.1464
58802.1,35798,107650,35879.8,275.52,243.18,404.04,101.37,207,9907.87,14.1471
125308,76301,107629,39178.4,1964.76,2513.28,3543.12,-9.3,134.1,135404,14.1482
56679,31728,117074,72377.8,189,627.9,560.28,17.67,116.1,21624.1,14.1486
75419.4,41914,117924,48202.6,4126.08,1587.6,1764,44.64,136.8,75619.7,14.1493
37453.5,30667,80038.9,40060.4,1025.64,656.04,741.3,29.76,295.2,27457.4,14.15
66367,50577,85996.2,38472.8,343.56,162.54,172.62,30.69,303.3,3801.37,14.1607
29414,24727,77958.3,19792.1,131.04,41.58,65.1,11.16,129.6,254.29,14.1611
27146,19013,93569.7,34507.2,162.96,146.16,126,30.69,117,5089.93,14.168
