"FSC-A","FSC-H","FSC-W","SSC-A","B525-A","R660-A","R710-A","UV440-A","V440-A","YG610-A","Time"
67754.4,37731,117684,44499.8,11688.6,1607.76,1895.04,53.94,83.7,81668.4,30.1247
68483.8,40697,110282,41431.3,27991.3,3263.82,4066.44,26.97,226.8,164082,30.1268
71915.2,50899,92595.8,69615,161.28,367.92,412.02,57.66,153.9,14846.8,30.1278
61112.1,41810,95791.5,30831.4,17400.6,1884.54,2594.34,43.71,117.9,100260,30.1288
100594,49780,132434,46071.5,32349.2,3777.48,4298.7,75.33,324,159068,30.1309
71424.5,42772,109438,46072.3,18835.3,2128.98,2588.46,70.68,157.5,91465.3,30.1309
40466.3,20650,128426,23735.9,7448.28,858.9,929.46,17.67,72.9,45762.8,30.1319
77487.2,58571,86701.6,29464.7,12762.1,1448.16,1509.48,44.64,131.4,66153.2,30.1319
69930.7,43076,106393,34277.9,12103.6,1187.34,1514.52,61.38,142.2,59008.8,30.1329
54894.7,33111,108652,44352.8,4614.12,622.02,725.34,73.47,292.5,27645.6,30.1329
76135.5,45501,109659,30577.7,2215.92,464.1,511.56,25.11,130.5,24136.9,30.134
104199,73104,93412.1,31787.3,-82.32,23.94,43.68,26.04,73.8,133.34,30.135
37039.1,21607,112343,48838.4,15130.9,1730.82,2278.92,43.71,150.3,84395.4,30.135
33840.8,30640,72382.2,14785.7,1626.24,364.14,513.24,3.72,9.9,15816.1,30.1371
101348,55104,120535,49108.9,20013.8,2368.38,2480.1,48.36,198,113511,30.1371
41468.7,23475,115770,47381,5869.08,910.14,985.74,62.31,117.9,38108.7,30.1371
58680.3,33031,116426,43717,14679.8,1945.02,2455.74,54.87,124.2,86031.4,30.1371
90240.5,56142,105340,30426.5,15823.1,1843.38,2444.4,89.28,201.6,96416,30.1371
75686.8,42169,117627,46735.9,31972.9,3499.86,4319.7,80.91,224.1,163940,30.1381
116973,58930,130085,48067.3,27334.4,2812.74,3611.58,89.28,314.1,131191,30.1381
52821.3,30574,113224,32503.8,9086.28,996.24,1098.3,63.24,208.8,49561.8,30.1391
73249.4,39439,121719,42064.7,11089.7,1418.76,1638.42,71.61,223.2,67834.1,30.1401
46313.4,31232,97182.2,49449.1,4097.52,740.88,756.42,19.53,112.5,40632.1,30.1401
80826.9,50894,104080,29971.2,24008,2190.72,2725.38,21.39,216,112927,30.1401
52992.8,24536,141545,49521.4,4798.08,546,603.96,20.46,178.2,27561.3,30.1422
50394.4,41093,80370.1,20616.1,8578.92,851.76,1093.68,58.59,113.4,42992.1,30.1432
75152.7,47856,102917,49233.2,4163.04,661.5,769.44,39.99,152.1,33210.5,30.1442
51018.1,35887,93168.1,27461.3,18299.4,2070.6,2483.04,43.71,111.6,98645.6,30.1442
66239.6,38407,113028,34083.8,21948.4,2372.58,3091.62,68.82,134.1,123399,30.1442
58739.1,34446,111755,50984.6,5464.2,912.24,1307.46,42.78,153.9,45752.7,30.1463
44086,34415,83952.4,14562.2,11589.5,1219.68,1285.62,6.51,39.6,63521.2,30.1473
107439,58556,120246,57219.1,8706.6,1046.22,899.64,121.83,169.2,51469.8,30.1473
41252.4,26594,101659,36691.2,5484.36,756.42,1049.16,54.87,140.4,41318.9,30.1504
40575.5,24083,110416,38790.4,13450.1,1606.5,1683.36,35.34,135,80807,30.1504
32242,22187,95236.5,28515.5,17957.5,2025.66,2313.78,20.46,87.3,109050,30.1504
35390.6,20403,113677,27039.6,3024,354.48,547.68,1.86,61.2,18503.6,30.1514
80467.8,55540,94950.3,39334.7,16249,1709.4,2001.72,36.27,102.6,81123.8,30.1514
35354.2,24460,94725,27919.9,7896,1067.22,1509.06,41.85,82.8,50563,30.1535
44759.4,37103,79059.7,13676,4087.44,538.02,684.18,9.3,28.8,24374.1,30.1535
42451.5,30918,89983.2,32230.8,3629.64,913.5,873.18,36.27,91.8,45479,30.1535
89744.2,57215,102796,35217,14509.3,2152.08,2596.44,113.46,211.5,103740,30.1545
49375.2,27560,117411,64873.2,15223.3,2823.66,3158.4,66.03,149.4,113864,30.1576
47750.5,26463,118255,36357.7,5396.16,615.72,785.82,13.95,172.8,32573.9,30.1586
88147.5,47258,122240,50324.4,10796.5,1637.16,2014.32,66.03,165.6,67017.5,30.1607
75057.5,42387,116049,44972.8,13954.9,1685.04,1987.44,81.84,301.5,75620.9,30.1607
43044.4,27820,101400,37414.4,19864.3,1964.34,2921.52,46.5,160.2,103141,30.1607
52384.5,36087,95133.2,24075.2,13179.6,1525.02,1879.92,-15.81,70.2,74573.6,30.1617
56823.2,34950,106551,31159,5864.88,845.88,867.3,28.83,127.8,33390.5,30.1628
94204.6,56986,108339,29424.4,8432.76,1433.46,1593.48,40.92,198,68501.9,30.1658
28367.5,22151,83928.2,14068.3,4976.16,497.28,570.78,12.09,32.4,22399.3,30.1658
88053.7,54427,106026,41685,3066,507.36,446.04,51.15,216.9,21229.4,30.1658
40468.4,24481,108334,32547.5,10315.2,1493.52,1766.1,52.08,133.2,65282.9,30.1669
73202.5,44463,107896,23820.7,9539.88,1157.94,1312.92,53.01,206.1,49962.4,30.1679
65864.4,36623,117863,33254.8,11776,1278.48,1402.8,43.71,142.2,65101.2,30.1689
90492.5,61663,96176.3,33349.7,16006.2,1109.22,1357.86,116.25,196.2,85718.7,30.171
57968.4,33734,112617,45370.9,23551.9,2981.16,3787.98,99.51,216.9,138946,30.172
110074,68605,105150,60785.8,22213,1842.54,2119.74,96.72,409.5,110565,30.173
133786,72480,120969,58426.2,26176.9,3041.22,4079.88,95.79,241.2,146595,30.1741
79545.9,45233,115250,28049.3,30047.6,3050.88,3688.02,93,361.8,152042,30.1741
115059,68630,109872,63223.4,8358.84,1242.36,1396.92,120.9,599.4,50098.7,30.1751
73142.3,48995,97835.6,35680.7,10719.2,964.32,1115.94,15.81,107.1,50131.7,30.1751
55092.8,40113,90009.8,46922.4,2002.56,403.62,539.28,21.39,58.5,16192,30.1761
31356.5,19557,105076,31683.1,12486.6,1497.3,1819.86,26.97,105.3,68257.1,30.1771
50472.8,26647,124134,46722.5,9791.04,1311.66,1731.24,48.36,135.9,64649.8,30.1782
35786.1,19542,120012,37631.2,10723.4,1719.9,2052.12,21.39,40.5,75649.2,30.1782
40639.9,26415,100828,37005.4,6089.16,932.4,1080.66,13.95,138.6,45297.8,30.1792
131165,69554,123588,68717.9,29708.3,3269.7,3751.44,124.62,462.6,149447,30.1792
45082.1,32077,92106.5,49757.4,389.76,347.34,265.86,12.09,132.3,10119.1,30.1823
83431.6,51658,105846,74686.9,323.4,284.76,195.3,26.04,208.8,5076.95,30.1833
77403.9,47329,107180,41379.2,3204.6,348.6,248.22,93,252,14111,30.1843
48510.7,34194,92975.3,45005.5,10754.5,1292.34,1636.74,26.04,155.7,54822.8,30.1874
68996.9,43431,104114,28472.6,23379.7,1563.66,1832.04,88.35,180.9,73503.4,30.1885
66544.1,45154,96581.4,36478.7,19947.5,2365.44,2994.6,16.74,171.9,124354,30.1905
83568.1,52338,104641,35171.6,14021.3,1575.84,1821.12,84.63,181.8,77784.4,30.1926
32501,21635,98450.9,25875.4,8428.56,1106.7,1109.64,44.64,72,43395.7,30.1926
73332.7,45931,104634,31421,15090.6,1706.46,2173.08,72.54,248.4,89883.5,30.1926
73700.9,51164,94403.5,25195.8,19210,1801.38,2386.44,19.53,130.5,94686.7,30.1946
27594.7,21242,85135.4,14075,325.08,37.8,51.24,13.95,47.7,2324.01,30.1956
80648.4,46527,113598,33210.2,19408.2,1903.86,2236.08,2.79,226.8,101416,30.1956
36729.7,32821,73340.8,15120.8,5437.32,529.2,636.3,24.18,35.1,27341.2,30.1977
27435.1,26282,68411.3,13981.8,1669.92,453.6,535.08,12.09,24.3,21686,30.1987
67216.8,42666,103247,28640.6,24192,2398.2,2958.06,90.21,180,107825,30.2028
67212.6,46480,94768.6,44242.8,22677.5,2616.6,3052.98,76.26,166.5,126631,30.2049
111852,67278,108956,53634,31191.7,4995.9,5683.02,152.52,381.6,212959,30.2049
70757.4,39750,116658,44463.7,28807,2726.64,2855.16,65.1,236.7,118540,30.2059
83680.1,42947,127694,59404.8,8076.6,2079,2607.78,79.98,160.2,102895,30.2059
49845.6,33651,97075.3,36512.3,4702.32,538.02,615.72,91.14,133.2,26239.7,30.207
61006.4,41072,97344.1,44496.5,165.48,316.68,233.1,27.9,168.3,9717.3,30.208
54436.9,38123,93580.7,33044.8,21744.2,2560.74,2896.32,82.77,197.1,116620,30.208
72441.6,42043,112921,48175.7,11476.1,1143.24,1641.78,52.08,201.6,63193.7,30.2111
72890.3,48377,98744,34587,4578,961.8,897.96,13.02,131.4,47087.9,30.2111
46162.9,30813,98183.6,34414,7848.12,980.28,941.64,58.59,138.6,50135.2,30.2111
49277.2,25671,125801,57970.1,12996.5,1595.16,2017.68,102.3,296.1,67494.2,30.2121
58703.4,42215,91133.1,22868.2,2988.72,725.34,840.42,34.41,206.1,30996.2,30.2121
44153.9,25039,115567,41365,8009.4,1062.6,1303.68,32.55,136.8,50546.5,30.2121
49369.6,29246,110630,60432.1,25491.5,2835.42,3285.66,76.26,149.4,140620,30.2131
62711.6,42674,96308.5,43366.7,7372.68,514.08,715.68,12.09,99,24723.9,30.2131
72123.8,50453,93685.3,57405.6,5345.76,888.72,1110.06,-27.9,154.8,43376.8,30.2131
115204,58230,129658,42173,13108.2,898.38,1134.42,65.1,243,43189.8,30.2152
30706.2,18415,109278,38755.1,21255.4,2651.04,2830.8,-13.95,98.1,130371,30.2162
34276.9,20916,107400,27229.4,13169.5,1605.66,1762.32,18.6,125.1,75189,30.2183
46305,28839,105227,25950.1,7756.56,1084.44,1103.34,39.99,171.9,45176.3,30.2183
74104.1,34108,142386,90427.7,13604.6,2273.04,2702.28,120.9,478.8,94691.5,30.2193
70749,32323,143446,56069.2,25557,3028.62,3981.6,48.36,157.5,134682,30.2193
38626,34223,73967.6,15769.3,3876.6,671.16,718.62,-2.79,47.7,30356.1,30.2203
56807.8,39257,94835.5,25032.8,8331.96,1170.96,1508.64,41.85,170.1,51727.7,30.2213
75739.3,59111,83971.7,18538,13336.7,1454.46,1703.94,79.98,183.6,80938,30.2224
98576.1,49109,131550,63655.2,23558.6,2515.8,3186.54,104.16,247.5,110764,30.2234
51404.5,26358,127811,29587.3,10091.8,1210.44,1517.04,48.36,185.4,53273.5,30.2234
46877.6,26685,115127,47759.9,4216.8,787.5,958.86,17.67,164.7,42447,30.2244
67369.4,46749,94443.1,18746.3,13999.4,1312.08,1450.68,55.8,115.2,54984.5,30.2255
69015.1,38531,117385,39240.6,10359.7,1655.64,1880.76,38.13,152.1,73564.1,30.2265
34024.9,24870,89660.5,13232.5,8149.68,932.4,1115.94,10.23,95.4,45738.6,30.2265
72370.9,47311,100249,32182.9,11550,1314.18,1606.5,61.38,176.4,64932.4,30.2285
131465,77572,111067,113009,38716.4,5113.92,6003.9,172.98,702.9,223477,30.2306
40076.4,25672,102308,53814.6,12201,1602.3,1791.3,41.85,128.7,75331.8,30.2306
71973.3,47631,99028.8,25029.5,8891.4,878.64,973.14,66.03,125.1,38935.9,30.2306
48804.7,40428,79115.1,8993.88,3228.12,300.3,391.86,24.18,17.1,14413.7,30.2316
80641.4,37622,140474,47672.5,35496.7,4130.28,4677.12,141.36,466.2,169191,30.2327
86347.1,44669,126684,49968.2,18189.4,3131.52,3843.42,-1.86,210.6,150646,30.2327
30044.7,15849,124236,37172.5,6401.64,862.68,894.6,46.5,81.9,44634.1,30.2337
72359.7,41951,113041,37632,18236.4,2186.52,2669.1,59.52,181.8,97483.9,30.2347
69841.1,42341,108101,40060.4,8078.28,1826.16,2437.26,68.82,225.9,78196.8,30.2347
78926.4,50082,103281,39209.5,16019.6,1805.58,1888.74,18.6,130.5,88036.3,30.2357
28574.7,23900,78354.5,17814.7,112.56,92.4,135.66,-13.95,57.6,3293.97,30.2368
77388.5,44855,113070,37863,8330.28,1164.24,1363.32,61.38,159.3,50714,30.2378
38123.4,22566,110718,32125,3914.4,445.2,468.72,75.33,177.3,21967.5,30.2388
63353.5,38816,106965,39735.4,18081.8,2291.94,3048.78,51.15,173.7,101053,30.2399
91339.5,58069,103085,33268.2,12503.4,1199.1,1519.14,66.96,108,71443.1,30.2399
42968.1,27114,103856,24977.4,17432.5,1627.5,1680.84,60.45,133.2,79670.1,30.2409
60883.2,34317,116270,44533.4,10320.2,1250.34,1303.68,67.89,213.3,55864.7,30.2419
103891,51274,132789,83699.3,29016.1,3545.22,4092.9,93,442.8,164635,30.2429
60817.4,36333,109700,36027.6,31121.2,2153.76,2676.24,88.35,229.5,167567,30.2429
34773.9,24870,91634.2,27046.3,8148,887.04,1323,36.27,127.8,42906.6,30.2429
26785.5,19482,90104.4,23072.3,577.92,89.04,107.94,25.11,80.1,3844.44,30.245
89251.4,51846,112818,48945.1,13447.6,1672.86,1879.08,99.51,217.8,76697.6,30.247
47315.8,30718,100947,43929.5,25573,2966.04,3689.7,71.61,243,138021,30.247
37804.9,30721,80647.8,18333.8,8178.24,913.92,911.82,-16.74,36.9,45594,30.2512
81913.3,40828,131485,54729.4,32742.4,3684.66,4286.52,114.39,450,169418,30.2542
44860.2,28862,101863,40288.9,17926.4,2280.18,2690.1,38.13,123.3,96351.7,30.2563
62220.2,40600,100435,37143.1,7683.48,1215.9,1296.12,79.05,166.5,52406.7,30.2604
46984.7,29077,105898,37449.7,26339.9,2476.74,3063.9,67.89,279.9,109787,30.2604
69185.9,41378,109579,77091,8301.72,1821.54,2029.44,16.74,124.2,72789.5,30.2614
57376.2,42775,87906.6,25530.1,5973.24,743.4,828.24,29.76,186.3,34428.3,30.2614
49257.6,37359,86408.8,15090.6,10740.2,1436.4,1806.84,13.02,104.4,60063.2,30.2625
63092.4,33567,123181,31951.9,15771,1770.3,2076.48,62.31,261,75649.2,30.2635
69134.1,38364,118100,39063.4,3028.2,436.38,496.02,81.84,142.2,17455.7,30.2635
86638.3,56357,100749,41275.9,11931.4,1598.52,1970.64,113.46,166.5,69177.5,30.2656
93480.1,57467,106606,45063.5,23932.4,4581.36,5329.38,47.43,235.8,208767,30.2666
87641.4,55527,103439,48278.2,29283.2,2911.86,3113.88,67.89,199.8,140168,30.2666
74676,40551,120687,25937.5,19568.6,1587.18,1615.32,78.12,283.5,77264.6,30.2666
120878,73025,108482,44109.2,22672.4,2375.1,2921.52,48.36,228.6,113399,30.2686
62930,36473,113075,52074.1,5762.4,802.2,1060.92,-8.37,156.6,37780.1,30.2686
72481.5,44105,107701,59822.3,12162.4,1943.76,2530.5,69.75,213.3,86176.6,30.2697
70732.9,45798,101217,38103.2,23893,2662.38,3336.06,102.3,163.8,126941,30.2697
93552.2,56636,108253,44000.9,36461,4079.04,5335.68,80.91,181.8,183203,30.2707
32670.4,16995,125983,46719.1,2309.16,813.54,862.68,33.48,50.4,37059.1,30.2717
77480.9,40485,125424,37455.6,19157.9,2417.1,2946.3,89.28,260.1,96964.7,30.2748
39778.9,29267,89074.7,56238,332.64,301.56,117.6,26.04,26.1,6382.62,30.2748
51875.6,34249,99264.8,30660.8,23216.8,2822.82,3496.08,60.45,140.4,123504,30.2758
104287,67283,101579,40408.2,19272.1,2417.94,2761.5,56.73,148.5,108827,30.2789
62366.5,36458,112108,35865.5,22970.6,2804.76,3672.06,63.24,195.3,126613,30.2789
83404.3,45502,120126,18139,355.32,122.22,92.82,39.06,133.2,1273.81,30.2789
65415.7,36483,117509,46458.7,19121.8,2473.38,2709.84,49.29,145.8,99715.3,30.281
73752.7,43666,110692,29544.5,13652.5,1698.9,1954.68,42.78,332.1,68635.9,30.282
72051,47321,99785.2,32860.8,12743.6,1412.46,1732.92,53.94,180.9,67665.3,30.2851
67002.6,52395,83807.3,26213,1596,267.54,222.18,46.5,125.1,7505.39,30.2851
80270.4,48962,107443,37084.3,9033.36,1130.22,1244.04,75.33,307.8,44453.5,30.2851
29940.4,17554,111779,28875,10610.9,1287.72,1708.56,26.04,74.7,62101.6,30.2861
42201.6,29022,95297.5,24093.7,2807.28,552.72,561.12,24.18,82.8,22089,30.2861
58976.4,41946,92144.1,25475.5,2568.72,354.06,345.24,47.43,71.1,14338.2,30.2871
66402,35724,121815,60443.9,23114.3,2861.04,3130.26,48.36,209.7,126041,30.2882
61876.5,36211,111986,59276.3,5208,791.28,739.2,73.47,216.9,27992.5,30.2902
63186.9,41177,100566,29009.4,14749.6,1746.78,2469.6,62.31,174.6,77344.3,30.2913
71402.1,45515,102810,41180.2,4401.6,565.74,608.58,67.89,99.9,26692.8,30.2913
76640.2,47838,104994,40022.6,2530.08,392.7,405.3,77.19,227.7,16232.7,30.2923
38922.8,24219,105324,64116.4,529.2,443.94,327.6,-11.16,129.6,13961.8,30.2933
55768.3,30765,118798,55562.6,13098.1,1593.9,1860.18,66.03,200.7,75118.2,30.2933
40784.1,20347,131362,47066,29114.4,3258.36,4008.06,57.66,187.2,152985,30.2933
35141.4,29586,77841.8,16149,8898.12,1315.86,1359.12,15.81,18,64075.8,30.2933
40867.4,23822,112429,34857.5,4372.2,769.86,892.92,19.53,78.3,33925,30.2954
126034,69914,118141,30402.1,10703.3,1318.8,1444.8,34.41,154.8,67444.7,30.2954
65132.9,49183,86789.1,21264.6,6238.68,1579.2,2072.7,0,70.2,70610.6,30.2964
39464.6,34330,75338,9837.24,2936.64,683.34,856.8,17.67,18,32262.4,30.2964
54308.8,36176,98385.2,24578.4,7145.88,800.94,1076.88,42.78,119.7,41315.9,30.3005
44956.1,29462,100001,23753.5,12392.5,1559.46,1971.48,37.2,116.1,65916.6,30.3005
66763.9,41636,105088,44207.5,11712.1,1424.22,2004.24,73.47,168.3,63510.5,30.3005
81473,48503,110084,45423.8,14394.2,1660.26,1892.52,146.01,372.6,67048.8,30.3015
76275.5,43862,113966,32343.4,18720.2,2074.8,2635.08,106.95,281.7,100299,30.3015
67661.3,38806,114267,46772,16106.2,1966.02,2457.84,87.42,279,89167.3,30.3015
121445,65306,121873,64901.8,16747.9,1970.22,2470.02,119.04,429.3,89910.1,30.3036
48912.5,37292,85957.6,17089.8,6478.08,620.34,764.4,0.93,36.9,29193.2,30.3036
26527.2,17078,101797,22649.8,3387.72,497.28,633.78,20.46,84.6,18795,30.3046
74196.5,44292,109784,31894.8,14322,1364.16,1638.84,58.59,155.7,65859.3,30.3046
43887.2,32710,87930,31712.5,425.04,184.8,126.42,-10.23,101.7,4114.66,30.3056
40926.9,28817,93076.5,17390.5,14053.2,1603.14,1830.78,20.46,125.1,64537.1,30.3056
46964.4,28687,107291,39310.3,20201.2,2588.88,3263.82,68.82,151.2,122588,30.3067
78409.1,36653,140196,49441.6,13568.5,1679.58,1906.38,45.57,266.4,70192.9,30.3077
80882.2,51879,102174,31040.5,12805,1629.6,1713.6,58.59,134.1,72249.6,30.3087
76138.3,48538,102802,27311.8,10702.4,1012.62,1097.46,17.67,184.5,49727.6,30.3118
87772.3,50876,113064,34718.9,22262.5,2360.82,2581.74,74.4,135.9,116122,30.3118
103859,70971,95905.4,50195.9,2296.56,619.08,704.76,21.39,73.8,28679.3,30.3128
102164,68902,97173.4,33538.7,12053.2,1805.16,1871.1,24.18,96.3,87972.5,30.3139
35062.3,22298,103052,35640.4,15959.2,2053.38,2412.48,40.92,202.5,92550.3,30.3159
93369.5,51741,118263,35234.6,14835.2,1291.08,1585.92,59.52,241.2,63145.9,30.317
79814,54518,95944.3,24239.9,9884.28,1218.84,1428.42,15.81,124.2,57008.2,30.319
61881.4,44003,92163.2,20041.6,17657.6,1939.56,2331.84,16.74,78.3,99725.3,30.319
39778.9,32018,81421.4,13960,379.68,99.12,44.52,5.58,46.8,3374.21,30.319
67106.9,48858,90014.3,32112.4,8436.96,1112.58,1509.06,55.8,266.4,51360.7,30.32
38071.6,31189,79998.1,39409.4,277.2,149.52,167.58,8.37,214.2,532.18,30.32
55570.9,33323,109291,26748.1,23047.9,2657.34,3039.54,55.8,266.4,109663,30.3211
50958.6,31878,104763,42113.4,16765.6,1801.38,2306.64,49.29,191.7,78963.8,30.3211
115148,74538,101241,48906.5,16758,2028.18,2400.72,119.97,255.6,100551,30.3211
91884.8,60134,100139,30697.8,18078.5,2058.42,2392.32,34.41,148.5,99643.9,30.3221
84975.8,51775,107561,51859.1,17645.9,2025.24,2184,104.16,232.2,95582.9,30.3221
106904,57779,121256,95962.4,8713.32,1474.62,1848,107.88,505.8,59971.1,30.3231
59094,40811,94895.6,22740.5,9634.8,1381.8,1460.34,40.92,184.5,59236.6,30.3231
96740,63371,100045,27429.4,24444,2581.74,3076.5,89.28,198,124377,30.3231
45289.3,25030,118581,37131.4,9421.44,1009.68,1144.5,54.87,177.3,51863.4,30.3241
68140.8,39401,113339,43113.8,15750.8,2196.18,2361.66,48.36,136.8,98908.8,30.3252
84448,43577,127002,37513.6,19813.1,2041.62,2640.54,11.16,171,106101,30.3262
81960.9,57462,93477.2,26120.6,11965.8,1315.02,1829.52,25.11,90,62771.3,30.3272
32832.1,20281,106094,23351.2,14148.1,2879.52,3448.2,59.52,70.2,138432,30.3283
57532.3,32775,115040,50305.9,8426.04,1374.24,1846.74,57.66,91.8,72080.3,30.3283
128715,73437,114867,82373.8,11174.5,1452.78,1572.48,113.46,281.7,60249,30.3293
42483.7,23300,119494,52920,366.24,335.16,622.86,11.16,333,6725.41,30.3303
83839.7,41944,130997,52235.4,24429.7,1476.3,1875.3,116.25,437.4,122463,30.3303
93969.4,69042,89197.6,36121.7,13744.9,1786.68,1867.32,46.5,94.5,95495.6,30.3313
36032.5,17896,131953,67494.8,304.08,206.64,242.34,28.83,232.2,5931.86,30.3324
76162.8,47281,105569,32130.8,5613.72,29.82,-49.98,69.75,249.3,551.65,30.3324
39465.3,23137,111786,37816.8,13135.1,1470,1814.82,58.59,118.8,67563.8,30.3334
30482.9,21935,91074.9,52612.6,5701.92,1067.64,1039.08,41.85,89.1,56529.1,30.3334
33699.4,29643,74504.1,12301.8,7119.84,847.98,804.3,13.95,-19.8,45916.7,30.3344
55006,34628,104103,27834.2,23725,2580.06,2581.32,65.1,103.5,123126,30.3365
90236.3,49822,118697,47758.2,23528.4,2412.06,2649.36,72.54,253.8,108418,30.3365
83057.8,47623,114299,54474,10986.4,1464.96,1583.82,87.42,221.4,67189.2,30.3375
26167.4,16411,104497,25825,6771.24,880.32,981.96,37.2,63,45012.3,30.3375
56070.7,43581,84317.7,19865.2,4835.04,674.1,979.44,13.95,30.6,35451.9,30.3375
123018,71382,112943,57718.1,10494.1,1519.56,1753.92,85.56,173.7,62334.1,30.3375
66827.6,45936,95341.6,33922.6,21390.6,2828.28,3131.94,81.84,110.7,122233,30.3385
44768.5,22016,133264,63514.9,5646.48,813.12,968.52,70.68,134.1,36909.2,30.3385
62198.5,50108,81349.1,31492.4,3287.76,480.06,685.44,19.53,114.3,30082.9,30.3406
51539.6,33606,100509,58207.8,518.28,670.74,1022.28,-0.93,513.9,27802,30.3406
44459.1,32846,88707,18554.8,6416.76,616.14,674.1,39.06,222.3,28330.6,30.3416
53442.2,28848,121408,36035.2,15440.9,1828.26,2123.1,19.53,76.5,95362.3,30.3509
52295.6,33445,102474,25305,9203.04,1108.38,1332.24,65.1,106.2,56007.5,30.3529
34535.2,28631,79050.6,46600.7,122.64,127.26,157.08,16.74,100.8,2610.16,30.3529
78293.6,56410,90959.9,24428,9532.32,1282.26,1507.38,58.59,149.4,52971.4,30.354
27195.7,21967,81135.2,28292.9,174.72,275.94,207.9,-12.09,109.8,10737.4,30.355
64316.7,49335,85437.5,18228,8655.36,1267.14,1593.06,36.27,24.3,53644,30.3653
77056.7,50352,100294,42919.8,9081.24,979.86,1173.9,79.05,126.9,43297.7,30.3653
51527.7,31930,105760,31206,12847,1087.38,1583.4,69.75,139.5,67445.8,30.3653
47155.5,34149,90497,35151.5,26518.8,3177.3,3445.26,74.4,288,127791,30.3673
75999,56040,88877.1,31416.8,2440.2,574.14,792.96,22.32,151.2,26091.6,30.3684
95691.4,58696,106843,39585,267.96,312.9,262.5,60.45,167.4,7648.17,30.3684
61520.2,34257,117692,54272.4,11048.5,1583.82,1632.54,67.89,211.5,75550.7,30.3694
50186.5,31977,102856,28550.8,14968,1714.44,2202.06,39.99,115.2,81005.8,30.3766
42850.5,38202,73510.6,57653.4,491.4,234.78,300.72,-4.65,151.2,4403.17,30.3776
95160.1,65310,95489.4,32305.6,2422.56,272.58,300.3,39.06,156.6,12046.6,30.3827
61289.2,45605,88074.8,23357,14956.2,1820.7,1993.32,35.34,63.9,89576.2,30.3858
77519.4,47359,107272,54603.4,10818.4,1292.34,1387.26,84.63,253.8,63557.2,30.392
30656.5,23477,85577.6,26219.8,11866.7,1674.96,1936.2,15.81,106.2,72126.3,30.392
43864.8,32530,88371.5,23143.7,5124.84,1066.38,1221.36,-3.72,55.8,52151.9,30.392
80075.8,45747,114715,36330,8612.52,546,875.28,62.31,222.3,27430.9,30.393
62405.7,37863,108016,32251.8,6688.92,872.34,1084.86,41.85,87.3,36761.7,30.393
39522,34659,74731.3,14825.2,2388.96,459.06,386.4,12.09,49.5,20088.3,30.3941
57337,45367,82827.6,25899.7,798.84,344.4,336,33.48,108.9,11459,30.3951
31353,22158,92731.8,20826.1,5958.96,708.12,876.54,31.62,88.2,34229.4,30.3951
42361.9,26474,104866,18852.1,4397.4,647.22,905.94,26.04,77.4,30777.9,30.3961
53729.2,22370,157407,62659,5964,1805.58,1874.04,52.08,82.8,75905.9,30.4012
60739,37688,105620,30226.6,5522.16,571.2,683.76,46.5,171.9,29808,30.4012
43203.3,33136,85447,22013.9,9915.36,1259.16,1517.88,49.29,112.5,55823.4,30.4023
121950,73496,108742,31760.4,21226,2235.66,2785.02,70.68,152.1,111785,30.4033
50199.8,34056,96602.5,34369.4,23082.4,2608.2,3341.1,36.27,143.1,123894,30.4033
45438.4,33905,87829.3,52594.9,551.04,1082.76,1323,-11.16,107.1,46650.7,30.4054
35002.1,22906,100144,25672.9,6479.76,684.6,903,53.01,97.2,28678.1,30.4054
50841.7,30359,109752,35622.7,7667.52,1071.84,1186.08,104.16,234,40779,30.4054
90594,59135,100400,31372.3,18354.8,2322.18,2955.96,94.86,356.4,114613,30.4054
49234.5,28982,111332,36531.6,8247.12,1145.76,1613.22,49.29,144.9,51345.9,30.4064
57949.5,25425,149372,49757.4,20866.4,2738.82,2763.6,87.42,87.3,111078,30.4074
94466.4,65016,95221.9,31022.9,30094.7,3079.44,3595.62,79.05,156.6,154802,30.4074
55637.4,46030,79214.7,30311.4,453.6,97.86,178.5,37.2,114.3,2912.83,30.4074
42291.9,38719,71583.5,24505.3,311.64,51.24,172.62,13.02,73.8,1111.56,30.4074
59963.4,38625,101741,25963.6,8911.56,959.28,1364.16,49.29,177.3,47775.8,30.4084
56334.6,35583,103756,30876.7,6500.76,792.54,981.96,76.26,194.4,40328.9,30.4126
31785.6,18649,111700,25545.2,2578.8,349.86,423.78,11.16,52.2,16557.8,30.4126
95386.9,57343,109016,45615.4,5705.28,614.04,676.62,103.23,243.9,28815.6,30.4136
74361,38575,126334,34076.3,8521.8,1228.5,1421.28,54.87,178.2,51652.1,30.4146
58720.9,34886,110312,34095.6,22401.1,1981.14,2685.06,61.38,124.2,101269,30.4167
49752.5,38326,85074.9,16225.4,6336.12,777.42,842.1,52.08,66.6,36711,30.4167
95930.8,58298,107841,45284.4,12708.4,1566.18,1829.1,92.07,236.7,76364.3,30.4198
41969.9,25604,107426,43158.4,3192.84,903.42,1101.24,22.32,86.4,38534.7,30.4198
43219.4,30106,94081.8,41919.4,4137.84,622.86,656.46,63.24,143.1,31645.2,30.4208
60984.7,34693,115202,29140.4,14664.7,1442.28,1647.24,79.05,299.7,58901.5,30.4259
60832.1,35698,111678,36430.8,8678.04,1186.5,1279.74,54.87,205.2,44587.5,30.4259
